"f" "voor" "ref" "hyp"
"3209" "09062022_result.TextGrid" 155 "oli" "####"
"3210" "09062022_result.TextGrid" 155 "see" "see"
"3211" "09062022_result.TextGrid" 155 "et" "####"
"3212" "09062022_result.TextGrid" 155 "mulle" "mulle"
"3213" "09062022_result.TextGrid" 155 "kõige" "kõige"
"3214" "09062022_result.TextGrid" 155 "rohkem" "rohkem"
"3215" "09062022_result.TextGrid" 155 "meeldisid" "meeldisid"
"3216" "09062022_result.TextGrid" 155 "saatkondade" "saatkondade"
"3217" "09062022_result.TextGrid" 155 "vastuvõtud" "vastuvõtud"
"3218" "09062022_result.TextGrid" 155 "mida" "mida"
"3219" "09062022_result.TextGrid" 155 "nagu" "nagu"
"3220" "09062022_result.TextGrid" 155 "ei" "ei"
"3221" "09062022_result.TextGrid" 155 "ootaks" "ootaks"
"3222" "09062022_result.TextGrid" 155 "endalt" "endalt"
"3223" "09062022_result.TextGrid" 155 "aga" "aga"
"3224" "09062022_result.TextGrid" 155 "need" "need"
"3225" "09062022_result.TextGrid" 155 "olid" "olid"
"3226" "09062022_result.TextGrid" 155 "kõige" "kõige"
"3227" "09062022_result.TextGrid" 155 "funimad" "fannimad"
"3228" "09062022_result.TextGrid" 155 "näiteks" "näiteks"
"3229" "09062022_result.TextGrid" 155 "ma" "ma"
"3230" "09062022_result.TextGrid" 155 "käisin" "käisin"
"3231" "09062022_result.TextGrid" 155 "norra" "norra"
"3232" "09062022_result.TextGrid" 155 "saatkonna" "saatkonna"
"3233" "09062022_result.TextGrid" 155 "vastuvõtul" "vastuvõtul"
"3234" "09062022_result.TextGrid" 155 "mis" "mis"
"3235" "09062022_result.TextGrid" 155 "või" "või"
"3236" "09062022_result.TextGrid" 155 "noh" "####"
"3237" "09062022_result.TextGrid" 155 "aiapeol" "aiapeol"
"3238" "09062022_result.TextGrid" 155 "põhimõtteliselt" "põhimõtteliselt"
"3239" "09062022_result.TextGrid" 155 "kus" "kus"
"3240" "09062022_result.TextGrid" 155 "olid" "olid"
"3241" "09062022_result.TextGrid" 155 "väga" "väga"
"3242" "09062022_result.TextGrid" 155 "värvikas" "värvikas"
"3243" "09062022_result.TextGrid" 155 "seltskond" "seltskond"
"3244" "09062022_result.TextGrid" 155 "seal" "seal"
"3245" "09062022_result.TextGrid" 155 "mingid" "mingid"
"3246" "09062022_result.TextGrid" 155 "drag" "####"
"3247" "09062022_result.TextGrid" 155 "queenid" "drakueenid"
"3248" "09062022_result.TextGrid" 155 "esinesid" "esinesid"
"3249" "09062022_result.TextGrid" 156 "siis" "siis"
"3250" "09062022_result.TextGrid" 156 "kui" "kui"
"3251" "09062022_result.TextGrid" 156 "seal" "seal"
"3252" "09062022_result.TextGrid" 156 "trepi" "trepi"
"3253" "09062022_result.TextGrid" 156 "peal" "peal"
"3254" "09062022_result.TextGrid" 156 "üks" "üks"
"3255" "09062022_result.TextGrid" 156 "esines" "esines"
"3256" "09062022_result.TextGrid" 156 "nii" "nii"
"3257" "09062022_result.TextGrid" 156 "nagu" "nagu"
"3258" "09062022_result.TextGrid" 156 "ta" "ta"
"3259" "09062022_result.TextGrid" 156 "esineks" "esineks"
"3260" "09062022_result.TextGrid" 156 "maailma" "maailma"
"3261" "09062022_result.TextGrid" 156 "kõige" "kõige"
"3262" "09062022_result.TextGrid" 156 "suuremale" "suuremale"
"3263" "09062022_result.TextGrid" 156 "mingile" "mingile"
"3264" "09062022_result.TextGrid" 156 "publikule" "publikule"
"3265" "09062022_result.TextGrid" 156 "seal" "####"
"3266" "09062022_result.TextGrid" 156 "oli" "####"
"3267" "09062022_result.TextGrid" 156 "mingi" "####"
"3268" "09062022_result.TextGrid" 156 "võibolla" "ligi"
"3269" "09062022_result.TextGrid" 156 "sada" "sada"
"3270" "09062022_result.TextGrid" 156 "inimest" "inimest"
"3271" "09062022_result.TextGrid" 156 "koos" "koos"
"3272" "09062022_result.TextGrid" 156 "ja" "ja"
"3273" "09062022_result.TextGrid" 156 "tema" "tema"
"3274" "09062022_result.TextGrid" 156 "lihtsalt" "lihtsalt"
"3275" "09062022_result.TextGrid" 156 "nagu" "nagu"
"3276" "09062022_result.TextGrid" 156 "pani" "pani"
"3277" "09062022_result.TextGrid" 156 "full" "####"
"3278" "09062022_result.TextGrid" 156 "draama" "fuldraama"
"3279" "09062022_result.TextGrid" 156 "sinna" "sinna"
"3280" "09062022_result.TextGrid" 156 "siis" "siis"
"3281" "09062022_result.TextGrid" 156 "üks" "üks"
"3282" "09062022_result.TextGrid" 156 "ivan" "ivan"
"3283" "09062022_result.TextGrid" 156 "kes" "kes"
"3284" "09062022_result.TextGrid" 156 "väga" "väga"
"3285" "09062022_result.TextGrid" 156 "tahtis" "tahtis"
"3286" "09062022_result.TextGrid" 156 "viina" "viina"
"3287" "09062022_result.TextGrid" 156 "otsida" "otsida"
"3288" "09062022_result.TextGrid" 156 "sealt" "sealt"
"3289" "09062022_result.TextGrid" 156 "kuskilt" "kuskilt"
"3290" "09062022_result.TextGrid" 156 "aga" "aga"
"3291" "09062022_result.TextGrid" 156 "oli" "oli"
"3292" "09062022_result.TextGrid" 156 "ainult" "ainult"
"3293" "09062022_result.TextGrid" 156 "veini" "####"
"3294" "09062022_result.TextGrid" 156 "ja" "veinija"
"3295" "09062022_result.TextGrid" 156 "šampust" "šampust"
"3296" "09062022_result.TextGrid" 156 "tegi" "tegi"
"3297" "09062022_result.TextGrid" 156 "mulle" "mulle"
"3298" "09062022_result.TextGrid" 156 "sassysid" "säsisid"
"3299" "09062022_result.TextGrid" 156 "kommentaari" "kommentaari"
"3300" "09062022_result.TextGrid" 156 "kõrva" "kõrve"
"3301" "09062022_result.TextGrid" 156 "kuidas" "kuidas"
"3302" "09062022_result.TextGrid" 157 "kuidas" "kuidas"
"3303" "09062022_result.TextGrid" 157 "need" "need"
"3304" "09062022_result.TextGrid" 157 "drag" "####"
"3305" "09062022_result.TextGrid" 157 "queenid" "rakunid"
"3306" "09062022_result.TextGrid" 157 "veits" "vai"
"3307" "09062022_result.TextGrid" 157 "panevad" "panevad"
"3308" "09062022_result.TextGrid" 157 "üle" "üle"
"3309" "09062022_result.TextGrid" 158 "see" "see"
"3310" "09062022_result.TextGrid" 158 "oli" "oli"
"3311" "09062022_result.TextGrid" 158 "väga" "väga"
"3312" "09062022_result.TextGrid" 158 "fun" "fun"
"3313" "09062022_result.TextGrid" 158 "ja" "ja"
"3314" "09062022_result.TextGrid" 158 "ja" "ja"
"3315" "09062022_result.TextGrid" 158 "sumi" "sumi"
"3316" "09062022_result.TextGrid" 158 "ja" "ja"
"3317" "09062022_result.TextGrid" 158 "vikerlased" "vikerlased"
"3318" "09062022_result.TextGrid" 158 "esinesid" "esinesid"
"3319" "09062022_result.TextGrid" 158 "üks" "üks"
"3320" "09062022_result.TextGrid" 158 "õhtu" "õhtu"
"3321" "09062022_result.TextGrid" 158 "see" "see"
"3322" "09062022_result.TextGrid" 158 "oli" "oli"
"3323" "09062022_result.TextGrid" 158 "hästihästihästi" "hästihästihästi"
"3324" "09062022_result.TextGrid" 158 "armas" "armas"
"3325" "09062022_result.TextGrid" 158 "seal" "seal"
"3326" "09062022_result.TextGrid" 158 "oli" "oli"
"3327" "09062022_result.TextGrid" 158 "hästi" "hästi"
"3328" "09062022_result.TextGrid" 158 "palju" "palju"
"3329" "09062022_result.TextGrid" 158 "noh" "noh"
"3330" "09062022_result.TextGrid" 158 "kogu" "kogu"
"3331" "09062022_result.TextGrid" 158 "####" "see"
"3332" "09062022_result.TextGrid" 158 "see" "eesti"
"3333" "09062022_result.TextGrid" 158 "eesti" "oma"
"3334" "09062022_result.TextGrid" 158 "homobussigäng" "bussigäng"
"3335" "09062022_result.TextGrid" 158 "####" "mitte"
"3336" "09062022_result.TextGrid" 158 "mitte" "kaunase"
"3337" "09062022_result.TextGrid" 158 "kaunase" "oma"
"3338" "09062022_result.TextGrid" 158 "homobussigäng" "bussigäng"
"3339" "09062022_result.TextGrid" 158 "vaid" "vaid"
"3340" "09062022_result.TextGrid" 158 "nüüd" "####"
"3341" "09062022_result.TextGrid" 158 "vilniuse" "####"
"3342" "09062022_result.TextGrid" 158 "homobussigäng" "####"
"3343" "09062022_result.TextGrid" 158 "okei" "####"
"3344" "09062022_result.TextGrid" 158 "niiet" "####"
"3345" "09062022_result.TextGrid" 158 "we" "####"
"3346" "09062022_result.TextGrid" 158 "have" "nüüd"
"3347" "09062022_result.TextGrid" 158 "fractions" "vilniuse"
"3348" "09062022_result.TextGrid" 159 "just" "action"
"3349" "09062022_result.TextGrid" 159 "et" "just"
"3350" "09062022_result.TextGrid" 159 "meil" "et"
"3351" "09062022_result.TextGrid" 159 "läks" "meil"
"3352" "09062022_result.TextGrid" 159 "terve" "läks"
"3353" "09062022_result.TextGrid" 159 "bussitäis" "terve"
"3354" "09062022_result.TextGrid" 159 "nelikümmend" "bussitäis"
"3355" "09062022_result.TextGrid" 159 "viis" "nelikümmend"
"3356" "09062022_result.TextGrid" 159 "inimest" "viis"
"3357" "09062022_result.TextGrid" 159 "tõime" "inimest"
"3358" "09062022_result.TextGrid" 159 "vilniusesse" "tõime"
"3359" "09062022_result.TextGrid" 159 "importisime" "vilniusesse"
"3360" "09062022_result.TextGrid" 159 "eestist" "importisime"
"3361" "09062022_result.TextGrid" 159 "kohale" "eestist"
"3362" "09062022_result.TextGrid" 160 "paraad" "paraad"
"3363" "09062022_result.TextGrid" 160 "ise" "ise"
"3364" "09062022_result.TextGrid" 160 "oli" "oli"
"3365" "09062022_result.TextGrid" 160 "minu" "minu"
"3366" "09062022_result.TextGrid" 160 "jaoks" "jaoks"
"3367" "09062022_result.TextGrid" 160 "natukene" "natukene"
"3368" "09062022_result.TextGrid" 160 "meh" "meh"
"3369" "09062022_result.TextGrid" 160 "mhmh" "####"
"3370" "09062022_result.TextGrid" 160 "sellepärast" "sellepärast"
"3371" "09062022_result.TextGrid" 160 "et" "et"
"3372" "09062022_result.TextGrid" 160 "noh" "####"
"3373" "09062022_result.TextGrid" 160 "seal" "sa"
"3374" "09062022_result.TextGrid" 160 "kõnnid" "kõnnid"
"3375" "09062022_result.TextGrid" 160 "seal" "seal"
"3376" "09062022_result.TextGrid" 160 "mingite" "mingite"
"3377" "09062022_result.TextGrid" 160 "busside" "busside"
"3378" "09062022_result.TextGrid" 160 "vahel" "vahel"
"3379" "09062022_result.TextGrid" 160 "ja" "ja"
"3380" "09062022_result.TextGrid" 160 "kuna" "kuna"
"3381" "09062022_result.TextGrid" 160 "me" "me"
"3382" "09062022_result.TextGrid" 160 "olime" "olime"
"3383" "09062022_result.TextGrid" 160 "suht" "suht"
"3384" "09062022_result.TextGrid" 160 "eesotsas" "eesotsas"
"3385" "09062022_result.TextGrid" 160 "siis" "siis"
"3386" "09062022_result.TextGrid" 160 "ei" "ei"
"3387" "09062022_result.TextGrid" 160 "saanud" "saanud"
"3388" "09062022_result.TextGrid" 160 "aru" "aru"
"3389" "09062022_result.TextGrid" 160 "kui" "kui"
"3390" "09062022_result.TextGrid" 160 "palju" "palju"
"3391" "09062022_result.TextGrid" 160 "neid" "neid"
"3392" "09062022_result.TextGrid" 160 "inimesi" "inimesi"
"3393" "09062022_result.TextGrid" 160 "on" "on"
"3394" "09062022_result.TextGrid" 160 "muusika" "muusika"
"3395" "09062022_result.TextGrid" 160 "nagu" "nagu"
"3396" "09062022_result.TextGrid" 160 "mängis" "mängis"
"3397" "09062022_result.TextGrid" 160 "aga" "aga"
"3398" "09062022_result.TextGrid" 160 "see" "see"
"3399" "09062022_result.TextGrid" 160 "oli" "oli"
"3400" "09062022_result.TextGrid" 160 "ka" "ka"
"3401" "09062022_result.TextGrid" 160 "sihuke" "niisugune"
"3402" "09062022_result.TextGrid" 160 "nagu" "nagu"
"3403" "09062022_result.TextGrid" 160 "no" "####"
"3404" "09062022_result.TextGrid" 160 "esimene" "esimene"
"3405" "09062022_result.TextGrid" 160 "laul" "laul"
"3406" "09062022_result.TextGrid" 160 "mis" "mis"
"3407" "09062022_result.TextGrid" 160 "seal" "seal"
"3408" "09062022_result.TextGrid" 160 "esimeses" "esimeses"
"3409" "09062022_result.TextGrid" 160 "lgli" "lgli"
"3410" "09062022_result.TextGrid" 160 "nagu" "nagu"
"3411" "09062022_result.TextGrid" 160 "läti" "läti"
"3412" "09062022_result.TextGrid" 160 "gei" "####"
"3413" "09062022_result.TextGrid" 160 "liiga" "####"
"3414" "09062022_result.TextGrid" 160 "league" "okei"
"3415" "09062022_result.TextGrid" 160 "liiga" "liiga"
"3416" "09062022_result.TextGrid" 160 "liiga" "liiga"
"3417" "09062022_result.TextGrid" 161 "liiga" "liiga"
"3418" "09062022_result.TextGrid" 161 "ei" "ei"
"3419" "09062022_result.TextGrid" 161 "läti" "läti"
"3420" "09062022_result.TextGrid" 161 "leedu" "leedu"
"3421" "09062022_result.TextGrid" 161 "its" "####"
"3422" "09062022_result.TextGrid" 161 "a" "####"
"3423" "09062022_result.TextGrid" 161 "sport" "####"
"3424" "09062022_result.TextGrid" 162 "lithuanian" "####"
"3425" "09062022_result.TextGrid" 162 "g" "####"
"3426" "09062022_result.TextGrid" 162 "gay" "lian"
"3427" "09062022_result.TextGrid" 162 "league" "gal"
"3428" "09062022_result.TextGrid" 163 "nende" "nende"
"3429" "09062022_result.TextGrid" 163 "bussis" "bussis"
"3430" "09062022_result.TextGrid" 163 "esimene" "esimene"
"3431" "09062022_result.TextGrid" 163 "laul" "laul"
"3432" "09062022_result.TextGrid" 163 "mis" "mis"
"3433" "09062022_result.TextGrid" 163 "pridei" "braidi"
"3434" "09062022_result.TextGrid" 163 "alustas" "alustas"
"3435" "09062022_result.TextGrid" 163 "oli" "oli"
"3436" "09062022_result.TextGrid" 163 "backstreet" "backstreet"
"3437" "09062022_result.TextGrid" 163 "boys" "boyce"
"3438" "09062022_result.TextGrid" 163 "mis" "mis"
"3439" "09062022_result.TextGrid" 163 "minu" "minu"
"3440" "09062022_result.TextGrid" 163 "arust" "arust"
"3441" "09062022_result.TextGrid" 163 "ei" "ei"
"3442" "09062022_result.TextGrid" 163 "ole" "ole"
"3443" "09062022_result.TextGrid" 163 "väga" "väga"
"3444" "09062022_result.TextGrid" 163 "kväär" "kväär"
"3445" "09062022_result.TextGrid" 163 "mkm" "####"
"3446" "09062022_result.TextGrid" 163 "ei" "####"
"3447" "09062022_result.TextGrid" 163 "ole" "####"
"3448" "09062022_result.TextGrid" 163 "jah" "####"
"3449" "09062022_result.TextGrid" 163 "nagu" "nagu"
"3450" "09062022_result.TextGrid" 163 "see" "see"
"3451" "09062022_result.TextGrid" 163 "on" "on"
"3452" "09062022_result.TextGrid" 163 "sihuke" "####"
"3453" "09062022_result.TextGrid" 163 "mi" "selline"
"3454" "09062022_result.TextGrid" 163 "noh" "noh"
"3455" "09062022_result.TextGrid" 163 "see" "see"
"3456" "09062022_result.TextGrid" 163 "on" "on"
"3457" "09062022_result.TextGrid" 163 "jah" "jah"
"3458" "09062022_result.TextGrid" 163 "jah" "jah"
"3459" "09062022_result.TextGrid" 163 "et" "et"
"3460" "09062022_result.TextGrid" 163 "ma" "ma"
"3461" "09062022_result.TextGrid" 163 "olin" "olin"
"3462" "09062022_result.TextGrid" 163 "veits" "veits"
"3463" "09062022_result.TextGrid" 163 "pettunud" "pettunud"
"3464" "09062022_result.TextGrid" 164 "muidu" "muidu"
"3465" "09062022_result.TextGrid" 164 "oli" "oli"
"3466" "09062022_result.TextGrid" 164 "tore" "tore"
"3467" "09062022_result.TextGrid" 164 "aga" "aga"
"3468" "09062022_result.TextGrid" 164 "jah" "jah"
"3469" "09062022_result.TextGrid" 164 "noh" "####"
"3470" "09062022_result.TextGrid" 164 "võibolla" "võibolla"
"3471" "09062022_result.TextGrid" 164 "see" "see"
"3472" "09062022_result.TextGrid" 164 "ka" "ka"
"3473" "09062022_result.TextGrid" 164 "et" "et"
"3474" "09062022_result.TextGrid" 164 "ma" "ma"
"3475" "09062022_result.TextGrid" 164 "pidin" "pidin"
"3476" "09062022_result.TextGrid" 164 "seda" "seda"
"3477" "09062022_result.TextGrid" 164 "ühingu" "ühingu"
"3478" "09062022_result.TextGrid" 164 "bännerit" "pännerit"
"3479" "09062022_result.TextGrid" 164 "hoidma" "hoidma"
"3480" "09062022_result.TextGrid" 164 "siis" "siis"
"3481" "09062022_result.TextGrid" 164 "ei" "ei"
"3482" "09062022_result.TextGrid" 164 "olnud" "olnud"
"3483" "09062022_result.TextGrid" 164 "seda" "seda"
"3484" "09062022_result.TextGrid" 164 "et" "et"
"3485" "09062022_result.TextGrid" 164 "ma" "ma"
"3486" "09062022_result.TextGrid" 164 "mingi" "mingi"
"3487" "09062022_result.TextGrid" 164 "juhhuu" "juhu"
"3488" "09062022_result.TextGrid" 164 "fun" "fun"
"3489" "09062022_result.TextGrid" 164 "vaid" "vaid"
"3490" "09062022_result.TextGrid" 164 "mingi" "mingi"
"3491" "09062022_result.TextGrid" 164 "nii" "nii"
"3492" "09062022_result.TextGrid" 164 "sirgu" "sirgu"
"3493" "09062022_result.TextGrid" 164 "sirgu" "sirgu"
"3494" "09062022_result.TextGrid" 164 "ei" "ei"
"3495" "09062022_result.TextGrid" 164 "kaldu" "kaldu"
"3496" "09062022_result.TextGrid" 164 "paremale" "paremale"
"3497" "09062022_result.TextGrid" 164 "lähme" "lähme"
"3498" "09062022_result.TextGrid" 164 "vasakule" "vasakule"
"3499" "09062022_result.TextGrid" 164 "poole" "poole"
"3500" "09062022_result.TextGrid" 164 "ja" "ja"
"3501" "09062022_result.TextGrid" 164 "siuke" "siuke"
"3502" "09062022_result.TextGrid" 164 "mikromanageersin" "mikromanageersin"
"3503" "09062022_result.TextGrid" 164 "seda" "####"
"3504" "09062022_result.TextGrid" 164 "bännerit" "####"
"3505" "09062022_result.TextGrid" 164 "ja" "####"
"3506" "09062022_result.TextGrid" 164 "kusjuures" "pänneri"
"3507" "09062022_result.TextGrid" 165 "jaa" "ja"
"3508" "09062022_result.TextGrid" 165 "mulle" "mulle"
"3509" "09062022_result.TextGrid" 165 "mulle" "mulle"
"3510" "09062022_result.TextGrid" 165 "meeldib" "meeldib"
"3511" "09062022_result.TextGrid" 165 "ka" "ka"
"3512" "09062022_result.TextGrid" 165 "meeleavaldusel" "meeleavaldusel"
"3513" "09062022_result.TextGrid" 165 "siis" "siis"
"3514" "09062022_result.TextGrid" 165 "kui" "kui"
"3515" "09062022_result.TextGrid" 165 "on" "on"
"3516" "09062022_result.TextGrid" 165 "trummid" "trummid"
"3517" "09062022_result.TextGrid" 165 "sest" "sest"
"3518" "09062022_result.TextGrid" 165 "juba" "juba"
"3519" "09062022_result.TextGrid" 165 "see" "see"
"3520" "09062022_result.TextGrid" 165 "lisab" "lisab"
"3521" "09062022_result.TextGrid" 165 "seda" "seda"
"3522" "09062022_result.TextGrid" 165 "biiti" "biiti"
"3523" "09062022_result.TextGrid" 165 "ja" "ja"
"3524" "09062022_result.TextGrid" 165 "siis" "siis"
"3525" "09062022_result.TextGrid" 165 "kui" "kui"
"3526" "09062022_result.TextGrid" 165 "inimesed" "inimesed"
"3527" "09062022_result.TextGrid" 165 "hüüavad" "hüüavad"
"3528" "09062022_result.TextGrid" 165 "asju" "asju"
"3529" "09062022_result.TextGrid" 165 "siis" "siis"
"3530" "09062022_result.TextGrid" 165 "ma" "ma"
"3531" "09062022_result.TextGrid" 165 "üritasin" "üritasin"
"3532" "09062022_result.TextGrid" 165 "ka" "ka"
"3533" "09062022_result.TextGrid" 165 "seal" "seal"
"3534" "09062022_result.TextGrid" 165 "hakata" "hakata"
"3535" "09062022_result.TextGrid" 165 "mingeid" "mingeid"
"3536" "09062022_result.TextGrid" 165 "asju" "asju"
"3537" "09062022_result.TextGrid" 165 "hüüdma" "hüüdma"
"3538" "09062022_result.TextGrid" 165 "mingi" "mingi"
"3539" "09062022_result.TextGrid" 166 "no" "####"
"3540" "09062022_result.TextGrid" 166 "p" "####"
"3541" "09062022_result.TextGrid" 166 "osad" "osad"
"3542" "09062022_result.TextGrid" 166 "pooleldi" "poldi"
"3543" "09062022_result.TextGrid" 166 "naljaga" "naljaka"
"3544" "09062022_result.TextGrid" 166 "on" "on"
"3545" "09062022_result.TextGrid" 166 "ju" "ju"
"3546" "09062022_result.TextGrid" 167 "aga" "aga"
"3547" "09062022_result.TextGrid" 167 "aga" "aga"
"3548" "09062022_result.TextGrid" 167 "ma" "ma"
"3549" "09062022_result.TextGrid" 167 "üritasin" "üritasin"
"3550" "09062022_result.TextGrid" 167 "nagu" "nagu"
"3551" "09062022_result.TextGrid" 167 "m" "####"
"3552" "09062022_result.TextGrid" 167 "chantida" "antida"
"3553" "09062022_result.TextGrid" 167 "midagi" "midagi"
"3554" "09062022_result.TextGrid" 167 "meil" "meil"
"3555" "09062022_result.TextGrid" 167 "oli" "oli"
"3556" "09062022_result.TextGrid" 167 "eestlased" "eestlased"
"3557" "09062022_result.TextGrid" 167 "ka" "ka"
"3558" "09062022_result.TextGrid" 167 "seal" "seal"
"3559" "09062022_result.TextGrid" 167 "oli" "oli"
"3560" "09062022_result.TextGrid" 167 "mingi" "####"
"3561" "09062022_result.TextGrid" 167 "davai" "mingeid"
"3562" "09062022_result.TextGrid" 167 "mingi" "avaimi"
"3563" "09062022_result.TextGrid" 167 "kui" "kui"
"3564" "09062022_result.TextGrid" 167 "sul" "sul"
"3565" "09062022_result.TextGrid" 167 "tuju" "tuju"
"3566" "09062022_result.TextGrid" 167 "hea" "hea"
"3567" "09062022_result.TextGrid" 167 "siis" "siis"
"3568" "09062022_result.TextGrid" 167 "käsi" "käsi"
"3569" "09062022_result.TextGrid" 167 "kokku" "kokku"
"3570" "09062022_result.TextGrid" 167 "löö" "lööb"
"3571" "09062022_result.TextGrid" 167 "on" "on"
"3572" "09062022_result.TextGrid" 167 "ju" "ju"
"3573" "09062022_result.TextGrid" 167 "ma" "####"
"3574" "09062022_result.TextGrid" 167 "mäletan" "####"
"3575" "09062022_result.TextGrid" 167 "me" "vaatame"
"3576" "09062022_result.TextGrid" 167 "karjusime" "karism"
"3577" "09062022_result.TextGrid" 167 "vaba" "vaba"
"3578" "09062022_result.TextGrid" 167 "keha" "keha"
"3579" "09062022_result.TextGrid" 167 "no" "####"
"3580" "09062022_result.TextGrid" 167 "davai" "####"
"3581" "09062022_result.TextGrid" 168 "et" "et"
"3582" "09062022_result.TextGrid" 168 "et" "et"
"3583" "09062022_result.TextGrid" 168 "jah" "jah"
"3584" "09062022_result.TextGrid" 168 "aga" "aga"
"3585" "09062022_result.TextGrid" 168 "noh" "noh"
"3586" "09062022_result.TextGrid" 168 "igatahes" "igatahes"
"3587" "09062022_result.TextGrid" 168 "paraad" "paraad"
"3588" "09062022_result.TextGrid" 168 "paraadiks" "paraadiks"
"3589" "09062022_result.TextGrid" 168 "pärast" "pärast"
"3590" "09062022_result.TextGrid" 168 "see" "see"
"3591" "09062022_result.TextGrid" 168 "kontsert" "kontsert"
"3592" "09062022_result.TextGrid" 168 "ka" "ka"
"3593" "09062022_result.TextGrid" 168 "see" "####"
"3594" "09062022_result.TextGrid" 168 "m" "####"
"3595" "09062022_result.TextGrid" 168 "minu" "minu"
"3596" "09062022_result.TextGrid" 168 "arust" "arust"
"3597" "09062022_result.TextGrid" 168 "mis" "mis"
"3598" "09062022_result.TextGrid" 168 "mulle" "mulle"
"3599" "09062022_result.TextGrid" 168 "ei" "ei"
"3600" "09062022_result.TextGrid" 168 "meeldinud" "meeldinud"
"3601" "09062022_result.TextGrid" 168 "oli" "oli"
"3602" "09062022_result.TextGrid" 168 "see" "see"
"3603" "09062022_result.TextGrid" 168 "et" "et"
"3604" "09062022_result.TextGrid" 168 "pärast" "pärast"
"3605" "09062022_result.TextGrid" 168 "nagu" "nagu"
"3606" "09062022_result.TextGrid" 168 "seda" "seda"
"3607" "09062022_result.TextGrid" 168 "rongkäiku" "rongkäiku"
"3608" "09062022_result.TextGrid" 168 "oli" "oli"
"3609" "09062022_result.TextGrid" 168 "nagu" "nagu"
"3610" "09062022_result.TextGrid" 168 "pikk" "pikk"
"3611" "09062022_result.TextGrid" 168 "aeg" "aeg"
"3612" "09062022_result.TextGrid" 168 "rongkäigu" "rongkäigu"
"3613" "09062022_result.TextGrid" 168 "ja" "ja"
"3614" "09062022_result.TextGrid" 168 "kontserdi" "kontserdi"
"3615" "09062022_result.TextGrid" 168 "vahel" "vahel"
"3616" "09062022_result.TextGrid" 168 "mingi" "mingi"
"3617" "09062022_result.TextGrid" 168 "poolteist" "poolteist"
"3618" "09062022_result.TextGrid" 168 "tundi" "tundi"
"3619" "09062022_result.TextGrid" 168 "või" "või"
"3620" "09062022_result.TextGrid" 168 "ehk" "ehk"
"3621" "09062022_result.TextGrid" 168 "siis" "siis"
"3622" "09062022_result.TextGrid" 168 "enamus" "enamus"
"3623" "09062022_result.TextGrid" 168 "inimesed" "inimesed"
"3624" "09062022_result.TextGrid" 168 "läksid" "läksid"
"3625" "09062022_result.TextGrid" 168 "lihtsalt" "lihtsalt"
"3626" "09062022_result.TextGrid" 168 "ära" "ära"
"3627" "09062022_result.TextGrid" 168 "ehk" "ehk"
"3628" "09062022_result.TextGrid" 168 "siis" "siis"
"3629" "09062022_result.TextGrid" 168 "kõnede" "kõnede"
"3630" "09062022_result.TextGrid" 168 "ajaks" "ajaks"
"3631" "09062022_result.TextGrid" 168 "kui" "kui"
"3632" "09062022_result.TextGrid" 168 "mina" "mina"
"3633" "09062022_result.TextGrid" 168 "pidin" "pidin"
"3634" "09062022_result.TextGrid" 168 "kõne" "kõne"
"3635" "09062022_result.TextGrid" 168 "andma" "andma"
"3636" "09062022_result.TextGrid" 168 "oli" "oli"
"3637" "09062022_result.TextGrid" 168 "väga" "väga"
"3638" "09062022_result.TextGrid" 168 "vähe" "vähe"
"3639" "09062022_result.TextGrid" 168 "inimesi" "inimesi"
"3640" "09062022_result.TextGrid" 168 "alles" "alles"
"3641" "09062022_result.TextGrid" 168 "ja" "ja"
"3642" "09062022_result.TextGrid" 168 "enamus" "enamus"
"3643" "09062022_result.TextGrid" 168 "tulid" "tulid"
"3644" "09062022_result.TextGrid" 168 "kontserdi" "kontserdi"
"3645" "09062022_result.TextGrid" 168 "ajaks" "ajaks"
"3646" "09062022_result.TextGrid" 168 "tagasi" "tagasi"
"3647" "09062022_result.TextGrid" 168 "aga" "aga"
"3648" "09062022_result.TextGrid" 168 "aga" "aga"
"3649" "09062022_result.TextGrid" 168 "jah" "jah"
"3650" "09062022_result.TextGrid" 168 "ja" "ja"
"3651" "09062022_result.TextGrid" 168 "siis" "siis"
"3652" "09062022_result.TextGrid" 168 "oli" "oli"
"3653" "09062022_result.TextGrid" 168 "usa" "usa"
"3654" "09062022_result.TextGrid" 168 "saatkonnas" "saatkonnas"
"3655" "09062022_result.TextGrid" 168 "brunch" "bran"
"3656" "09062022_result.TextGrid" 168 "mis" "mis"
"3657" "09062022_result.TextGrid" 168 "oli" "oli"
"3658" "09062022_result.TextGrid" 168 "ka" "ka"
"3659" "09062022_result.TextGrid" 168 "väga" "väga"
"3660" "09062022_result.TextGrid" 168 "tore" "tore"
"3661" "09062022_result.TextGrid" 169 "seal" "see"
"3662" "09062022_result.TextGrid" 169 "olid" "oli"
"3663" "09062022_result.TextGrid" 169 "vikerkaarevärvilised" "vikerkõre"
"3664" "09062022_result.TextGrid" 169 "muffinid" "värvilised"
"3665" "09062022_result.TextGrid" 169 "ja" "muffinid"
"3666" "09062022_result.TextGrid" 169 "sai" "ja"
"3667" "09062022_result.TextGrid" 169 "olla" "sai"
"3668" "09062022_result.TextGrid" 169 "mingi" "ole"
"3669" "09062022_result.TextGrid" 169 "of" "####"
"3670" "09062022_result.TextGrid" 169 "course" "####"
