"f" "voor" "ref" "hyp"
"3944" "08072021_result.TextGrid" 106 "öelda" "öelda"
"3945" "08072021_result.TextGrid" 106 "jah" "jah"
"3946" "08072021_result.TextGrid" 106 "et" "et"
"3947" "08072021_result.TextGrid" 106 "see" "see"
"3948" "08072021_result.TextGrid" 106 "et" "et"
"3949" "08072021_result.TextGrid" 106 "see" "see"
"3950" "08072021_result.TextGrid" 106 "on" "####"
"3951" "08072021_result.TextGrid" 106 "min" "on"
"3952" "08072021_result.TextGrid" 106 "vähemalt" "vähemalt"
"3953" "08072021_result.TextGrid" 106 "minu" "minu"
"3954" "08072021_result.TextGrid" 106 "jaoks" "####"
"3955" "08072021_result.TextGrid" 106 "aga" "####"
"3956" "08072021_result.TextGrid" 106 "aga" "####"
"3957" "08072021_result.TextGrid" 106 "te" "####"
"3958" "08072021_result.TextGrid" 106 "selles" "####"
"3959" "08072021_result.TextGrid" 106 "mõttes" "####"
"3960" "08072021_result.TextGrid" 106 "et" "####"
"3961" "08072021_result.TextGrid" 107 "ei" "####"
"3962" "08072021_result.TextGrid" 107 "just" "just"
"3963" "08072021_result.TextGrid" 107 "just" "just"
"3964" "08072021_result.TextGrid" 107 "ei" "ei"
"3965" "08072021_result.TextGrid" 107 "või" "####"
"3966" "08072021_result.TextGrid" 107 "no" "####"
"3967" "08072021_result.TextGrid" 107 "see" "see"
"3968" "08072021_result.TextGrid" 107 "ongi" "ongi"
"3969" "08072021_result.TextGrid" 107 "et" "et"
"3970" "08072021_result.TextGrid" 107 "nagu" "nagu"
"3971" "08072021_result.TextGrid" 107 "noh" "####"
"3972" "08072021_result.TextGrid" 107 "täpselt" "täpselt"
"3973" "08072021_result.TextGrid" 107 "millest" "millest"
"3974" "08072021_result.TextGrid" 107 "millest" "millest"
"3975" "08072021_result.TextGrid" 107 "jaa" "####"
"3976" "08072021_result.TextGrid" 107 "või" "####"
"3977" "08072021_result.TextGrid" 107 "no" "####"
"3978" "08072021_result.TextGrid" 107 "ongi" "####"
"3979" "08072021_result.TextGrid" 107 "me" "####"
"3980" "08072021_result.TextGrid" 107 "praegu" "####"
"3981" "08072021_result.TextGrid" 107 "räägime" "räägime"
"3982" "08072021_result.TextGrid" 107 "et" "et"
"3983" "08072021_result.TextGrid" 107 "kui" "kui"
"3984" "08072021_result.TextGrid" 107 "on" "on"
"3985" "08072021_result.TextGrid" 107 "kui" "kui"
"3986" "08072021_result.TextGrid" 107 "on" "on"
"3987" "08072021_result.TextGrid" 107 "pilt" "pilt"
"3988" "08072021_result.TextGrid" 107 "nagu" "nagu"
"3989" "08072021_result.TextGrid" 107 "mingist" "mingist"
"3990" "08072021_result.TextGrid" 107 "naisest" "naisest"
"3991" "08072021_result.TextGrid" 107 "ja" "ja"
"3992" "08072021_result.TextGrid" 107 "mehest" "mehest"
"3993" "08072021_result.TextGrid" 107 "amelemas" "####"
"3994" "08072021_result.TextGrid" 107 "näiteks" "####"
"3995" "08072021_result.TextGrid" 107 "suitsupply" "ameerika"
"3996" "08072021_result.TextGrid" 107 "mhmh" "süüteplay"
"3997" "08072021_result.TextGrid" 107 "poes" "poes"
"3998" "08072021_result.TextGrid" 107 "oli" "oli"
"3999" "08072021_result.TextGrid" 107 "nagu" "nagu"
"4000" "08072021_result.TextGrid" 107 "vägaväga" "vägaväga"
"4001" "08072021_result.TextGrid" 107 "sihuke" "####"
"4002" "08072021_result.TextGrid" 107 "mhmh" "selline"
"4003" "08072021_result.TextGrid" 108 "seksualiseeritud" "seksualiseeritud"
"4004" "08072021_result.TextGrid" 108 "alatooniga" "alatooniga"
"4005" "08072021_result.TextGrid" 108 "pilt" "pilt"
"4006" "08072021_result.TextGrid" 108 "siis" "siis"
"4007" "08072021_result.TextGrid" 108 "reklaammaterjalina" "reklaammaterjalina"
"4008" "08072021_result.TextGrid" 108 "kus" "kus"
"4009" "08072021_result.TextGrid" 108 "nagu" "nagu"
"4010" "08072021_result.TextGrid" 108 "mees" "mees"
"4011" "08072021_result.TextGrid" 108 "ja" "ja"
"4012" "08072021_result.TextGrid" 108 "naine" "naine"
"4013" "08072021_result.TextGrid" 108 "suudlevad" "suudlevad"
"4014" "08072021_result.TextGrid" 108 "mis" "mis"
"4015" "08072021_result.TextGrid" 108 "minu" "minu"
"4016" "08072021_result.TextGrid" 108 "jaoks" "jaoks"
"4017" "08072021_result.TextGrid" 108 "on" "on"
"4018" "08072021_result.TextGrid" 108 "nagu" "nagu"
"4019" "08072021_result.TextGrid" 108 "noh" "####"
"4020" "08072021_result.TextGrid" 108 "sorry" "sorry"
"4021" "08072021_result.TextGrid" 108 "see" "see"
"4022" "08072021_result.TextGrid" 108 "on" "on"
"4023" "08072021_result.TextGrid" 108 "hetero" "hetero"
"4024" "08072021_result.TextGrid" 108 "propaganda" "propaganda"
"4025" "08072021_result.TextGrid" 108 "jaa" "####"
"4026" "08072021_result.TextGrid" 108 "ei" "####"
"4027" "08072021_result.TextGrid" 108 "no" "####"
"4028" "08072021_result.TextGrid" 108 "no" "####"
"4029" "08072021_result.TextGrid" 108 "ja" "ja"
"4030" "08072021_result.TextGrid" 108 "mis" "mis"
"4031" "08072021_result.TextGrid" 108 "te" "propageerid"
"4032" "08072021_result.TextGrid" 108 "propageerite" "nende"
"4033" "08072021_result.TextGrid" 108 "enda" "kooselu"
"4034" "08072021_result.TextGrid" 108 "kooselusid" "sid"
"4035" "08072021_result.TextGrid" 108 "aga" "aga"
"4036" "08072021_result.TextGrid" 108 "kui" "kui"
"4037" "08072021_result.TextGrid" 108 "oleks" "oleks"
"4038" "08072021_result.TextGrid" 108 "olnud" "olnud"
"4039" "08072021_result.TextGrid" 108 "sa" "####"
"4040" "08072021_result.TextGrid" 108 "noh" "noh"
"4041" "08072021_result.TextGrid" 108 "jällegi" "jällegi"
"4042" "08072021_result.TextGrid" 108 "nagu" "nagu"
"4043" "08072021_result.TextGrid" 108 "sa" "sa"
"4044" "08072021_result.TextGrid" 108 "ütlesid" "ütlesid"
"4045" "08072021_result.TextGrid" 108 "oleks" "oleks"
"4046" "08072021_result.TextGrid" 108 "olnud" "olnud"
"4047" "08072021_result.TextGrid" 108 "kaks" "kaks"
"4048" "08072021_result.TextGrid" 108 "meest" "meest"
"4049" "08072021_result.TextGrid" 108 "suudlemas" "suudlemas"
"4050" "08072021_result.TextGrid" 108 "oleks" "####"
"4051" "08072021_result.TextGrid" 108 "probleem" "####"
"4052" "08072021_result.TextGrid" 108 "oleks" "oleks"
"4053" "08072021_result.TextGrid" 108 "probleem" "probleem"
"4054" "08072021_result.TextGrid" 109 "ma" "ma"
"4055" "08072021_result.TextGrid" 109 "olen" "olen"
"4056" "08072021_result.TextGrid" 109 "alati" "alati"
"4057" "08072021_result.TextGrid" 109 "öelnud" "öelnud"
"4058" "08072021_result.TextGrid" 109 "ka" "ka"
"4059" "08072021_result.TextGrid" 109 "et" "et"
"4060" "08072021_result.TextGrid" 109 "minu" "minu"
"4061" "08072021_result.TextGrid" 109 "arust" "arust"
"4062" "08072021_result.TextGrid" 109 "nagu" "nagu"
"4063" "08072021_result.TextGrid" 109 "lgbt" "elgevete"
"4064" "08072021_result.TextGrid" 109 "+" "pluss"
"4065" "08072021_result.TextGrid" 109 "inimesed" "inimesed"
"4066" "08072021_result.TextGrid" 109 "on" "on"
"4067" "08072021_result.TextGrid" 109 "lihtsalt" "lihtsalt"
"4068" "08072021_result.TextGrid" 109 "vägaväga" "vägaväga"
"4069" "08072021_result.TextGrid" 109 "targad" "targad"
"4070" "08072021_result.TextGrid" 109 "just" "just"
"4071" "08072021_result.TextGrid" 109 "sellepärast" "sellepärast"
"4072" "08072021_result.TextGrid" 109 "et" "et"
"4073" "08072021_result.TextGrid" 109 "või" "või"
"4074" "08072021_result.TextGrid" 109 "nagu" "nagu"
"4075" "08072021_result.TextGrid" 109 "ja" "####"
"4076" "08072021_result.TextGrid" 109 "noh" "noh"
"4077" "08072021_result.TextGrid" 109 "mitte" "####"
"4078" "08072021_result.TextGrid" 109 "nagu" "####"
"4079" "08072021_result.TextGrid" 109 "mitte" "####"
"4080" "08072021_result.TextGrid" 109 "kõik" "####"
"4081" "08072021_result.TextGrid" 110 "võibolla" "võibolla"
"4082" "08072021_result.TextGrid" 110 "intelligentsed" "####"
"4083" "08072021_result.TextGrid" 110 "inimesed" "####"
"4084" "08072021_result.TextGrid" 110 "aga" "intelligentne"
"4085" "08072021_result.TextGrid" 110 "aga" "et"
"4086" "08072021_result.TextGrid" 110 "nagu" "nagu"
"4087" "08072021_result.TextGrid" 110 "mitte" "mitte"
"4088" "08072021_result.TextGrid" 110 "kõik" "####"
"4089" "08072021_result.TextGrid" 110 "jälle" "kõikjal"
"4090" "08072021_result.TextGrid" 110 "aga" "ega"
"4091" "08072021_result.TextGrid" 110 "mul" "mul"
"4092" "08072021_result.TextGrid" 110 "tundub" "tundub"
"4093" "08072021_result.TextGrid" 110 "niiöelda" "niiöelda"
"4094" "08072021_result.TextGrid" 110 "vaimselt" "vaimselt"
"4095" "08072021_result.TextGrid" 110 "mingil" "mingil"
"4096" "08072021_result.TextGrid" 110 "määral" "määral"
"4097" "08072021_result.TextGrid" 110 "targad" "targad"
"4098" "08072021_result.TextGrid" 110 "või" "või"
"4099" "08072021_result.TextGrid" 110 "emotsionaalselt" "emotsionaalselt"
"4100" "08072021_result.TextGrid" 110 "veits" "või"
"4101" "08072021_result.TextGrid" 110 "targemad" "targemad"
"4102" "08072021_result.TextGrid" 110 "sest" "sest"
"4103" "08072021_result.TextGrid" 110 "me" "me"
"4104" "08072021_result.TextGrid" 110 "oleme" "oleme"
"4105" "08072021_result.TextGrid" 110 "pidanud" "pidanud"
"4106" "08072021_result.TextGrid" 110 "mhmh" "####"
"4107" "08072021_result.TextGrid" 110 "mõtlema" "mõtlema"
"4108" "08072021_result.TextGrid" 110 "endale" "endale"
"4109" "08072021_result.TextGrid" 110 "enda" "enda"
"4110" "08072021_result.TextGrid" 110 "probleemidele" "probleemidele"
"4111" "08072021_result.TextGrid" 110 "ja" "ja"
"4112" "08072021_result.TextGrid" 110 "rohkem" "rohkem"
"4113" "08072021_result.TextGrid" 110 "nagu" "nagu"
"4114" "08072021_result.TextGrid" 110 "ennast" "ennast"
"4115" "08072021_result.TextGrid" 110 "analüüsima" "analüüsima"
"4116" "08072021_result.TextGrid" 110 "kui" "kui"
"4117" "08072021_result.TextGrid" 110 "võibolla" "võibolla"
"4118" "08072021_result.TextGrid" 110 "heterod" "heterot"
"4119" "08072021_result.TextGrid" 110 "kes" "kes"
"4120" "08072021_result.TextGrid" 110 "ei" "ei"
"4121" "08072021_result.TextGrid" 110 "ole" "ole"
"4122" "08072021_result.TextGrid" 110 "pidanud" "pidanud"
"4123" "08072021_result.TextGrid" 110 "seda" "seda"
"4124" "08072021_result.TextGrid" 110 "tegema" "tegema"
"4125" "08072021_result.TextGrid" 110 "mhmh" "####"
"4126" "08072021_result.TextGrid" 110 "mõtestama" "mõtestama"
"4127" "08072021_result.TextGrid" 110 "lahti" "lahti"
"4128" "08072021_result.TextGrid" 110 "oma" "oma"
"4129" "08072021_result.TextGrid" 110 "eksistentsi" "eksistentsi"
"4130" "08072021_result.TextGrid" 111 "et" "et"
"4131" "08072021_result.TextGrid" 111 "et" "et"
"4132" "08072021_result.TextGrid" 111 "nagu" "nagu"
"4133" "08072021_result.TextGrid" 111 "aitab" "aitab"
"4134" "08072021_result.TextGrid" 112 "mida" "mida"
"4135" "08072021_result.TextGrid" 112 "nagu" "nagu"
"4136" "08072021_result.TextGrid" 112 "sa" "sa"
"4137" "08072021_result.TextGrid" 112 "enne" "enne"
"4138" "08072021_result.TextGrid" 112 "ka" "ka"
"4139" "08072021_result.TextGrid" 112 "mainisid" "mainisid"
"4140" "08072021_result.TextGrid" 112 "ann" "####"
"4141" "08072021_result.TextGrid" 112 "et" "####"
"4142" "08072021_result.TextGrid" 112 "et" "et"
"4143" "08072021_result.TextGrid" 112 "nagu" "nagu"
"4144" "08072021_result.TextGrid" 112 "minu" "minu"
"4145" "08072021_result.TextGrid" 112 "jaoks" "jaoks"
"4146" "08072021_result.TextGrid" 112 "on" "on"
"4147" "08072021_result.TextGrid" 112 "lihtsalt" "lihtsalt"
"4148" "08072021_result.TextGrid" 112 "veider" "veider"
"4149" "08072021_result.TextGrid" 112 "see" "see"
"4150" "08072021_result.TextGrid" 112 "et" "et"
"4151" "08072021_result.TextGrid" 112 "kui" "kui"
"4152" "08072021_result.TextGrid" 112 "sa" "sa"
"4153" "08072021_result.TextGrid" 112 "juba" "juba"
"4154" "08072021_result.TextGrid" 112 "näed" "näed"
"4155" "08072021_result.TextGrid" 112 "mingit" "mingit"
"4156" "08072021_result.TextGrid" 112 "vikerkaart" "vikerkaart"
"4157" "08072021_result.TextGrid" 112 "või" "või"
"4158" "08072021_result.TextGrid" 112 "mingit" "mingit"
"4159" "08072021_result.TextGrid" 112 "samast" "samast"
"4160" "08072021_result.TextGrid" 112 "soost" "soost"
"4161" "08072021_result.TextGrid" 112 "samast" "samast"
"4162" "08072021_result.TextGrid" 112 "soost" "soost"
"4163" "08072021_result.TextGrid" 112 "paari" "paari"
"4164" "08072021_result.TextGrid" 112 "jah" "jah"
"4165" "08072021_result.TextGrid" 112 "mul" "####"
"4166" "08072021_result.TextGrid" 112 "oli" "####"
"4167" "08072021_result.TextGrid" 112 "korraks" "####"
"4168" "08072021_result.TextGrid" 112 "mingi" "####"
"4169" "08072021_result.TextGrid" 113 "sama" "sama"
"4170" "08072021_result.TextGrid" 113 "na" "####"
"4171" "08072021_result.TextGrid" 113 "samasooline" "samasooline"
"4172" "08072021_result.TextGrid" 113 "samasoolised" "####"
"4173" "08072021_result.TextGrid" 113 "sama" "####"
"4174" "08072021_result.TextGrid" 113 "soost" "####"
"4175" "08072021_result.TextGrid" 113 "paar" "paar"
"4176" "08072021_result.TextGrid" 113 "sama" "sama"
"4177" "08072021_result.TextGrid" 113 "sugu" "####"
"4178" "08072021_result.TextGrid" 114 "et" "et"
"4179" "08072021_result.TextGrid" 114 "kui" "kui"
"4180" "08072021_result.TextGrid" 114 "sa" "sa"
"4181" "08072021_result.TextGrid" 114 "kui" "kui"
"4182" "08072021_result.TextGrid" 114 "sa" "sa"
"4183" "08072021_result.TextGrid" 114 "####" "näed"
"4184" "08072021_result.TextGrid" 114 "näed" "nagu"
"4185" "08072021_result.TextGrid" 114 "nagu" "nagu"
"4186" "08072021_result.TextGrid" 114 "homo" "homo"
"4187" "08072021_result.TextGrid" 114 "või" "####"
"4188" "08072021_result.TextGrid" 114 "isegi" "või"
"4189" "08072021_result.TextGrid" 114 "kui" "kui"
"4190" "08072021_result.TextGrid" 114 "sa" "sa"
"4191" "08072021_result.TextGrid" 114 "näed" "näed"
"4192" "08072021_result.TextGrid" 114 "kedagi" "kedagi"
"4193" "08072021_result.TextGrid" 114 "see" "see"
"4194" "08072021_result.TextGrid" 114 "on" "on"
"4195" "08072021_result.TextGrid" 114 "nagu" "nagu"
"4196" "08072021_result.TextGrid" 114 "visibly" "visibli"
"4197" "08072021_result.TextGrid" 114 "homo" "homo"
"4198" "08072021_result.TextGrid" 114 "et" "et"
"4199" "08072021_result.TextGrid" 114 "see" "see"
"4200" "08072021_result.TextGrid" 114 "on" "on"
"4201" "08072021_result.TextGrid" 114 "see" "see"
"4202" "08072021_result.TextGrid" 114 "siis" "siis"
"4203" "08072021_result.TextGrid" 114 "see" "see"
"4204" "08072021_result.TextGrid" 114 "homopropaganda" "homopropaganda"
"4205" "08072021_result.TextGrid" 114 "ja" "ja"
"4206" "08072021_result.TextGrid" 114 "minu" "minu"
"4207" "08072021_result.TextGrid" 114 "jaoks" "jaoks"
"4208" "08072021_result.TextGrid" 114 "lihtsalt" "lihtsalt"
"4209" "08072021_result.TextGrid" 114 "see" "see"
"4210" "08072021_result.TextGrid" 114 "et" "et"
"4211" "08072021_result.TextGrid" 114 "see" "see"
"4212" "08072021_result.TextGrid" 114 "võib" "võib"
"4213" "08072021_result.TextGrid" 114 "kellelgi" "kellelgi"
"4214" "08072021_result.TextGrid" 114 "nii" "nii"
"4215" "08072021_result.TextGrid" 114 "närvi" "närvi"
"4216" "08072021_result.TextGrid" 114 "viia" "viia"
"4217" "08072021_result.TextGrid" 114 "ja" "ja"
"4218" "08072021_result.TextGrid" 114 "mis" "mis"
"4219" "08072021_result.TextGrid" 114 "nagu" "nagu"
"4220" "08072021_result.TextGrid" 114 "noh" "noh"
"4221" "08072021_result.TextGrid" 114 "kõige" "kõige"
"4222" "08072021_result.TextGrid" 114 "hiljutisem" "hiljutisem"
"4223" "08072021_result.TextGrid" 114 "näide" "näide"
"4224" "08072021_result.TextGrid" 114 "silvia" "silvia"
"4225" "08072021_result.TextGrid" 114 "ilves" "ilves"
"4226" "08072021_result.TextGrid" 115 "ja" "ja"
"4227" "08072021_result.TextGrid" 115 "heterokringli" "heteroringi"
"4228" "08072021_result.TextGrid" 115 "all" "all"
"4229" "08072021_result.TextGrid" 115 "oli" "oli"
"4230" "08072021_result.TextGrid" 115 "ju" "####"
"4231" "08072021_result.TextGrid" 115 "oli" "oli"
"4232" "08072021_result.TextGrid" 115 "suur" "suur"
"4233" "08072021_result.TextGrid" 115 "arutelu" "arutelu"
"4234" "08072021_result.TextGrid" 115 "ka" "ka"
"4235" "08072021_result.TextGrid" 115 "selle" "selle"
"4236" "08072021_result.TextGrid" 115 "kohta" "kohta"
"4237" "08072021_result.TextGrid" 115 "no" "no"
"4238" "08072021_result.TextGrid" 115 "igal" "igal"
"4239" "08072021_result.TextGrid" 115 "pool" "pool"
"4240" "08072021_result.TextGrid" 115 "oli" "ja"
"4241" "08072021_result.TextGrid" 115 "mida" "mida"
"4242" "08072021_result.TextGrid" 115 "ma" "ma"
"4243" "08072021_result.TextGrid" 115 "kirjutasin" "kirjutasin"
"4244" "08072021_result.TextGrid" 115 "temast" "temast"
"4245" "08072021_result.TextGrid" 115 "siis" "siis"
"4246" "08072021_result.TextGrid" 115 "sinna" "sinna"
"4247" "08072021_result.TextGrid" 115 "postituse" "postituse"
"4248" "08072021_result.TextGrid" 115 "alla" "alla"
"4249" "08072021_result.TextGrid" 115 "ka" "ka"
"4250" "08072021_result.TextGrid" 115 "et" "et"
"4251" "08072021_result.TextGrid" 115 "mina" "mina"
"4252" "08072021_result.TextGrid" 115 "tõesti" "tõesti"
"4253" "08072021_result.TextGrid" 115 "ei" "ei"
"4254" "08072021_result.TextGrid" 115 "saa" "saa"
"4255" "08072021_result.TextGrid" 115 "aru" "aru"
"4256" "08072021_result.TextGrid" 115 "mis" "mis"
"4257" "08072021_result.TextGrid" 115 "nagu" "nagu"
"4258" "08072021_result.TextGrid" 115 "mis" "mis"
"4259" "08072021_result.TextGrid" 115 "seoseid" "seoseid"
"4260" "08072021_result.TextGrid" 115 "tema" "tema"
"4261" "08072021_result.TextGrid" 115 "aju" "aju"
"4262" "08072021_result.TextGrid" 115 "loob" "loob"
"4263" "08072021_result.TextGrid" 115 "kui" "kui"
"4264" "08072021_result.TextGrid" 115 "tema" "tema"
"4265" "08072021_result.TextGrid" 115 "näeb" "näeb"
"4266" "08072021_result.TextGrid" 115 "homosid" "homosid"
"4267" "08072021_result.TextGrid" 115 "kas" "kas"
"4268" "08072021_result.TextGrid" 115 "see" "see"
"4269" "08072021_result.TextGrid" 115 "on" "on"
"4270" "08072021_result.TextGrid" 115 "see" "see"
"4271" "08072021_result.TextGrid" 115 "et" "et"
"4272" "08072021_result.TextGrid" 115 "aa" "aa"
"4273" "08072021_result.TextGrid" 115 "ma" "ma"
"4274" "08072021_result.TextGrid" 115 "näen" "näen"
"4275" "08072021_result.TextGrid" 115 "vikerkaar" "vikerkaar"
"4276" "08072021_result.TextGrid" 115 "järelikult" "järelikult"
"4277" "08072021_result.TextGrid" 115 "homoseksuaal" "homoseksuaal"
"4278" "08072021_result.TextGrid" 115 "seks" "seks"
"4279" "08072021_result.TextGrid" 115 "mõtlen" "mõtlen"
"4280" "08072021_result.TextGrid" 115 "mingi" "mingi"
"4281" "08072021_result.TextGrid" 115 "kahele" "kahele"
"4282" "08072021_result.TextGrid" 115 "mehele" "mehele"
"4283" "08072021_result.TextGrid" 115 "seksimas" "seksimas"
"4284" "08072021_result.TextGrid" 115 "ja" "ja"
"4285" "08072021_result.TextGrid" 115 "minu" "minu"
"4286" "08072021_result.TextGrid" 115 "jaoks" "jaoks"
"4287" "08072021_result.TextGrid" 115 "see" "####"
"4288" "08072021_result.TextGrid" 115 "on" "on"
"4289" "08072021_result.TextGrid" 115 "rõve" "rõve"
"4290" "08072021_result.TextGrid" 115 "ja" "ja"
"4291" "08072021_result.TextGrid" 115 "ma" "ma"
"4292" "08072021_result.TextGrid" 115 "ei" "ei"
"4293" "08072021_result.TextGrid" 115 "taha" "taha"
"4294" "08072021_result.TextGrid" 115 "seda" "seda"
"4295" "08072021_result.TextGrid" 115 "teha" "teha"
"4296" "08072021_result.TextGrid" 115 "ja" "ja"
"4297" "08072021_result.TextGrid" 115 "sellepärast" "sellepärast"
"4298" "08072021_result.TextGrid" 115 "ma" "ma"
"4299" "08072021_result.TextGrid" 115 "nagu" "nagu"
"4300" "08072021_result.TextGrid" 115 "olen" "olen"
"4301" "08072021_result.TextGrid" 115 "homofoob" "homofoob"
"4302" "08072021_result.TextGrid" 115 "või" "või"
"4303" "08072021_result.TextGrid" 115 "kas" "kas"
"4304" "08072021_result.TextGrid" 115 "see" "see"
"4305" "08072021_result.TextGrid" 115 "on" "on"
"4306" "08072021_result.TextGrid" 115 "see" "see"
"4307" "08072021_result.TextGrid" 115 "et" "et"
"4308" "08072021_result.TextGrid" 115 "tal" "tal"
"4309" "08072021_result.TextGrid" 115 "tekib" "tekib"
"4310" "08072021_result.TextGrid" 115 "te" "####"
"4311" "08072021_result.TextGrid" 115 "noh" "noh"
"4312" "08072021_result.TextGrid" 115 "et" "et"
"4313" "08072021_result.TextGrid" 115 "homofoobidel" "homofoobia"
"4314" "08072021_result.TextGrid" 115 "tekib" "tekib"
"4315" "08072021_result.TextGrid" 115 "endas" "endas"
"4316" "08072021_result.TextGrid" 115 "mingi" "mingi"
"4317" "08072021_result.TextGrid" 115 "sihuke" "niisugune"
"4318" "08072021_result.TextGrid" 115 "nagu" "nagu"
"4319" "08072021_result.TextGrid" 115 "noh" "noh"
"4320" "08072021_result.TextGrid" 115 "mingid" "mingit"
"4321" "08072021_result.TextGrid" 115 "tunded" "tunded"
"4322" "08072021_result.TextGrid" 115 "või" "või"
"4323" "08072021_result.TextGrid" 115 "mingid" "mingid"
"4324" "08072021_result.TextGrid" 115 "asjad" "asjad"
"4325" "08072021_result.TextGrid" 115 "mitte" "mitte"
"4326" "08072021_result.TextGrid" 115 "isegi" "isegi"
"4327" "08072021_result.TextGrid" 115 "et" "et"
"4328" "08072021_result.TextGrid" 115 "nad" "nad"
"4329" "08072021_result.TextGrid" 115 "on" "on"
"4330" "08072021_result.TextGrid" 115 "nagu" "nagu"
"4331" "08072021_result.TextGrid" 115 "homod" "homod"
"4332" "08072021_result.TextGrid" 115 "vaid" "vaid"
"4333" "08072021_result.TextGrid" 115 "lihtsalt" "lihtsalt"
"4334" "08072021_result.TextGrid" 115 "tekib" "tekib"
"4335" "08072021_result.TextGrid" 115 "mi" "####"
"4336" "08072021_result.TextGrid" 115 "mingisugune" "mingisugune"
"4337" "08072021_result.TextGrid" 115 "ma" "####"
"4338" "08072021_result.TextGrid" 115 "ma" "####"
"4339" "08072021_result.TextGrid" 115 "ei" "####"
"4340" "08072021_result.TextGrid" 115 "tea" "####"
"4341" "08072021_result.TextGrid" 115 "no" "####"
"4342" "08072021_result.TextGrid" 115 "mingi" "####"
"4343" "08072021_result.TextGrid" 115 "vastikustunne" "####"
"4344" "08072021_result.TextGrid" 115 "võib" "####"
"4345" "08072021_result.TextGrid" 115 "tekkida" "####"
"4346" "08072021_result.TextGrid" 115 "vaata" "####"
"4347" "08072021_result.TextGrid" 115 "mingi" "####"
"4348" "08072021_result.TextGrid" 115 "vastikustunne" "####"
"4349" "08072021_result.TextGrid" 115 "või" "####"
"4350" "08072021_result.TextGrid" 115 "see" "####"
"4351" "08072021_result.TextGrid" 115 "automaatne" "####"
"4352" "08072021_result.TextGrid" 116 "seksualiseerimine" "seksualiseerimine"
"4353" "08072021_result.TextGrid" 116 "ja" "ja"
"4354" "08072021_result.TextGrid" 116 "seotus" "seotus"
"4355" "08072021_result.TextGrid" 116 "seksiga" "seksiga"
"4356" "08072021_result.TextGrid" 116 "et" "et"
"4357" "08072021_result.TextGrid" 116 "mhmh" "####"
"4358" "08072021_result.TextGrid" 116 "mhmh" "####"
"4359" "08072021_result.TextGrid" 117 "see" "see"
"4360" "08072021_result.TextGrid" 117 "mis" "mis"
"4361" "08072021_result.TextGrid" 117 "mis" "mis"
"4362" "08072021_result.TextGrid" 117 "on" "on"
"4363" "08072021_result.TextGrid" 117 "lgbt" "labe"
"4364" "08072021_result.TextGrid" 118 "####" "inimeste"
"4365" "08072021_result.TextGrid" 118 "inimeste" "iga"
"4366" "08072021_result.TextGrid" 118 "igapäev" "päev"
"4367" "08072021_result.TextGrid" 118 "ei" "ei"
"4368" "08072021_result.TextGrid" 118 "ole" "ole"
"4369" "08072021_result.TextGrid" 118 "kogu" "kogu"
"4370" "08072021_result.TextGrid" 118 "aeg" "aeg"
"4371" "08072021_result.TextGrid" 118 "ainult" "ainult"
"4372" "08072021_result.TextGrid" 118 "seks" "seks"
"4373" "08072021_result.TextGrid" 118 "eks" "eks"
"4374" "08072021_result.TextGrid" 118 "ole" "ole"
"4375" "08072021_result.TextGrid" 118 "see" "see"
"4376" "08072021_result.TextGrid" 118 "ei" "ei"
"4377" "08072021_result.TextGrid" 118 "ole" "ole"
"4378" "08072021_result.TextGrid" 118 "see" "####"
"4379" "08072021_result.TextGrid" 118 "ei" "####"
"4380" "08072021_result.TextGrid" 118 "ole" "####"
"4381" "08072021_result.TextGrid" 118 "peamine" "####"
"4382" "08072021_result.TextGrid" 118 "teema" "####"
"4383" "08072021_result.TextGrid" 118 "mõnikord" "see"
"4384" "08072021_result.TextGrid" 118 "ei" "ei"
"4385" "08072021_result.TextGrid" 118 "ole" "####"
"4386" "08072021_result.TextGrid" 118 "üldse" "####"
"4387" "08072021_result.TextGrid" 118 "seksi" "####"
"4388" "08072021_result.TextGrid" 118 "pikka" "####"
"4389" "08072021_result.TextGrid" 118 "aega" "####"
"4390" "08072021_result.TextGrid" 118 "onju" "ole"
"4391" "08072021_result.TextGrid" 118 "mõnikord" "mõnikord"
"4392" "08072021_result.TextGrid" 118 "ei" "ei"
"4393" "08072021_result.TextGrid" 118 "ole" "ole"
"4394" "08072021_result.TextGrid" 118 "üldse" "####"
"4395" "08072021_result.TextGrid" 118 "seda" "####"
"4396" "08072021_result.TextGrid" 118 "jah" "####"
"4397" "08072021_result.TextGrid" 118 "sellest" "####"
"4398" "08072021_result.TextGrid" 118 "võime" "####"
"4399" "08072021_result.TextGrid" 119 "eraldi" "eraldi"
"4400" "08072021_result.TextGrid" 119 "saate" "####"
"4401" "08072021_result.TextGrid" 119 "teha" "####"
"4402" "08072021_result.TextGrid" 119 "kus" "####"
"4403" "08072021_result.TextGrid" 119 "lihtsalt" "####"
"4404" "08072021_result.TextGrid" 119 "ei" "saated"
"4405" "08072021_result.TextGrid" 120 "ole" "ole"
"4406" "08072021_result.TextGrid" 120 "jaa" "####"
"4407" "08072021_result.TextGrid" 121 "et" "et"
"4408" "08072021_result.TextGrid" 121 "selles" "selles"
"4409" "08072021_result.TextGrid" 121 "suhtes" "suhtes"
"4410" "08072021_result.TextGrid" 121 "ongi" "ongi"
"4411" "08072021_result.TextGrid" 121 "et" "####"
