"f" "voor" "ref" "hyp"
"2330" "marss_result.TextGrid" 94 "see" "see"
"2331" "marss_result.TextGrid" 94 "aasta" "aasta"
"2332" "marss_result.TextGrid" 94 "eestis" "eestis"
"2333" "marss_result.TextGrid" 94 "ära" "ära"
"2334" "marss_result.TextGrid" 94 "ja" "ja"
"2335" "marss_result.TextGrid" 94 "järgmine" "järgmine"
"2336" "marss_result.TextGrid" 94 "aasta" "aasta"
"2337" "marss_result.TextGrid" 94 "toimub" "toimub"
"2338" "marss_result.TextGrid" 94 "see" "see"
"2339" "marss_result.TextGrid" 94 "lätis" "lätis"
"2340" "marss_result.TextGrid" 94 "et" "####"
"2341" "marss_result.TextGrid" 94 "kas" "kas"
"2342" "marss_result.TextGrid" 94 "sa" "sa"
"2343" "marss_result.TextGrid" 94 "tahaksid" "tahaksid"
"2344" "marss_result.TextGrid" 94 "natuke" "natuke"
"2345" "marss_result.TextGrid" 94 "avada" "avada"
"2346" "marss_result.TextGrid" 94 "lihtsalt" "lihtsalt"
"2347" "marss_result.TextGrid" 94 "tagamaid" "tagamaid"
"2348" "marss_result.TextGrid" 94 "et" "et"
"2349" "marss_result.TextGrid" 94 "miks" "miks"
"2350" "marss_result.TextGrid" 94 "see" "see"
"2351" "marss_result.TextGrid" 94 "miks" "miks"
"2352" "marss_result.TextGrid" 94 "see" "see"
"2353" "marss_result.TextGrid" 94 "niimoodi" "niimoodi"
"2354" "marss_result.TextGrid" 94 "on" "on"
"2355" "marss_result.TextGrid" 95 "jaa" "ja"
"2356" "marss_result.TextGrid" 96 "jaa" "ja"
"2357" "marss_result.TextGrid" 96 "et" "et"
"2358" "marss_result.TextGrid" 96 "ma" "ma"
"2359" "marss_result.TextGrid" 96 "tahaks" "tahaks"
"2360" "marss_result.TextGrid" 96 "tänada" "tänada"
"2361" "marss_result.TextGrid" 96 "meie" "meie"
"2362" "marss_result.TextGrid" 96 "tänast" "####"
"2363" "marss_result.TextGrid" 96 "külalist" "tänaskülaliste"
"2364" "marss_result.TextGrid" 96 "eva" "emalt"
"2365" "marss_result.TextGrid" 96 "martat" "et"
"2366" "marss_result.TextGrid" 96 "et" "et"
"2367" "marss_result.TextGrid" 96 "sa" "sa"
"2368" "marss_result.TextGrid" 96 "tulid" "tulid"
"2369" "marss_result.TextGrid" 96 "meiega" "meiega"
"2370" "marss_result.TextGrid" 96 "rääkima" "rääkima"
"2371" "marss_result.TextGrid" 96 "jee" "####"
"2372" "marss_result.TextGrid" 96 "aitäh" "####"
"2373" "marss_result.TextGrid" 97 "ja" "ja"
"2374" "marss_result.TextGrid" 97 "samuti" "samuti"
"2375" "marss_result.TextGrid" 97 "lgbt" "elgevete"
"2376" "marss_result.TextGrid" 97 "ühingut" "ühingut"
"2377" "marss_result.TextGrid" 97 "kes" "kes"
"2378" "marss_result.TextGrid" 97 "pakkus" "pakkus"
"2379" "marss_result.TextGrid" 97 "välja" "välja"
"2380" "marss_result.TextGrid" 97 "et" "et"
"2381" "marss_result.TextGrid" 97 "me" "me"
"2382" "marss_result.TextGrid" 97 "üldse" "üldse"
"2383" "marss_result.TextGrid" 97 "teeks" "teeks"
"2384" "marss_result.TextGrid" 97 "pridei" "bradi"
"2385" "marss_result.TextGrid" 97 "teemalise" "teemalise"
"2386" "marss_result.TextGrid" 97 "podcasti" "####"
"2387" "marss_result.TextGrid" 97 "just" "podkasti"
"2388" "marss_result.TextGrid" 98 "samuti" "samuti"
"2389" "marss_result.TextGrid" 98 "suursuur" "suursuur"
"2390" "marss_result.TextGrid" 98 "tänu" "tänu"
"2391" "marss_result.TextGrid" 98 "taavi" "taavi"
"2392" "marss_result.TextGrid" 98 "koplile" "koplile"
"2393" "marss_result.TextGrid" 98 "kes" "kes"
"2394" "marss_result.TextGrid" 98 "andis" "andis"
"2395" "marss_result.TextGrid" 98 "meile" "meile"
"2396" "marss_result.TextGrid" 98 "tagasisidet" "tagasisidet"
"2397" "marss_result.TextGrid" 98 "just" "just"
"2398" "marss_result.TextGrid" 98 "ajaloo" "ajaloo"
"2399" "marss_result.TextGrid" 98 "kohta" "kohta"
"2400" "marss_result.TextGrid" 98 "ja" "ja"
"2401" "marss_result.TextGrid" 98 "et" "et"
"2402" "marss_result.TextGrid" 98 "me" "me"
"2403" "marss_result.TextGrid" 98 "edastaks" "edastataks"
"2404" "marss_result.TextGrid" 98 "õiget" "õiget"
"2405" "marss_result.TextGrid" 98 "informatsiooni" "informatsiooni"
"2406" "marss_result.TextGrid" 99 "ja" "ja"
"2407" "marss_result.TextGrid" 99 "samuti" "samuti"
"2408" "marss_result.TextGrid" 99 "ka" "ka"
"2409" "marss_result.TextGrid" 99 "meie" "meie"
"2410" "marss_result.TextGrid" 99 "tunnusmuusika" "####"
"2411" "marss_result.TextGrid" 99 "tegijale" "tunnusmuusikategijale"
"2412" "marss_result.TextGrid" 99 "eke" "eke"
"2413" "marss_result.TextGrid" 99 "allikvere" "allikvere"
"2414" "marss_result.TextGrid" 99 "aitäh" "aitäh"
"2415" "marss_result.TextGrid" 100 "nagu" "nagu"
"2416" "marss_result.TextGrid" 100 "öeldud" "öeldud"
"2417" "marss_result.TextGrid" 100 "mina" "mina"
"2418" "marss_result.TextGrid" 100 "olen" "olen"
"2419" "marss_result.TextGrid" 100 "eva" "eeva"
"2420" "marss_result.TextGrid" 100 "marta" "marta"
"2421" "marss_result.TextGrid" 100 "ma" "ma"
"2422" "marss_result.TextGrid" 100 "####" "töötan"
"2423" "marss_result.TextGrid" 100 "töötan" "eesti"
"2424" "marss_result.TextGrid" 100 "eesti" "jälge"
"2425" "marss_result.TextGrid" 100 "lgbt" "ete"
"2426" "marss_result.TextGrid" 100 "ühingus" "ühingus"
"2427" "marss_result.TextGrid" 100 "praegu" "praegu"
"2428" "marss_result.TextGrid" 100 "raban" "ravan"
"2429" "marss_result.TextGrid" 100 "mitme" "mitme"
"2430" "marss_result.TextGrid" 100 "koha" "koha"
"2431" "marss_result.TextGrid" 100 "peal" "peal"
"2432" "marss_result.TextGrid" 100 "olen" "olen"
"2433" "marss_result.TextGrid" 100 "nii" "nii"
"2434" "marss_result.TextGrid" 100 "kogukonna" "kogukonna"
"2435" "marss_result.TextGrid" 100 "koordinaator" "koordinaator"
"2436" "marss_result.TextGrid" 100 "ehk" "####"
"2437" "marss_result.TextGrid" 100 "siis" "ehk"
"2438" "marss_result.TextGrid" 100 "korraldan" "siis"
"2439" "marss_result.TextGrid" 100 "põhimõtteliselt" "korraldanud"
"2440" "marss_result.TextGrid" 100 "üritusi" "üritusi"
"2441" "marss_result.TextGrid" 100 "####" "kogukonnale"
"2442" "marss_result.TextGrid" 100 "kogukonnale" "enne"
"2443" "marss_result.TextGrid" 100 "enne" "kriisi"
"2444" "marss_result.TextGrid" 100 "kriisiaega" "aega"
"2445" "marss_result.TextGrid" 100 "hoidsin" "hoidsin"
"2446" "marss_result.TextGrid" 100 "ka" "ka"
"2447" "marss_result.TextGrid" 100 "keskust" "keskust"
"2448" "marss_result.TextGrid" 100 "lahti" "lahti"
"2449" "marss_result.TextGrid" 100 "võtsin" "võtsin"
"2450" "marss_result.TextGrid" 100 "külalisi" "külalise"
"2451" "marss_result.TextGrid" 100 "vastu" "vastu"
"2452" "marss_result.TextGrid" 100 "teen" "teen"
"2453" "marss_result.TextGrid" 100 "seda" "####"
"2454" "marss_result.TextGrid" 100 "ka" "seda"
"2455" "marss_result.TextGrid" 100 "noh" "ka"
"2456" "marss_result.TextGrid" 100 "siis" "siis"
"2457" "marss_result.TextGrid" 100 "kui" "kui"
"2458" "marss_result.TextGrid" 100 "keskus" "keskus"
"2459" "marss_result.TextGrid" 100 "uuesti" "uuesti"
"2460" "marss_result.TextGrid" 100 "lahti" "lahti"
"2461" "marss_result.TextGrid" 100 "läheb" "läheb"
"2462" "marss_result.TextGrid" 100 "ja" "ja"
"2463" "marss_result.TextGrid" 100 "siis" "siis"
"2464" "marss_result.TextGrid" 100 "nüüd" "nüüd"
"2465" "marss_result.TextGrid" 100 "veel" "veel"
"2466" "marss_result.TextGrid" 100 "juunist" "juunist"
"2467" "marss_result.TextGrid" 100 "olen" "olen"
"2468" "marss_result.TextGrid" 101 "slash" "slash"
"2469" "marss_result.TextGrid" 101 "spetsialist" "spetsialist"
"2470" "marss_result.TextGrid" 101 "ma" "ma"
"2471" "marss_result.TextGrid" 101 "ei" "ei"
"2472" "marss_result.TextGrid" 101 "mäleta" "mäleta"
"2473" "marss_result.TextGrid" 101 "täpselt" "täpselt"
"2474" "marss_result.TextGrid" 101 "mis" "mis"
"2475" "marss_result.TextGrid" 101 "nimega" "nimega"
"2476" "marss_result.TextGrid" 101 "aga" "aga"
"2477" "marss_result.TextGrid" 101 "põhimõtteliselt" "põhimõtteliselt"
"2478" "marss_result.TextGrid" 101 "tegelen" "tegelen"
"2479" "marss_result.TextGrid" 101 "hariduse" "hariduse"
"2480" "marss_result.TextGrid" 101 "teemaga" "teemaga"
"2481" "marss_result.TextGrid" 101 "ja" "ja"
"2482" "marss_result.TextGrid" 101 "siis" "siis"
"2483" "marss_result.TextGrid" 101 "ka" "ka"
"2484" "marss_result.TextGrid" 101 "projektijuht" "projektijuht"
"2485" "marss_result.TextGrid" 101 "haridusprojektil" "haridusprojektil"
"2486" "marss_result.TextGrid" 101 "vau" "####"
"2487" "marss_result.TextGrid" 102 "jaa" "ja"
"2488" "marss_result.TextGrid" 102 "ikka" "ikka"
"2489" "marss_result.TextGrid" 102 "natuke" "natuke"
"2490" "marss_result.TextGrid" 102 "saan" "saan"
"2491" "marss_result.TextGrid" 102 "ma" "ma"
"2492" "marss_result.TextGrid" 102 "ütlen" "ütlen"
"2493" "marss_result.TextGrid" 102 "####" "kohe"
"2494" "marss_result.TextGrid" 102 "kohe" "disclaimer"
"2495" "marss_result.TextGrid" 102 "disclaimeriks" "iks"
"2496" "marss_result.TextGrid" 102 "et" "et"
"2497" "marss_result.TextGrid" 102 "ma" "ma"
"2498" "marss_result.TextGrid" 102 "ei" "ei"
"2499" "marss_result.TextGrid" 102 "ole" "ole"
"2500" "marss_result.TextGrid" 102 "algusest" "algusest"
"2501" "marss_result.TextGrid" 102 "peale" "peale"
"2502" "marss_result.TextGrid" 102 "kohal" "kohal"
"2503" "marss_result.TextGrid" 102 "olnud" "olnud"
"2504" "marss_result.TextGrid" 102 "nii" "nii"
"2505" "marss_result.TextGrid" 102 "et" "et"
"2506" "marss_result.TextGrid" 102 "kõik" "kõik"
"2507" "marss_result.TextGrid" 102 "mu" "mu"
"2508" "marss_result.TextGrid" 102 "jutt" "jutt"
"2509" "marss_result.TextGrid" 102 "tuleb" "tuleb"
"2510" "marss_result.TextGrid" 102 "mis" "mis"
"2511" "marss_result.TextGrid" 102 "ma" "ma"
"2512" "marss_result.TextGrid" 102 "olen" "olen"
"2513" "marss_result.TextGrid" 102 "lugenud" "lugenud"
"2514" "marss_result.TextGrid" 102 "teistest" "teistest"
"2515" "marss_result.TextGrid" 103 "aga" "aga"
"2516" "marss_result.TextGrid" 103 "põhimõtteliselt" "põhimõtteliselt"
"2517" "marss_result.TextGrid" 103 "pride" "brid"
"2518" "marss_result.TextGrid" 103 "algas" "algas"
"2519" "marss_result.TextGrid" 103 "eestil" "eestil"
"2520" "marss_result.TextGrid" 103 "kahe" "kahe"
"2521" "marss_result.TextGrid" 103 "tuhande" "tuhande"
"2522" "marss_result.TextGrid" 103 "kolmandal" "kolmandal"
"2523" "marss_result.TextGrid" 103 "aastal" "aastal"
"2524" "marss_result.TextGrid" 103 "esimeseks" "esimeseks"
"2525" "marss_result.TextGrid" 103 "oli" "oli"
"2526" "marss_result.TextGrid" 103 "siis" "siis"
"2527" "marss_result.TextGrid" 103 "moonbow" "mono"
"2528" "marss_result.TextGrid" 103 "pride" "prid"
"2529" "marss_result.TextGrid" 103 "mis" "mis"
"2530" "marss_result.TextGrid" 103 "oli" "oli"
"2531" "marss_result.TextGrid" 103 "sisuliselt" "sisuliselt"
"2532" "marss_result.TextGrid" 103 "väike" "väike"
"2533" "marss_result.TextGrid" 103 "kultuurifestival" "kultuurifestival"
"2534" "marss_result.TextGrid" 103 "kus" "kus"
"2535" "marss_result.TextGrid" 103 "esitati" "esitati"
"2536" "marss_result.TextGrid" 103 "luulet" "luulet"
"2537" "marss_result.TextGrid" 103 "vaadati" "vaadati"
"2538" "marss_result.TextGrid" 103 "filme" "filme"
"2539" "marss_result.TextGrid" 103 "ja" "ja"
"2540" "marss_result.TextGrid" 103 "inimesed" "inimesed"
"2541" "marss_result.TextGrid" 103 "said" "said"
"2542" "marss_result.TextGrid" 103 "sõna" "sõna"
"2543" "marss_result.TextGrid" 103 "võtta" "võtta"
"2544" "marss_result.TextGrid" 103 "aga" "aga"
"2545" "marss_result.TextGrid" 103 "sellel" "sellel"
"2546" "marss_result.TextGrid" 103 "esimesel" "esimesel"
"2547" "marss_result.TextGrid" 103 "praidil" "praidil"
"2548" "marss_result.TextGrid" 103 "siis" "siis"
"2549" "marss_result.TextGrid" 103 "rongkäiku" "rongkäiku"
"2550" "marss_result.TextGrid" 103 "veel" "veel"
"2551" "marss_result.TextGrid" 103 "ei" "ei"
"2552" "marss_result.TextGrid" 103 "toimunud" "toimunud"
"2553" "marss_result.TextGrid" 103 "et" "####"
"2554" "marss_result.TextGrid" 103 "rongkäik" "rongkäik"
"2555" "marss_result.TextGrid" 103 "toimus" "toimus"
"2556" "marss_result.TextGrid" 103 "esimest" "esimest"
"2557" "marss_result.TextGrid" 103 "korda" "korda"
"2558" "marss_result.TextGrid" 103 "kahe" "kahe"
"2559" "marss_result.TextGrid" 103 "tuhande" "tuhande"
"2560" "marss_result.TextGrid" 103 "neljandal" "neljandal"
"2561" "marss_result.TextGrid" 103 "aastal" "aastal"
"2562" "marss_result.TextGrid" 103 "kus" "kus"
"2563" "marss_result.TextGrid" 103 "osales" "osales"
"2564" "marss_result.TextGrid" 103 "üle" "üle"
"2565" "marss_result.TextGrid" 103 "seitsmesaja" "seitsmesaja"
"2566" "marss_result.TextGrid" 103 "inimese" "inimese"
"2567" "marss_result.TextGrid" 103 "ehk" "ehk"
"2568" "marss_result.TextGrid" 103 "siis" "siis"
"2569" "marss_result.TextGrid" 103 "selle" "selle"
"2570" "marss_result.TextGrid" 103 "aja" "aja"
"2571" "marss_result.TextGrid" 103 "kohta" "kohta"
"2572" "marss_result.TextGrid" 103 "oli" "oli"
"2573" "marss_result.TextGrid" 103 "päris" "päris"
"2574" "marss_result.TextGrid" 103 "palju" "palju"
"2575" "marss_result.TextGrid" 103 "inimesi" "inimesi"
"2576" "marss_result.TextGrid" 103 "ja" "ja"
"2577" "marss_result.TextGrid" 103 "noh" "noh"
"2578" "marss_result.TextGrid" 103 "esimese" "esimese"
"2579" "marss_result.TextGrid" 103 "pridei" "pridi"
"2580" "marss_result.TextGrid" 103 "korraldajad" "korraldajad"
"2581" "marss_result.TextGrid" 103 "on" "on"
"2582" "marss_result.TextGrid" 103 "öelnud" "öelnud"
"2583" "marss_result.TextGrid" 103 "ka" "ka"
"2584" "marss_result.TextGrid" 103 "et" "et"
"2585" "marss_result.TextGrid" 103 "nad" "nad"
"2586" "marss_result.TextGrid" 103 "olid" "olid"
"2587" "marss_result.TextGrid" 103 "väga" "väga"
"2588" "marss_result.TextGrid" 103 "üllatunud" "üllatunud"
"2589" "marss_result.TextGrid" 103 "sellest" "sellest"
"2590" "marss_result.TextGrid" 103 "inimeste" "inimeste"
"2591" "marss_result.TextGrid" 103 "arvust" "arvust"
"2592" "marss_result.TextGrid" 104 "ja" "ja"
"2593" "marss_result.TextGrid" 104 "kuigi" "kuigi"
"2594" "marss_result.TextGrid" 104 "alguses" "alguses"
"2595" "marss_result.TextGrid" 104 "läks" "läks"
"2596" "marss_result.TextGrid" 104 "pride" "prid"
"2597" "marss_result.TextGrid" 104 "hästi" "hästi"
"2598" "marss_result.TextGrid" 104 "siis" "siis"
"2599" "marss_result.TextGrid" 104 "viima" "viimane"
"2600" "marss_result.TextGrid" 104 "viimane" "viimane"
"2601" "marss_result.TextGrid" 104 "pride" "prid"
"2602" "marss_result.TextGrid" 104 "toimus" "toimus"
"2603" "marss_result.TextGrid" 104 "aastal" "aastal"
"2604" "marss_result.TextGrid" 104 "kaks" "kaks"
"2605" "marss_result.TextGrid" 104 "tuhat" "tuhat"
"2606" "marss_result.TextGrid" 104 "seitse" "seitse"
"2607" "marss_result.TextGrid" 104 "ja" "ja"
"2608" "marss_result.TextGrid" 104 "ennekõike" "ennekõike"
"2609" "marss_result.TextGrid" 104 "lõpetati" "lõpetati"
"2610" "marss_result.TextGrid" 104 "####" "siis"
"2611" "marss_result.TextGrid" 104 "siis" "prid"
"2612" "marss_result.TextGrid" 104 "prideide" "ide"
"2613" "marss_result.TextGrid" 104 "korraldamine" "korraldamine"
"2614" "marss_result.TextGrid" 104 "sest" "sest"
"2615" "marss_result.TextGrid" 104 "et" "et"
"2616" "marss_result.TextGrid" 104 "need" "need"
"2617" "marss_result.TextGrid" 104 "muutusid" "muutusid"
"2618" "marss_result.TextGrid" 104 "väga" "väga"
"2619" "marss_result.TextGrid" 104 "vägivaldseks" "vägivaldseks"
"2620" "marss_result.TextGrid" 104 "inimesi" "inimesi"
"2621" "marss_result.TextGrid" 104 "loobiti" "erti"
"2622" "marss_result.TextGrid" 104 "munadega" "munadega"
"2623" "marss_result.TextGrid" 104 "kividega" "kividega"
"2624" "marss_result.TextGrid" 104 "peksti" "peksti"
"2625" "marss_result.TextGrid" 104 "kaigastega" "####"
"2626" "marss_result.TextGrid" 105 "ühel" "ühel"
"2627" "marss_result.TextGrid" 105 "inimesel" "inimesel"
"2628" "marss_result.TextGrid" 105 "on" "on"
"2629" "marss_result.TextGrid" 105 "alles" "alles"
"2630" "marss_result.TextGrid" 105 "isegi" "isegi"
"2631" "marss_result.TextGrid" 105 "vikerkaarelipp" "vikerkaarelipp"
"2632" "marss_result.TextGrid" 105 "millel" "millel"
"2633" "marss_result.TextGrid" 105 "on" "on"
"2634" "marss_result.TextGrid" 105 "tema" "tema"
"2635" "marss_result.TextGrid" 105 "vere" "vere"
"2636" "marss_result.TextGrid" 105 "plek" "####"
"2637" "marss_result.TextGrid" 105 "plekid" "plekid"
"2638" "marss_result.TextGrid" 105 "sellest" "sellest"
"2639" "marss_result.TextGrid" 105 "kahe" "kahe"
"2640" "marss_result.TextGrid" 105 "tuhande" "tuhande"
"2641" "marss_result.TextGrid" 105 "seitsmenda" "seitsmenda"
"2642" "marss_result.TextGrid" 105 "aasta" "aasta"
"2643" "marss_result.TextGrid" 105 "prideist" "####"
"2644" "marss_result.TextGrid" 105 "hardcore" "fridist"
"2645" "marss_result.TextGrid" 105 "et" "et"
"2646" "marss_result.TextGrid" 105 "jah" "jah"
"2647" "marss_result.TextGrid" 105 "kui" "kui"
"2648" "marss_result.TextGrid" 105 "kui" "kui"
"2649" "marss_result.TextGrid" 105 "keegi" "keegi"
"2650" "marss_result.TextGrid" 105 "eelmisel" "eelmisel"
"2651" "marss_result.TextGrid" 105 "baltic" "baltic"
"2652" "marss_result.TextGrid" 105 "prideil" "brightil"
"2653" "marss_result.TextGrid" 105 "eestis" "eestis"
"2654" "marss_result.TextGrid" 105 "oli" "oli"
"2655" "marss_result.TextGrid" 105 "siis" "siis"
"2656" "marss_result.TextGrid" 105 "siis" "siis"
"2657" "marss_result.TextGrid" 105 "see" "see"
"2658" "marss_result.TextGrid" 105 "kahe" "kahe"
"2659" "marss_result.TextGrid" 105 "tuhande" "tuhande"
"2660" "marss_result.TextGrid" 105 "seitsmenda" "seitsmenda"
"2661" "marss_result.TextGrid" 105 "aasta" "aasta"
"2662" "marss_result.TextGrid" 105 "oma" "oma"
"2663" "marss_result.TextGrid" 105 "ei" "ei"
"2664" "marss_result.TextGrid" 105 "olnud" "olnud"
"2665" "marss_result.TextGrid" 105 "selline" "selline"
"2666" "marss_result.TextGrid" 105 "nagu" "nagu"
"2667" "marss_result.TextGrid" 105 "nagu" "nagu"
"2668" "marss_result.TextGrid" 105 "me" "me"
"2669" "marss_result.TextGrid" 105 "nüüd" "nüüd"
"2670" "marss_result.TextGrid" 105 "ütleme" "ütleme"
"2671" "marss_result.TextGrid" 105 "et" "####"
"2672" "marss_result.TextGrid" 105 "pridei" "bradi"
"2673" "marss_result.TextGrid" 105 "peale" "peale"
"2674" "marss_result.TextGrid" 105 "siis" "siis"
"2675" "marss_result.TextGrid" 105 "mõtleme" "mõtleme"
"2676" "marss_result.TextGrid" 106 "et" "et"
"2677" "marss_result.TextGrid" 106 "jah" "jah"
"2678" "marss_result.TextGrid" 106 "ma" "ma"
"2679" "marss_result.TextGrid" 106 "ma" "ma"
"2680" "marss_result.TextGrid" 106 "täna" "täna"
"2681" "marss_result.TextGrid" 106 "nagu" "nagu"
"2682" "marss_result.TextGrid" 106 "värskenduseks" "värskenduseks"
"2683" "marss_result.TextGrid" 106 "lugesin" "lugesin"
"2684" "marss_result.TextGrid" 106 "uuesti" "uuesti"
"2685" "marss_result.TextGrid" 106 "üle" "üle"
"2686" "marss_result.TextGrid" 106 "nende" "nende"
"2687" "marss_result.TextGrid" 106 "ütleme" "ütleme"
"2688" "marss_result.TextGrid" 106 "siis" "siis"
"2689" "marss_result.TextGrid" 106 "v" "####"
"2690" "marss_result.TextGrid" 106 "vanade" "vanade"
"2691" "marss_result.TextGrid" 106 "prideide" "pradide"
"2692" "marss_result.TextGrid" 106 "kohta" "kohta"
"2693" "marss_result.TextGrid" 106 "ja" "ja"
"2694" "marss_result.TextGrid" 106 "see" "see"
"2695" "marss_result.TextGrid" 106 "oli" "oli"
"2696" "marss_result.TextGrid" 106 "hästi" "hästi"
"2697" "marss_result.TextGrid" 106 "huvitav" "huvitav"
"2698" "marss_result.TextGrid" 106 "et" "####"
"2699" "marss_result.TextGrid" 106 "need" "need"
"2700" "marss_result.TextGrid" 106 "korraldajad" "korraldajad"
"2701" "marss_result.TextGrid" 106 "rääkisid" "rääkisid"
"2702" "marss_result.TextGrid" 106 "ka" "ka"
"2703" "marss_result.TextGrid" 106 "et" "et"
"2704" "marss_result.TextGrid" 106 "tegelikult" "tegelikult"
"2705" "marss_result.TextGrid" 106 "see" "see"
"2706" "marss_result.TextGrid" 106 "korraldamine" "korraldamine"
"2707" "marss_result.TextGrid" 106 "ei" "ei"
"2708" "marss_result.TextGrid" 106 "olnud" "olnud"
"2709" "marss_result.TextGrid" 106 "üldse" "üldse"
"2710" "marss_result.TextGrid" 106 "nii" "nii"
"2711" "marss_result.TextGrid" 106 "lihtne" "lihtne"
"2712" "marss_result.TextGrid" 106 "et" "et"
"2713" "marss_result.TextGrid" 106 "linn" "linn"
"2714" "marss_result.TextGrid" 106 "ei" "ei"
"2715" "marss_result.TextGrid" 106 "tahtnud" "tahtnud"
"2716" "marss_result.TextGrid" 106 "üldse" "üldse"
"2717" "marss_result.TextGrid" 106 "nendega" "nendega"
"2718" "marss_result.TextGrid" 106 "koostööd" "koostööd"
"2719" "marss_result.TextGrid" 106 "teha" "teha"
"2720" "marss_result.TextGrid" 106 "politseiga" "politseiga"
"2721" "marss_result.TextGrid" 106 "koostöö" "koostöö"
"2722" "marss_result.TextGrid" 106 "oli" "oli"
"2723" "marss_result.TextGrid" 106 "keeruline" "keeruline"
"2724" "marss_result.TextGrid" 106 "et" "et"
"2725" "marss_result.TextGrid" 106 "kui" "kui"
"2726" "marss_result.TextGrid" 106 "ma" "ma"
"2727" "marss_result.TextGrid" 106 "praegu" "praegu"
"2728" "marss_result.TextGrid" 106 "mõtlen" "mõtlen"
"2729" "marss_result.TextGrid" 106 "sellele" "sellele"
"2730" "marss_result.TextGrid" 106 "kuidas" "kuidas"
"2731" "marss_result.TextGrid" 106 "me" "me"
"2732" "marss_result.TextGrid" 106 "praegu" "praegu"
"2733" "marss_result.TextGrid" 106 "pridei" "reidi"
"2734" "marss_result.TextGrid" 106 "korraldame" "korraldame"
"2735" "marss_result.TextGrid" 106 "siis" "siis"
"2736" "marss_result.TextGrid" 106 "ikkagi" "ikkagi"
"2737" "marss_result.TextGrid" 106 "suhteliselt" "suhteliselt"
"2738" "marss_result.TextGrid" 106 "noh" "noh"
"2739" "marss_result.TextGrid" 106 "palju" "palju"
"2740" "marss_result.TextGrid" 106 "ikkagi" "ikkagi"
"2741" "marss_result.TextGrid" 106 "tullakse" "tullakse"
"2742" "marss_result.TextGrid" 106 "meile" "meile"
"2743" "marss_result.TextGrid" 106 "vastu" "vastu"
"2744" "marss_result.TextGrid" 106 "või" "või"
"2745" "marss_result.TextGrid" 106 "ikkagi" "ikkagi"
"2746" "marss_result.TextGrid" 106 "noh" "####"
"2747" "marss_result.TextGrid" 106 "meie" "meie"
"2748" "marss_result.TextGrid" 106 "jaoks" "jaoks"
"2749" "marss_result.TextGrid" 106 "ei" "ei"
"2750" "marss_result.TextGrid" 106 "ole" "ole"
"2751" "marss_result.TextGrid" 106 "olnud" "olnud"
"2752" "marss_result.TextGrid" 106 "raske" "raske"
"2753" "marss_result.TextGrid" 106 "teha" "teha"
"2754" "marss_result.TextGrid" 106 "koostööd" "koostööd"
"2755" "marss_result.TextGrid" 106 "näiteks" "näiteks"
"2756" "marss_result.TextGrid" 106 "politsei" "politsei"
"2757" "marss_result.TextGrid" 106 "või" "või"
"2758" "marss_result.TextGrid" 106 "linnaga" "linnaga"
"2759" "marss_result.TextGrid" 106 "aga" "aga"
"2760" "marss_result.TextGrid" 106 "et" "et"
"2761" "marss_result.TextGrid" 106 "toona" "toona"
"2762" "marss_result.TextGrid" 106 "oli" "oli"
"2763" "marss_result.TextGrid" 106 "hoopis" "hoopis"
"2764" "marss_result.TextGrid" 106 "hoopis" "hoopis"
"2765" "marss_result.TextGrid" 106 "teine" "teine"
"2766" "marss_result.TextGrid" 106 "lugu" "lugu"
"2767" "marss_result.TextGrid" 106 "mhmh" "####"
"2768" "marss_result.TextGrid" 107 "jaa" "ja"
"2769" "marss_result.TextGrid" 107 "et" "et"
"2770" "marss_result.TextGrid" 107 "noh" "noh"
"2771" "marss_result.TextGrid" 107 "kui" "kui"
"2772" "marss_result.TextGrid" 107 "kaks" "kaks"
"2773" "marss_result.TextGrid" 107 "tuhat" "tuhat"
"2774" "marss_result.TextGrid" 107 "seitseteist" "seitseteist"
"2775" "marss_result.TextGrid" 107 "oli" "oli"
"2776" "marss_result.TextGrid" 107 "siis" "siis"
"2777" "marss_result.TextGrid" 107 "loomulikult" "loomulikult"
"2778" "marss_result.TextGrid" 107 "ajad" "ajad"
"2779" "marss_result.TextGrid" 107 "olid" "olid"
"2780" "marss_result.TextGrid" 107 "hästi" "hästi"
"2781" "marss_result.TextGrid" 107 "palju" "palju"
"2782" "marss_result.TextGrid" 107 "muutunud" "muutunud"
"2783" "marss_result.TextGrid" 107 "et" "et"
"2784" "marss_result.TextGrid" 107 "et" "et"
"2785" "marss_result.TextGrid" 107 "miks" "miks"
"2786" "marss_result.TextGrid" 107 "prideid" "praideid"
"2787" "marss_result.TextGrid" 107 "ka" "ka"
"2788" "marss_result.TextGrid" 107 "vahepeal" "vahepeal"
"2789" "marss_result.TextGrid" 107 "ära" "ära"
"2790" "marss_result.TextGrid" 107 "jäeti" "jäeti"
"2791" "marss_result.TextGrid" 107 "oli" "oli"
"2792" "marss_result.TextGrid" 107 "ühtepidi" "ühtepidi"
"2793" "marss_result.TextGrid" 107 "see" "see"
"2794" "marss_result.TextGrid" 107 "et" "et"
"2795" "marss_result.TextGrid" 107 "korraldajad" "korraldajad"
"2796" "marss_result.TextGrid" 107 "lihtsalt" "lihtsalt"
"2797" "marss_result.TextGrid" 107 "põlesid" "põlesid"
"2798" "marss_result.TextGrid" 107 "läbi" "läbi"
