"f" "voor" "ref" "hyp"
"3575" "transmbi_result.TextGrid" 91 "filosoofia" "filosoofia"
"3576" "transmbi_result.TextGrid" 91 "osakonna" "osakonna"
"3577" "transmbi_result.TextGrid" 91 "magistrant" "magistrant"
"3578" "transmbi_result.TextGrid" 91 "ja" "ja"
"3579" "transmbi_result.TextGrid" 91 "kes" "kes"
"3580" "transmbi_result.TextGrid" 91 "oma" "oma"
"3581" "transmbi_result.TextGrid" 91 "uurimustöös" "uurimistöös"
"3582" "transmbi_result.TextGrid" 91 "mõtestab" "mõtestab"
"3583" "transmbi_result.TextGrid" 91 "transsoolisuse" "transsoolisuse"
"3584" "transmbi_result.TextGrid" 92 "transseksuaal" "transseksuaal"
"3585" "transmbi_result.TextGrid" 92 "see" "see"
"3586" "transmbi_result.TextGrid" 92 "on" "on"
"3587" "transmbi_result.TextGrid" 92 "vananenud" "vananenud"
"3588" "transmbi_result.TextGrid" 92 "mõiste" "mõiste"
"3589" "transmbi_result.TextGrid" 92 "ja" "ja"
"3590" "transmbi_result.TextGrid" 92 "see" "see"
"3591" "transmbi_result.TextGrid" 92 "on" "on"
"3592" "transmbi_result.TextGrid" 92 "üpriski" "üpriski"
"3593" "transmbi_result.TextGrid" 92 "meditsiinilise" "meditsiinilise"
"3594" "transmbi_result.TextGrid" 92 "alatooniga" "alatooniga"
"3595" "transmbi_result.TextGrid" 92 "ja" "ja"
"3596" "transmbi_result.TextGrid" 92 "seepärast" "seepärast"
"3597" "transmbi_result.TextGrid" 92 "ei" "ei"
"3598" "transmbi_result.TextGrid" 92 "soovita" "soovita"
"3599" "transmbi_result.TextGrid" 92 "seda" "seda"
"3600" "transmbi_result.TextGrid" 92 "kasutada" "kasutada"
"3601" "transmbi_result.TextGrid" 92 "kui" "kui"
"3602" "transmbi_result.TextGrid" 92 "just" "just"
"3603" "transmbi_result.TextGrid" 92 "inimene" "inimene"
"3604" "transmbi_result.TextGrid" 92 "transsooline" "####"
"3605" "transmbi_result.TextGrid" 92 "inimene" "transsule"
"3606" "transmbi_result.TextGrid" 92 "inimene" "inimene"
"3607" "transmbi_result.TextGrid" 92 "pole" "pole"
"3608" "transmbi_result.TextGrid" 92 "ise" "ise"
"3609" "transmbi_result.TextGrid" 92 "öelnud" "öelnud"
"3610" "transmbi_result.TextGrid" 92 "et" "et"
"3611" "transmbi_result.TextGrid" 92 "temale" "temale"
"3612" "transmbi_result.TextGrid" 93 "temale" "temale"
"3613" "transmbi_result.TextGrid" 93 "meeldib" "meeldib"
"3614" "transmbi_result.TextGrid" 93 "see" "see"
"3615" "transmbi_result.TextGrid" 93 "sõna" "sõna"
"3616" "transmbi_result.TextGrid" 93 "ja" "ja"
"3617" "transmbi_result.TextGrid" 93 "kasutagu" "kasutagu"
"3618" "transmbi_result.TextGrid" 93 "seda" "seda"
"3619" "transmbi_result.TextGrid" 93 "minu" "minu"
"3620" "transmbi_result.TextGrid" 93 "puhul" "puhul"
"3621" "transmbi_result.TextGrid" 94 "mul" "mul"
"3622" "transmbi_result.TextGrid" 94 "seostus" "seostus"
"3623" "transmbi_result.TextGrid" 94 "selle" "selle"
"3624" "transmbi_result.TextGrid" 94 "transnormatiivsusega" "transnormatiivsusega"
"3625" "transmbi_result.TextGrid" 94 "see" "see"
"3626" "transmbi_result.TextGrid" 94 "et" "et"
"3627" "transmbi_result.TextGrid" 94 "kui" "kui"
"3628" "transmbi_result.TextGrid" 94 "näiteks" "näiteks"
"3629" "transmbi_result.TextGrid" 94 "pa" "####"
"3630" "transmbi_result.TextGrid" 95 "päris" "päris"
"3631" "transmbi_result.TextGrid" 95 "päris" "päris"
"3632" "transmbi_result.TextGrid" 95 "nagu" "nagu"
"3633" "transmbi_result.TextGrid" 95 "ülemineku" "ülemineku"
"3634" "transmbi_result.TextGrid" 95 "alguses" "alguses"
"3635" "transmbi_result.TextGrid" 95 "olen" "olen"
"3636" "transmbi_result.TextGrid" 95 "ma" "ma"
"3637" "transmbi_result.TextGrid" 95 "tähel" "tähele"
"3638" "transmbi_result.TextGrid" 95 "vaadanud" "vaadanud"
"3639" "transmbi_result.TextGrid" 95 "nagu" "nagu"
"3640" "transmbi_result.TextGrid" 95 "et" "et"
"3641" "transmbi_result.TextGrid" 95 "transmeeste" "transmeeste"
"3642" "transmbi_result.TextGrid" 95 "puhul" "puhul"
"3643" "transmbi_result.TextGrid" 95 "näiteks" "näiteks"
"3644" "transmbi_result.TextGrid" 95 "nad" "nad"
"3645" "transmbi_result.TextGrid" 95 "on" "on"
"3646" "transmbi_result.TextGrid" 95 "hästi" "hästi"
"3647" "transmbi_result.TextGrid" 95 "üritavad" "üritavad"
"3648" "transmbi_result.TextGrid" 95 "nagu" "nagu"
"3649" "transmbi_result.TextGrid" 95 "ma" "ma"
"3650" "transmbi_result.TextGrid" 95 "isegi" "isegi"
"3651" "transmbi_result.TextGrid" 95 "ma" "ma"
"3652" "transmbi_result.TextGrid" 95 "tundsin" "tundsin"
"3653" "transmbi_result.TextGrid" 95 "et" "####"
"3654" "transmbi_result.TextGrid" 95 "ma" "ma"
"3655" "transmbi_result.TextGrid" 95 "mängisin" "mängisin"
"3656" "transmbi_result.TextGrid" 95 "sellist" "sellist"
"3657" "transmbi_result.TextGrid" 95 "rolli" "rolli"
"3658" "transmbi_result.TextGrid" 95 "et" "et"
"3659" "transmbi_result.TextGrid" 95 "ma" "ma"
"3660" "transmbi_result.TextGrid" 95 "olen" "olen"
"3661" "transmbi_result.TextGrid" 95 "nagu" "nagu"
"3662" "transmbi_result.TextGrid" 95 "hästi" "hästi"
"3663" "transmbi_result.TextGrid" 95 "püüdsin" "püüdsin"
"3664" "transmbi_result.TextGrid" 95 "olla" "olla"
"3665" "transmbi_result.TextGrid" 95 "hästi" "hästi"
"3666" "transmbi_result.TextGrid" 95 "nagu" "nagu"
"3667" "transmbi_result.TextGrid" 95 "maskuliinne" "maskuliinne"
"3668" "transmbi_result.TextGrid" 95 "see" "see"
"3669" "transmbi_result.TextGrid" 95 "kuidas" "kuidas"
"3670" "transmbi_result.TextGrid" 95 "ma" "ma"
"3671" "transmbi_result.TextGrid" 95 "räägin" "räägin"
"3672" "transmbi_result.TextGrid" 95 "nagu" "nagu"
"3673" "transmbi_result.TextGrid" 95 "hästi" "hästi"
"3674" "transmbi_result.TextGrid" 95 "madala" "madala"
"3675" "transmbi_result.TextGrid" 95 "häälega" "häälega"
"3676" "transmbi_result.TextGrid" 95 "niimoodi" "niimoodi"
"3677" "transmbi_result.TextGrid" 95 "ja" "ja"
"3678" "transmbi_result.TextGrid" 95 "ja" "ja"
"3679" "transmbi_result.TextGrid" 95 "siis" "siis"
"3680" "transmbi_result.TextGrid" 96 "kuidas" "kuidas"
"3681" "transmbi_result.TextGrid" 96 "ma" "ma"
"3682" "transmbi_result.TextGrid" 96 "riietun" "riietun"
"3683" "transmbi_result.TextGrid" 96 "ja" "ja"
"3684" "transmbi_result.TextGrid" 96 "žestikuleerin" "žestikuleerin"
"3685" "transmbi_result.TextGrid" 96 "mis" "mis"
"3686" "transmbi_result.TextGrid" 96 "on" "on"
"3687" "transmbi_result.TextGrid" 96 "noh" "noh"
"3688" "transmbi_result.TextGrid" 96 "millest" "millest"
"3689" "transmbi_result.TextGrid" 96 "ma" "ma"
"3690" "transmbi_result.TextGrid" 96 "räägin" "räägin"
"3691" "transmbi_result.TextGrid" 96 "on" "on"
"3692" "transmbi_result.TextGrid" 96 "ju" "ju"
"3693" "transmbi_result.TextGrid" 96 "et" "et"
"3694" "transmbi_result.TextGrid" 96 "sa" "sa"
"3695" "transmbi_result.TextGrid" 96 "üritad" "üritad"
"3696" "transmbi_result.TextGrid" 96 "nagu" "nagu"
"3697" "transmbi_result.TextGrid" 96 "sobituda" "sobituda"
"3698" "transmbi_result.TextGrid" 96 "aga" "aga"
"3699" "transmbi_result.TextGrid" 96 "mida" "mida"
"3700" "transmbi_result.TextGrid" 96 "ma" "ma"
"3701" "transmbi_result.TextGrid" 96 "olen" "olen"
"3702" "transmbi_result.TextGrid" 96 "tähele" "tähele"
"3703" "transmbi_result.TextGrid" 96 "pannud" "pannud"
"3704" "transmbi_result.TextGrid" 96 "siis" "siis"
"3705" "transmbi_result.TextGrid" 96 "mida" "mida"
"3706" "transmbi_result.TextGrid" 96 "aeg" "aeg"
"3707" "transmbi_result.TextGrid" 96 "edasi" "edasi"
"3708" "transmbi_result.TextGrid" 96 "siis" "siis"
"3709" "transmbi_result.TextGrid" 96 "nagu" "nagu"
"3710" "transmbi_result.TextGrid" 96 "need" "need"
"3711" "transmbi_result.TextGrid" 96 "transmehed" "transmehed"
"3712" "transmbi_result.TextGrid" 96 "keda" "keda"
"3713" "transmbi_result.TextGrid" 96 "ma" "ma"
"3714" "transmbi_result.TextGrid" 96 "olen" "olen"
"3715" "transmbi_result.TextGrid" 96 "jälginud" "jälginud"
"3716" "transmbi_result.TextGrid" 96 "internetis" "internetis"
"3717" "transmbi_result.TextGrid" 96 "nad" "nad"
"3718" "transmbi_result.TextGrid" 96 "nagu" "nagu"
"3719" "transmbi_result.TextGrid" 96 "muutuvad" "muutuvad"
"3720" "transmbi_result.TextGrid" 96 "vabamaks" "vabamaks"
"3721" "transmbi_result.TextGrid" 96 "nad" "nad"
"3722" "transmbi_result.TextGrid" 96 "hakkavad" "hakkavad"
"3723" "transmbi_result.TextGrid" 96 "katsetama" "katsetama"
"3724" "transmbi_result.TextGrid" 96 "ka" "ka"
"3725" "transmbi_result.TextGrid" 96 "te" "####"
"3726" "transmbi_result.TextGrid" 96 "ka" "ka"
"3727" "transmbi_result.TextGrid" 96 "nagu" "nagu"
"3728" "transmbi_result.TextGrid" 96 "sellise" "sellise"
"3729" "transmbi_result.TextGrid" 96 "androgüünsema" "androküünsema"
"3730" "transmbi_result.TextGrid" 96 "või" "või"
"3731" "transmbi_result.TextGrid" 96 "feminiinsema" "feminiinsema"
"3732" "transmbi_result.TextGrid" 96 "väljendusviisiga" "väljendusviisiga"
"3733" "transmbi_result.TextGrid" 96 "nende" "nende"
"3734" "transmbi_result.TextGrid" 96 "eneseväljendus" "eneseväljendus"
"3735" "transmbi_result.TextGrid" 96 "muutub" "muutub"
"3736" "transmbi_result.TextGrid" 96 "mitmekülgsemaks" "mitmekülgsemaks"
"3737" "transmbi_result.TextGrid" 96 "et" "####"
"3738" "transmbi_result.TextGrid" 96 "et" "et"
"3739" "transmbi_result.TextGrid" 96 "transformatiivsusega" "transformatiivsusega"
"3740" "transmbi_result.TextGrid" 96 "ongi" "ongi"
"3741" "transmbi_result.TextGrid" 96 "selles" "selles"
"3742" "transmbi_result.TextGrid" 96 "mõttes" "mõttes"
"3743" "transmbi_result.TextGrid" 96 "et" "et"
"3744" "transmbi_result.TextGrid" 96 "et" "et"
"3745" "transmbi_result.TextGrid" 96 "kui" "kui"
"3746" "transmbi_result.TextGrid" 96 "nad" "nad"
"3747" "transmbi_result.TextGrid" 96 "tunnevad" "tunnevad"
"3748" "transmbi_result.TextGrid" 96 "ennast" "ennast"
"3749" "transmbi_result.TextGrid" 96 "nagu" "nagu"
"3750" "transmbi_result.TextGrid" 96 "juba" "juba"
"3751" "transmbi_result.TextGrid" 96 "et" "et"
"3752" "transmbi_result.TextGrid" 96 "neid" "neid"
"3753" "transmbi_result.TextGrid" 96 "võetakse" "võetakse"
"3754" "transmbi_result.TextGrid" 96 "rohkem" "rohkem"
"3755" "transmbi_result.TextGrid" 96 "mehena" "mehena"
"3756" "transmbi_result.TextGrid" 96 "siis" "siis"
"3757" "transmbi_result.TextGrid" 96 "nad" "nad"
"3758" "transmbi_result.TextGrid" 96 "julgevad" "julgevad"
"3759" "transmbi_result.TextGrid" 96 "ka" "ka"
"3760" "transmbi_result.TextGrid" 96 "rohkem" "rohkem"
"3761" "transmbi_result.TextGrid" 96 "katsetada" "katsetada"
"3762" "transmbi_result.TextGrid" 97 "just" "just"
"3763" "transmbi_result.TextGrid" 97 "nad" "nad"
"3764" "transmbi_result.TextGrid" 97 "ei" "ei"
"3765" "transmbi_result.TextGrid" 97 "pea" "pea"
"3766" "transmbi_result.TextGrid" 97 "enam" "enam"
"3767" "transmbi_result.TextGrid" 97 "mhmh" "####"
"3768" "transmbi_result.TextGrid" 97 "nagu" "nagu"
"3769" "transmbi_result.TextGrid" 97 "inimesed" "inimesed"
"3770" "transmbi_result.TextGrid" 97 "nende" "nende"
"3771" "transmbi_result.TextGrid" 97 "ümber" "ümber"
"3772" "transmbi_result.TextGrid" 97 "on" "on"
"3773" "transmbi_result.TextGrid" 97 "nagu" "nagu"
"3774" "transmbi_result.TextGrid" 97 "õppinud" "õppinud"
"3775" "transmbi_result.TextGrid" 97 "nagu" "nagu"
"3776" "transmbi_result.TextGrid" 97 "arvestama" "arvestama"
"3777" "transmbi_result.TextGrid" 97 "ja" "ja"
"3778" "transmbi_result.TextGrid" 97 "seda" "seda"
"3779" "transmbi_result.TextGrid" 97 "näevad" "näevad"
"3780" "transmbi_result.TextGrid" 97 "neid" "neid"
"3781" "transmbi_result.TextGrid" 97 "ka" "####"
"3782" "transmbi_result.TextGrid" 97 "juba" "juba"
"3783" "transmbi_result.TextGrid" 97 "mehena" "mehena"
"3784" "transmbi_result.TextGrid" 97 "siis" "siis"
"3785" "transmbi_result.TextGrid" 97 "nad" "nad"
"3786" "transmbi_result.TextGrid" 97 "siis" "siis"
"3787" "transmbi_result.TextGrid" 97 "nad" "nad"
"3788" "transmbi_result.TextGrid" 97 "saavad" "saavad"
"3789" "transmbi_result.TextGrid" 97 "nagu" "nagu"
"3790" "transmbi_result.TextGrid" 97 "vabalt" "vabalt"
"3791" "transmbi_result.TextGrid" 97 "ennast" "ennast"
"3792" "transmbi_result.TextGrid" 97 "väljendada" "väljendada"
"3793" "transmbi_result.TextGrid" 98 "jaa" "ja"
"3794" "transmbi_result.TextGrid" 98 "jaa" "ja"
"3795" "transmbi_result.TextGrid" 98 "ja" "ja"
"3796" "transmbi_result.TextGrid" 98 "siin" "siin"
"3797" "transmbi_result.TextGrid" 98 "tuleb" "tuleb"
"3798" "transmbi_result.TextGrid" 98 "nagu" "nagu"
"3799" "transmbi_result.TextGrid" 98 "mõned" "mõned"
"3800" "transmbi_result.TextGrid" 98 "aastad" "aastad"
"3801" "transmbi_result.TextGrid" 98 "tagasi" "tagasi"
"3802" "transmbi_result.TextGrid" 98 "võibolla" "võibolla"
"3803" "transmbi_result.TextGrid" 98 "isegi" "isegi"
"3804" "transmbi_result.TextGrid" 98 "ilmselt" "ilmselt"
"3805" "transmbi_result.TextGrid" 98 "rohkem" "rohkem"
"3806" "transmbi_result.TextGrid" 98 "juba" "juba"
"3807" "transmbi_result.TextGrid" 98 "oli" "oli"
"3808" "transmbi_result.TextGrid" 98 "väga" "väga"
"3809" "transmbi_result.TextGrid" 98 "see" "see"
"3810" "transmbi_result.TextGrid" 98 "kuulus" "kuulus"
"3811" "transmbi_result.TextGrid" 98 "meem" "meem"
"3812" "transmbi_result.TextGrid" 98 "mis" "mis"
"3813" "transmbi_result.TextGrid" 98 "on" "on"
"3814" "transmbi_result.TextGrid" 98 "see" "see"
"3815" "transmbi_result.TextGrid" 98 "attack" "attack"
"3816" "transmbi_result.TextGrid" 98 "helicopter" "helikopter"
"3817" "transmbi_result.TextGrid" 98 "ehk" "ehk"
"3818" "transmbi_result.TextGrid" 98 "siis" "siis"
"3819" "transmbi_result.TextGrid" 98 "rünnakuhelikopteri" "####"
"3820" "transmbi_result.TextGrid" 98 "meem" "####"
"3821" "transmbi_result.TextGrid" 98 "aa" "rünnaku"
"3822" "transmbi_result.TextGrid" 98 "jaa" "helikopteri"
"3823" "transmbi_result.TextGrid" 98 "jaajaa" "mee"
"3824" "transmbi_result.TextGrid" 98 "et" "et"
"3825" "transmbi_result.TextGrid" 98 "ma" "ma"
"3826" "transmbi_result.TextGrid" 98 "arvan" "arvan"
"3827" "transmbi_result.TextGrid" 98 "et" "et"
"3828" "transmbi_result.TextGrid" 98 "see" "see"
"3829" "transmbi_result.TextGrid" 98 "oli" "oli"
"3830" "transmbi_result.TextGrid" 98 "isegi" "isegi"
"3831" "transmbi_result.TextGrid" 98 "siis" "siis"
"3832" "transmbi_result.TextGrid" 98 "teemaks" "teemaks"
"3833" "transmbi_result.TextGrid" 98 "kui" "kui"
"3834" "transmbi_result.TextGrid" 98 "ma" "ma"
"3835" "transmbi_result.TextGrid" 98 "veel" "veel"
"3836" "transmbi_result.TextGrid" 98 "kuna" "kuna"
"3837" "transmbi_result.TextGrid" 98 "ma" "ma"
"3838" "transmbi_result.TextGrid" 98 "ei" "ei"
"3839" "transmbi_result.TextGrid" 98 "olnud" "olnud"
"3840" "transmbi_result.TextGrid" 98 "tulnud" "tulnud"
"3841" "transmbi_result.TextGrid" 98 "kapist" "kapist"
"3842" "transmbi_result.TextGrid" 98 "välja" "välja"
"3843" "transmbi_result.TextGrid" 98 "või" "või"
"3844" "transmbi_result.TextGrid" 98 "ma" "ma"
"3845" "transmbi_result.TextGrid" 98 "ei" "ei"
"3846" "transmbi_result.TextGrid" 98 "teadnudki" "teadnudki"
"3847" "transmbi_result.TextGrid" 98 "et" "et"
"3848" "transmbi_result.TextGrid" 98 "ma" "ma"
"3849" "transmbi_result.TextGrid" 98 "olen" "olen"
"3850" "transmbi_result.TextGrid" 98 "transsooline" "transsooline"
"3851" "transmbi_result.TextGrid" 98 "siis" "siis"
"3852" "transmbi_result.TextGrid" 98 "oli" "oli"
"3853" "transmbi_result.TextGrid" 98 "see" "see"
"3854" "transmbi_result.TextGrid" 98 "et" "et"
"3855" "transmbi_result.TextGrid" 98 "oioi" "oioi"
"3856" "transmbi_result.TextGrid" 98 "meil" "meil"
"3857" "transmbi_result.TextGrid" 98 "on" "on"
"3858" "transmbi_result.TextGrid" 98 "nüüd" "nüüd"
"3859" "transmbi_result.TextGrid" 99 "igaüks" "igaüks"
"3860" "transmbi_result.TextGrid" 99 "võib" "võib"
"3861" "transmbi_result.TextGrid" 99 "öelda" "öelda"
"3862" "transmbi_result.TextGrid" 99 "et" "et"
"3863" "transmbi_result.TextGrid" 99 "ta" "ta"
"3864" "transmbi_result.TextGrid" 99 "on" "on"
"3865" "transmbi_result.TextGrid" 99 "ma" "ma"
"3866" "transmbi_result.TextGrid" 99 "ei" "ei"
"3867" "transmbi_result.TextGrid" 99 "tea" "tea"
"3868" "transmbi_result.TextGrid" 99 "et" "et"
"3869" "transmbi_result.TextGrid" 99 "ta" "ongi"
"3870" "transmbi_result.TextGrid" 99 "ongi" "rünnaku"
"3871" "transmbi_result.TextGrid" 99 "rünnakuhelikopter" "helikopter"
"3872" "transmbi_result.TextGrid" 99 "või" "või"
"3873" "transmbi_result.TextGrid" 99 "või" "või"
"3874" "transmbi_result.TextGrid" 99 "lohe" "lohe"
"3875" "transmbi_result.TextGrid" 99 "või" "või"
"3876" "transmbi_result.TextGrid" 99 "või" "või"
"3877" "transmbi_result.TextGrid" 99 "ma" "ma"
"3878" "transmbi_result.TextGrid" 99 "ei" "ei"
"3879" "transmbi_result.TextGrid" 99 "teagi" "teagi"
"3880" "transmbi_result.TextGrid" 99 "kes" "kes"
"3881" "transmbi_result.TextGrid" 99 "on" "on"
"3882" "transmbi_result.TextGrid" 99 "ju" "ju"
"3883" "transmbi_result.TextGrid" 99 "et" "et"
"3884" "transmbi_result.TextGrid" 99 "et" "et"
"3885" "transmbi_result.TextGrid" 99 "see" "see"
"3886" "transmbi_result.TextGrid" 99 "tekitas" "tekitas"
"3887" "transmbi_result.TextGrid" 99 "nii" "nii"
"3888" "transmbi_result.TextGrid" 99 "suurt" "suurt"
"3889" "transmbi_result.TextGrid" 99 "suurt" "suurt"
"3890" "transmbi_result.TextGrid" 99 "arusaamatust" "arusaamatust"
"3891" "transmbi_result.TextGrid" 99 "ja" "ja"
"3892" "transmbi_result.TextGrid" 99 "nagu" "nagu"
"3893" "transmbi_result.TextGrid" 99 "sa" "sa"
"3894" "transmbi_result.TextGrid" 99 "ütlesid" "ütlesid"
"3895" "transmbi_result.TextGrid" 99 "täpselt" "täpselt"
"3896" "transmbi_result.TextGrid" 99 "sellist" "sellist"
"3897" "transmbi_result.TextGrid" 99 "errorit" "errorit"
"3898" "transmbi_result.TextGrid" 99 "inimeste" "inimeste"
"3899" "transmbi_result.TextGrid" 99 "peas" "peas"
"3900" "transmbi_result.TextGrid" 99 "et" "et"
"3901" "transmbi_result.TextGrid" 99 "kuidas" "kuidas"
"3902" "transmbi_result.TextGrid" 99 "see" "####"
"3903" "transmbi_result.TextGrid" 99 "kuidas" "kuidas"
"3904" "transmbi_result.TextGrid" 99 "on" "on"
"3905" "transmbi_result.TextGrid" 99 "võimalik" "võimalik"
"3906" "transmbi_result.TextGrid" 99 "et" "et"
"3907" "transmbi_result.TextGrid" 99 "inimene" "inimene"
"3908" "transmbi_result.TextGrid" 99 "ise" "ise"
"3909" "transmbi_result.TextGrid" 99 "teab" "teab"
"3910" "transmbi_result.TextGrid" 99 "kes" "kes"
"3911" "transmbi_result.TextGrid" 99 "ta" "ta"
"3912" "transmbi_result.TextGrid" 99 "on" "on"
"3913" "transmbi_result.TextGrid" 100 "et" "####"
"3914" "transmbi_result.TextGrid" 100 "siis" "siis"
"3915" "transmbi_result.TextGrid" 100 "siis" "siis"
"3916" "transmbi_result.TextGrid" 100 "tekkis" "tekkis"
"3917" "transmbi_result.TextGrid" 100 "see" "see"
"3918" "transmbi_result.TextGrid" 100 "tekkisid" "tekkisid"
"3919" "transmbi_result.TextGrid" 100 "sellised" "sellised"
"3920" "transmbi_result.TextGrid" 100 "meemid" "meemid"
"3921" "transmbi_result.TextGrid" 101 "järgmine" "järgmine"
"3922" "transmbi_result.TextGrid" 101 "on" "on"
"3923" "transmbi_result.TextGrid" 101 "siis" "siis"
"3924" "transmbi_result.TextGrid" 101 "stereotüüp" "stereotüüp"
"3925" "transmbi_result.TextGrid" 101 "on" "on"
"3926" "transmbi_result.TextGrid" 101 "see" "see"
"3927" "transmbi_result.TextGrid" 101 "et" "et"
"3928" "transmbi_result.TextGrid" 101 "transinimese" "transinimese"
"3929" "transmbi_result.TextGrid" 101 "kohta" "kohta"
"3930" "transmbi_result.TextGrid" 101 "oled" "oled"
"3931" "transmbi_result.TextGrid" 101 "sa" "sa"
"3932" "transmbi_result.TextGrid" 101 "väga" "väga"
"3933" "transmbi_result.TextGrid" 101 "atraktiivne" "atraktiivne"
"3934" "transmbi_result.TextGrid" 102 "et" "et"
"3935" "transmbi_result.TextGrid" 103 "no" "no"
"3936" "transmbi_result.TextGrid" 103 "see" "see"
"3937" "transmbi_result.TextGrid" 103 "on" "####"
"3938" "transmbi_result.TextGrid" 103 "jällegi" "on"
"3939" "transmbi_result.TextGrid" 103 "läheb" "jällegi"
"3940" "transmbi_result.TextGrid" 103 "sinna" "läheb"
"3941" "transmbi_result.TextGrid" 103 "samma" "sinnasamma"
"3942" "transmbi_result.TextGrid" 103 "et" "et"
"3943" "transmbi_result.TextGrid" 103 "mis" "mis"
"3944" "transmbi_result.TextGrid" 103 "mis" "mis"
"3945" "transmbi_result.TextGrid" 103 "kujutluspilt" "kujutluspilt"
"3946" "transmbi_result.TextGrid" 103 "sul" "sul"
"3947" "transmbi_result.TextGrid" 103 "on" "on"
"3948" "transmbi_result.TextGrid" 103 "transinimestest" "transinimestest"
"3949" "transmbi_result.TextGrid" 103 "et" "et"
"3950" "transmbi_result.TextGrid" 103 "milline" "milline"
"3951" "transmbi_result.TextGrid" 103 "on" "on"
"3952" "transmbi_result.TextGrid" 103 "jällegi" "jällegi"
"3953" "transmbi_result.TextGrid" 103 "atraktiivne" "atraktiivne"
"3954" "transmbi_result.TextGrid" 103 "inimene" "inimene"
"3955" "transmbi_result.TextGrid" 103 "ja" "ja"
"3956" "transmbi_result.TextGrid" 103 "millised" "millised"
"3957" "transmbi_result.TextGrid" 103 "on" "on"
"3958" "transmbi_result.TextGrid" 103 "####" "need"
"3959" "transmbi_result.TextGrid" 103 "need" "stereotüübid"
"3960" "transmbi_result.TextGrid" 103 "stereotüübid" "näiteks"
"3961" "transmbi_result.TextGrid" 103 "näiteks" "siis"
"3962" "transmbi_result.TextGrid" 103 "cisinimestele" "inimestele"
"3963" "transmbi_result.TextGrid" 103 "et" "et"
"3964" "transmbi_result.TextGrid" 103 "millised" "millised"
"3965" "transmbi_result.TextGrid" 103 "inimesed" "inimesed"
"3966" "transmbi_result.TextGrid" 103 "on" "on"
"3967" "transmbi_result.TextGrid" 103 "ilusad" "ilusad"
"3968" "transmbi_result.TextGrid" 103 "ja" "ja"
"3969" "transmbi_result.TextGrid" 103 "kuna" "kuna"
"3970" "transmbi_result.TextGrid" 103 "ei" "ei"
"3971" "transmbi_result.TextGrid" 103 "pruugi" "pruugi"
"3972" "transmbi_result.TextGrid" 103 "transinimesed" "transinimesed"
"3973" "transmbi_result.TextGrid" 103 "mahtuda" "mahtuda"
"3974" "transmbi_result.TextGrid" 103 "####" "nendesse"
"3975" "transmbi_result.TextGrid" 103 "nendesse" "kastidesse"
"3976" "transmbi_result.TextGrid" 103 "kastidesse" "nagu"
"3977" "transmbi_result.TextGrid" 103 "####" "siis"
"3978" "transmbi_result.TextGrid" 103 "nagu" "naine"
"3979" "transmbi_result.TextGrid" 103 "cisnaine" "või"
"3980" "transmbi_result.TextGrid" 103 "või" "siis"
"3981" "transmbi_result.TextGrid" 103 "cismees" "mees"
"3982" "transmbi_result.TextGrid" 103 "siis" "siis"
"3983" "transmbi_result.TextGrid" 103 "siis" "siis"
"3984" "transmbi_result.TextGrid" 103 "siis" "siis"
"3985" "transmbi_result.TextGrid" 103 "neid" "neid"
"3986" "transmbi_result.TextGrid" 103 "ei" "ei"
"3987" "transmbi_result.TextGrid" 103 "nähta" "nähta"
"3988" "transmbi_result.TextGrid" 103 "atraktiivsena" "atraktiivsena"
"3989" "transmbi_result.TextGrid" 103 "ja" "ja"
"3990" "transmbi_result.TextGrid" 103 "kui" "kui"
"3991" "transmbi_result.TextGrid" 103 "sa" "sa"
"3992" "transmbi_result.TextGrid" 103 "just" "just"
"3993" "transmbi_result.TextGrid" 103 "vastad" "vastab"
"3994" "transmbi_result.TextGrid" 103 "näiteks" "näiteks"
"3995" "transmbi_result.TextGrid" 104 "mehelikkusele" "mehelikkusele"
"3996" "transmbi_result.TextGrid" 104 "või" "või"
"3997" "transmbi_result.TextGrid" 104 "et" "et"
"3998" "transmbi_result.TextGrid" 104 "või" "või"
"3999" "transmbi_result.TextGrid" 104 "maskuliinsusele" "maskuliinsusele"
"4000" "transmbi_result.TextGrid" 104 "ja" "ja"
"4001" "transmbi_result.TextGrid" 104 "sa" "sa"
"4002" "transmbi_result.TextGrid" 104 "identifitseerid" "identifitseerid"
"4003" "transmbi_result.TextGrid" 104 "näiteks" "näiteks"
"4004" "transmbi_result.TextGrid" 104 "transmehena" "transmehena"
"4005" "transmbi_result.TextGrid" 104 "no" "no"
"4006" "transmbi_result.TextGrid" 104 "mitte" "mitte"
"4007" "transmbi_result.TextGrid" 104 "näiteks" "näiteks"
"4008" "transmbi_result.TextGrid" 104 "sest" "sest"
"4009" "transmbi_result.TextGrid" 104 "ma" "ma"
"4010" "transmbi_result.TextGrid" 104 "olen" "olen"
"4011" "transmbi_result.TextGrid" 104 "ilmselt" "ilmselt"
"4012" "transmbi_result.TextGrid" 104 "kõik" "kõik"
"4013" "transmbi_result.TextGrid" 104 "mu" "mu"
"4014" "transmbi_result.TextGrid" 104 "näited" "näited"
"4015" "transmbi_result.TextGrid" 104 "on" "on"
"4016" "transmbi_result.TextGrid" 104 "seotud" "seotud"
"4017" "transmbi_result.TextGrid" 104 "sellega" "sellega"
"4018" "transmbi_result.TextGrid" 104 "ja" "ja"
