"f" "voor" "ref" "hyp"
"865" "kapistvalja_result.TextGrid" 43 "nad" "nad"
"866" "kapistvalja_result.TextGrid" 43 "seedivad" "seedivad"
"867" "kapistvalja_result.TextGrid" 43 "seda" "seda"
"868" "kapistvalja_result.TextGrid" 43 "ja" "ja"
"869" "kapistvalja_result.TextGrid" 44 "nad" "nad"
"870" "kapistvalja_result.TextGrid" 44 "saavad" "saavad"
"871" "kapistvalja_result.TextGrid" 44 "aru" "aru"
"872" "kapistvalja_result.TextGrid" 44 "et" "et"
"873" "kapistvalja_result.TextGrid" 44 "see" "see"
"874" "kapistvalja_result.TextGrid" 44 "ei" "ei"
"875" "kapistvalja_result.TextGrid" 44 "olegi" "olegi"
"876" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"877" "kapistvalja_result.TextGrid" 44 "mingi" "mingi"
"878" "kapistvalja_result.TextGrid" 44 "suur" "suur"
"879" "kapistvalja_result.TextGrid" 44 "teema" "teema"
"880" "kapistvalja_result.TextGrid" 44 "või" "või"
"881" "kapistvalja_result.TextGrid" 44 "et" "et"
"882" "kapistvalja_result.TextGrid" 44 "sa" "sa"
"883" "kapistvalja_result.TextGrid" 44 "oled" "oled"
"884" "kapistvalja_result.TextGrid" 44 "ikkagi" "ikkagi"
"885" "kapistvalja_result.TextGrid" 44 "sama" "sama"
"886" "kapistvalja_result.TextGrid" 44 "inimene" "inimene"
"887" "kapistvalja_result.TextGrid" 44 "ja" "ja"
"888" "kapistvalja_result.TextGrid" 44 "ja" "ja"
"889" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"890" "kapistvalja_result.TextGrid" 44 "tahavad" "tahavad"
"891" "kapistvalja_result.TextGrid" 44 "et" "et"
"892" "kapistvalja_result.TextGrid" 44 "sa" "sa"
"893" "kapistvalja_result.TextGrid" 44 "oleksid" "oleksid"
"894" "kapistvalja_result.TextGrid" 44 "õnnelik" "õnnelik"
"895" "kapistvalja_result.TextGrid" 44 "ja" "ja"
"896" "kapistvalja_result.TextGrid" 44 "siis" "siis"
"897" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"898" "kapistvalja_result.TextGrid" 44 "nad" "nad"
"899" "kapistvalja_result.TextGrid" 44 "aktsepteerivad" "aktsepteerivad"
"900" "kapistvalja_result.TextGrid" 44 "seda" "seda"
"901" "kapistvalja_result.TextGrid" 44 "et" "et"
"902" "kapistvalja_result.TextGrid" 44 "see" "see"
"903" "kapistvalja_result.TextGrid" 44 "on" "on"
"904" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"905" "kapistvalja_result.TextGrid" 44 "raske" "raske"
"906" "kapistvalja_result.TextGrid" 44 "see" "see"
"907" "kapistvalja_result.TextGrid" 44 "on" "on"
"908" "kapistvalja_result.TextGrid" 44 "nii" "nii"
"909" "kapistvalja_result.TextGrid" 44 "raske" "raske"
"910" "kapistvalja_result.TextGrid" 44 "kui" "kui"
"911" "kapistvalja_result.TextGrid" 44 "sa" "sa"
"912" "kapistvalja_result.TextGrid" 44 "tahad" "tahad"
"913" "kapistvalja_result.TextGrid" 44 "tegelikult" "tegelikult"
"914" "kapistvalja_result.TextGrid" 44 "tahad" "tahad"
"915" "kapistvalja_result.TextGrid" 44 "ju" "ju"
"916" "kapistvalja_result.TextGrid" 44 "et" "et"
"917" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"918" "kapistvalja_result.TextGrid" 44 "su" "su"
"919" "kapistvalja_result.TextGrid" 44 "lähedased" "lähedased"
"920" "kapistvalja_result.TextGrid" 44 "inimesed" "inimesed"
"921" "kapistvalja_result.TextGrid" 44 "mõistaksid" "mõistaksid"
"922" "kapistvalja_result.TextGrid" 44 "sind" "sind"
"923" "kapistvalja_result.TextGrid" 44 "lapsed" "lapsed"
"924" "kapistvalja_result.TextGrid" 44 "ikka" "ikka"
"925" "kapistvalja_result.TextGrid" 44 "tahavad" "tahavad"
"926" "kapistvalja_result.TextGrid" 44 "et" "et"
"927" "kapistvalja_result.TextGrid" 44 "nende" "nende"
"928" "kapistvalja_result.TextGrid" 44 "vanemad" "vanemad"
"929" "kapistvalja_result.TextGrid" 44 "armastaksid" "armastaksid"
"930" "kapistvalja_result.TextGrid" 44 "neid" "neid"
"931" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"932" "kapistvalja_result.TextGrid" 44 "tingimusteta" "tingimusteta"
"933" "kapistvalja_result.TextGrid" 44 "ja" "ja"
"934" "kapistvalja_result.TextGrid" 44 "see" "see"
"935" "kapistvalja_result.TextGrid" 44 "on" "on"
"936" "kapistvalja_result.TextGrid" 44 "nii" "nii"
"937" "kapistvalja_result.TextGrid" 44 "raske" "raske"
"938" "kapistvalja_result.TextGrid" 44 "kui" "kui"
"939" "kapistvalja_result.TextGrid" 44 "vanemad" "vanemad"
"940" "kapistvalja_result.TextGrid" 44 "kohe" "kohe"
"941" "kapistvalja_result.TextGrid" 44 "ei" "ei"
"942" "kapistvalja_result.TextGrid" 44 "aktsepteeri" "aktsepteeri"
"943" "kapistvalja_result.TextGrid" 44 "sind" "sind"
"944" "kapistvalja_result.TextGrid" 44 "või" "või"
"945" "kapistvalja_result.TextGrid" 44 "õed" "ühed"
"946" "kapistvalja_result.TextGrid" 44 "vennad" "vennad"
"947" "kapistvalja_result.TextGrid" 44 "või" "või"
"948" "kapistvalja_result.TextGrid" 44 "vanavanemad" "vanavanemad"
"949" "kapistvalja_result.TextGrid" 44 "kui" "kui"
"950" "kapistvalja_result.TextGrid" 44 "nad" "nad"
"951" "kapistvalja_result.TextGrid" 44 "ei" "ei"
"952" "kapistvalja_result.TextGrid" 44 "aktsepteeri" "aktsepteeri"
"953" "kapistvalja_result.TextGrid" 44 "osa" "osa"
"954" "kapistvalja_result.TextGrid" 44 "sinust" "sinust"
"955" "kapistvalja_result.TextGrid" 44 "aga" "aga"
"956" "kapistvalja_result.TextGrid" 44 "siis" "siis"
"957" "kapistvalja_result.TextGrid" 44 "tuleb" "tuleb"
"958" "kapistvalja_result.TextGrid" 44 "lihtsalt" "lihtsalt"
"959" "kapistvalja_result.TextGrid" 44 "vajadusel" "vajadusel"
"960" "kapistvalja_result.TextGrid" 44 "tekitada" "tekitada"
"961" "kapistvalja_result.TextGrid" 44 "endale" "endale"
"962" "kapistvalja_result.TextGrid" 44 "see" "see"
"963" "kapistvalja_result.TextGrid" 44 "ruum" "ruum"
"964" "kapistvalja_result.TextGrid" 44 "või" "või"
"965" "kapistvalja_result.TextGrid" 44 "see" "see"
"966" "kapistvalja_result.TextGrid" 44 "distants" "distants"
"967" "kapistvalja_result.TextGrid" 44 "kus" "kus"
"968" "kapistvalja_result.TextGrid" 44 "nad" "nad"
"969" "kapistvalja_result.TextGrid" 44 "ei" "ei"
"970" "kapistvalja_result.TextGrid" 44 "saa" "saa"
"971" "kapistvalja_result.TextGrid" 44 "sind" "sind"
"972" "kapistvalja_result.TextGrid" 44 "mõjutada" "mõjutada"
"973" "kapistvalja_result.TextGrid" 44 "selles" "selles"
"974" "kapistvalja_result.TextGrid" 44 "mõttes" "mõttes"
"975" "kapistvalja_result.TextGrid" 44 "et" "####"
"976" "kapistvalja_result.TextGrid" 44 "või" "või"
"977" "kapistvalja_result.TextGrid" 44 "sa" "saa"
"978" "kapistvalja_result.TextGrid" 44 "sa" "sa"
"979" "kapistvalja_result.TextGrid" 44 "ei" "ei"
"980" "kapistvalja_result.TextGrid" 44 "saa" "saa"
"981" "kapistvalja_result.TextGrid" 44 "nagu" "nagu"
"982" "kapistvalja_result.TextGrid" 44 "mingit" "mingit"
"983" "kapistvalja_result.TextGrid" 45 "negatiivset" "negatiivset"
"984" "kapistvalja_result.TextGrid" 46 "suhtumist" "suhtumist"
"985" "kapistvalja_result.TextGrid" 46 "nende" "nende"
"986" "kapistvalja_result.TextGrid" 46 "poolt" "poolt"
"987" "kapistvalja_result.TextGrid" 46 "kunagi" "kunagi"
"988" "kapistvalja_result.TextGrid" 46 "kui" "kui"
"989" "kapistvalja_result.TextGrid" 46 "ma" "ma"
"990" "kapistvalja_result.TextGrid" 46 "tulin" "tulin"
"991" "kapistvalja_result.TextGrid" 46 "queer" "kuers"
"992" "kapistvalja_result.TextGrid" 46 "skeenele" "keenele"
"993" "kapistvalja_result.TextGrid" 46 "siis" "siis"
"994" "kapistvalja_result.TextGrid" 46 "ma" "ma"
"995" "kapistvalja_result.TextGrid" 46 "tulin" "tulin"
"996" "kapistvalja_result.TextGrid" 46 "kapist" "kapist"
"997" "kapistvalja_result.TextGrid" 46 "välja" "välja"
"998" "kapistvalja_result.TextGrid" 46 "sellega" "sellega"
"999" "kapistvalja_result.TextGrid" 46 "et" "et"
"1000" "kapistvalja_result.TextGrid" 46 "mulle" "mulle"
"1001" "kapistvalja_result.TextGrid" 46 "meeldivad" "meeldivad"
"1002" "kapistvalja_result.TextGrid" 46 "naised" "naised"
"1003" "kapistvalja_result.TextGrid" 46 "ma" "ma"
"1004" "kapistvalja_result.TextGrid" 46 "nägin" "nägin"
"1005" "kapistvalja_result.TextGrid" 46 "ennast" "ennast"
"1006" "kapistvalja_result.TextGrid" 46 "nagu" "nagu"
"1007" "kapistvalja_result.TextGrid" 46 "sellise" "sellise"
"1008" "kapistvalja_result.TextGrid" 46 "tomboyna" "tomboina"
"1009" "kapistvalja_result.TextGrid" 46 "ja" "ja"
"1010" "kapistvalja_result.TextGrid" 46 "siis" "siis"
"1011" "kapistvalja_result.TextGrid" 46 "paar" "paar"
"1012" "kapistvalja_result.TextGrid" 46 "aastat" "aastat"
"1013" "kapistvalja_result.TextGrid" 46 "hiljem" "hiljem"
"1014" "kapistvalja_result.TextGrid" 46 "ma" "ma"
"1015" "kapistvalja_result.TextGrid" 46 "läksin" "läksin"
"1016" "kapistvalja_result.TextGrid" 46 "kanadasse" "kanadasse"
"1017" "kapistvalja_result.TextGrid" 46 "ja" "ja"
"1018" "kapistvalja_result.TextGrid" 46 "seal" "seal"
"1019" "kapistvalja_result.TextGrid" 46 "imedemaal" "imedemaal"
"1020" "kapistvalja_result.TextGrid" 46 "ma" "ma"
"1021" "kapistvalja_result.TextGrid" 46 "nägin" "nägin"
"1022" "kapistvalja_result.TextGrid" 46 "et" "et"
"1023" "kapistvalja_result.TextGrid" 46 "eksisteerivad" "eksisteerivad"
"1024" "kapistvalja_result.TextGrid" 46 "ka" "ka"
"1025" "kapistvalja_result.TextGrid" 46 "transinimesed" "transinimesed"
"1026" "kapistvalja_result.TextGrid" 46 "ja" "ja"
"1027" "kapistvalja_result.TextGrid" 46 "i" "####"
"1028" "kapistvalja_result.TextGrid" 46 "was" "####"
"1029" "kapistvalja_result.TextGrid" 46 "so" "so"
"1030" "kapistvalja_result.TextGrid" 46 "fascinated" "fasinäited"
"1031" "kapistvalja_result.TextGrid" 46 "ja" "ja"
"1032" "kapistvalja_result.TextGrid" 46 "ma" "ma"
"1033" "kapistvalja_result.TextGrid" 46 "olin" "olin"
"1034" "kapistvalja_result.TextGrid" 47 "samas" "samas"
"1035" "kapistvalja_result.TextGrid" 47 "mul" "mul"
"1036" "kapistvalja_result.TextGrid" 47 "oli" "oli"
"1037" "kapistvalja_result.TextGrid" 47 "see" "see"
"1038" "kapistvalja_result.TextGrid" 47 "et" "et"
"1039" "kapistvalja_result.TextGrid" 47 "jumal" "jumal"
"1040" "kapistvalja_result.TextGrid" 47 "tänatud" "tänatud"
"1041" "kapistvalja_result.TextGrid" 47 "ma" "ma"
"1042" "kapistvalja_result.TextGrid" 47 "pole" "pole"
"1043" "kapistvalja_result.TextGrid" 47 "vähemalt" "vähemalt"
"1044" "kapistvalja_result.TextGrid" 47 "trans" "prants"
"1045" "kapistvalja_result.TextGrid" 48 "paar" "paar"
"1046" "kapistvalja_result.TextGrid" 48 "läheb" "läheb"
"1047" "kapistvalja_result.TextGrid" 48 "nagu" "nagu"
"1048" "kapistvalja_result.TextGrid" 48 "mõned" "mõned"
"1049" "kapistvalja_result.TextGrid" 48 "aastad" "aastad"
"1050" "kapistvalja_result.TextGrid" 48 "veel" "veel"
"1051" "kapistvalja_result.TextGrid" 48 "mööda" "mööda"
"1052" "kapistvalja_result.TextGrid" 48 "ja" "ja"
"1053" "kapistvalja_result.TextGrid" 48 "siis" "siis"
"1054" "kapistvalja_result.TextGrid" 48 "ma" "ma"
"1055" "kapistvalja_result.TextGrid" 48 "olen" "olen"
"1056" "kapistvalja_result.TextGrid" 48 "nagu" "nagu"
"1057" "kapistvalja_result.TextGrid" 48 "fuck" "####"
"1058" "kapistvalja_result.TextGrid" 48 "im" "####"
"1059" "kapistvalja_result.TextGrid" 48 "trans" "####"
"1060" "kapistvalja_result.TextGrid" 49 "aga" "aga"
"1061" "kapistvalja_result.TextGrid" 49 "samas" "samas"
"1062" "kapistvalja_result.TextGrid" 49 "teismelisena" "teismelisena"
"1063" "kapistvalja_result.TextGrid" 49 "sa" "sa"
"1064" "kapistvalja_result.TextGrid" 49 "ei" "ei"
"1065" "kapistvalja_result.TextGrid" 49 "teadnudki" "teadnudki"
"1066" "kapistvalja_result.TextGrid" 49 "mis" "mis"
"1067" "kapistvalja_result.TextGrid" 49 "asi" "asi"
"1068" "kapistvalja_result.TextGrid" 49 "####" "on"
"1069" "kapistvalja_result.TextGrid" 49 "on" "mitte"
"1070" "kapistvalja_result.TextGrid" 50 "no" "no"
"1071" "kapistvalja_result.TextGrid" 50 "eriti" "eriti"
"1072" "kapistvalja_result.TextGrid" 50 "nagu" "nagu"
"1073" "kapistvalja_result.TextGrid" 50 "ma" "ma"
"1074" "kapistvalja_result.TextGrid" 50 "ei" "ei"
"1075" "kapistvalja_result.TextGrid" 50 "tea" "tea"
"1076" "kapistvalja_result.TextGrid" 50 "ütleme" "ütleme"
"1077" "kapistvalja_result.TextGrid" 50 "mingi" "mingi"
"1078" "kapistvalja_result.TextGrid" 50 "viis" "viis"
"1079" "kapistvalja_result.TextGrid" 50 "aastat" "aastat"
"1080" "kapistvalja_result.TextGrid" 50 "tagasi" "tagasi"
"1081" "kapistvalja_result.TextGrid" 50 "jaa" "####"
"1082" "kapistvalja_result.TextGrid" 50 "või" "või"
"1083" "kapistvalja_result.TextGrid" 50 "millal" "millal"
"1084" "kapistvalja_result.TextGrid" 50 "sa" "sa"
"1085" "kapistvalja_result.TextGrid" 50 "olid" "olid"
"1086" "kapistvalja_result.TextGrid" 50 "teismeline" "teismeline"
"1087" "kapistvalja_result.TextGrid" 50 "rohkem" "rohkem"
"1088" "kapistvalja_result.TextGrid" 50 "kui" "kui"
"1089" "kapistvalja_result.TextGrid" 50 "viis" "viis"
"1090" "kapistvalja_result.TextGrid" 50 "aastat" "aastat"
"1091" "kapistvalja_result.TextGrid" 51 "kusjuures" "kusjuures"
"1092" "kapistvalja_result.TextGrid" 51 "kui" "kui"
"1093" "kapistvalja_result.TextGrid" 51 "ma" "ma"
"1094" "kapistvalja_result.TextGrid" 51 "mõtlen" "mõtlen"
"1095" "kapistvalja_result.TextGrid" 51 "siis" "siis"
"1096" "kapistvalja_result.TextGrid" 51 "tegelikult" "tegelikult"
"1097" "kapistvalja_result.TextGrid" 51 "ma" "ma"
"1098" "kapistvalja_result.TextGrid" 51 "mäletan" "mäletan"
"1099" "kapistvalja_result.TextGrid" 51 "ma" "ma"
"1100" "kapistvalja_result.TextGrid" 51 "ei" "ei"
"1101" "kapistvalja_result.TextGrid" 51 "mäleta" "mäleta"
"1102" "kapistvalja_result.TextGrid" 51 "millal" "millal"
"1103" "kapistvalja_result.TextGrid" 51 "see" "see"
"1104" "kapistvalja_result.TextGrid" 51 "oli" "oli"
"1105" "kapistvalja_result.TextGrid" 52 "oli" "oli"
"1106" "kapistvalja_result.TextGrid" 52 "selline" "selline"
"1107" "kapistvalja_result.TextGrid" 52 "tegelane" "tegelane"
"1108" "kapistvalja_result.TextGrid" 52 "nagu" "nagu"
"1109" "kapistvalja_result.TextGrid" 52 "urmas" "urmas"
"1110" "kapistvalja_result.TextGrid" 52 "armas" "armas"
"1111" "kapistvalja_result.TextGrid" 52 "imeleif" "imeleif"
"1112" "kapistvalja_result.TextGrid" 52 "või" "või"
"1113" "kapistvalja_result.TextGrid" 52 "midagi" "midagi"
"1114" "kapistvalja_result.TextGrid" 52 "sarnast" "sarnast"
"1115" "kapistvalja_result.TextGrid" 52 "kui" "kui"
"1116" "kapistvalja_result.TextGrid" 52 "keegi" "keegi"
"1117" "kapistvalja_result.TextGrid" 52 "teab" "teab"
"1118" "kapistvalja_result.TextGrid" 52 "siis" "siis"
"1119" "kapistvalja_result.TextGrid" 52 "võib" "võib"
"1120" "kapistvalja_result.TextGrid" 53 "täpsemalt" "täpsemalt"
"1121" "kapistvalja_result.TextGrid" 53 "teada" "teada"
"1122" "kapistvalja_result.TextGrid" 53 "anda" "anda"
"1123" "kapistvalja_result.TextGrid" 53 "kirjutada" "kirjutada"
"1124" "kapistvalja_result.TextGrid" 53 "meile" "meile"
"1125" "kapistvalja_result.TextGrid" 54 "kes" "kes"
"1126" "kapistvalja_result.TextGrid" 54 "oli" "oli"
"1127" "kapistvalja_result.TextGrid" 54 "kui" "kui"
"1128" "kapistvalja_result.TextGrid" 54 "ma" "####"
"1129" "kapistvalja_result.TextGrid" 54 "nüüd" "nüüd"
"1130" "kapistvalja_result.TextGrid" 54 "tagasi" "tagasi"
"1131" "kapistvalja_result.TextGrid" 54 "mõtlen" "mõtlen"
"1132" "kapistvalja_result.TextGrid" 54 "tundus" "tundus"
"1133" "kapistvalja_result.TextGrid" 54 "väga" "väga"
"1134" "kapistvalja_result.TextGrid" 54 "selline" "selline"
"1135" "kapistvalja_result.TextGrid" 54 "nonbinary" "onbineri"
"1136" "kapistvalja_result.TextGrid" 54 "tegelane" "tegelane"
"1137" "kapistvalja_result.TextGrid" 54 "olevat" "olevat"
"1138" "kapistvalja_result.TextGrid" 54 "aga" "aga"
"1139" "kapistvalja_result.TextGrid" 54 "mel" "mel"
"1140" "kapistvalja_result.TextGrid" 54 "mida" "mida"
"1141" "kapistvalja_result.TextGrid" 54 "sa" "sa"
"1142" "kapistvalja_result.TextGrid" 54 "ütleksid" "ütleksid"
"1143" "kapistvalja_result.TextGrid" 54 "nendele" "nendele"
"1144" "kapistvalja_result.TextGrid" 54 "kuulajatele" "kuulajatele"
"1145" "kapistvalja_result.TextGrid" 54 "kes" "kes"
"1146" "kapistvalja_result.TextGrid" 54 "just" "just"
"1147" "kapistvalja_result.TextGrid" 54 "praegu" "praegu"
"1148" "kapistvalja_result.TextGrid" 55 "mõtlevad" "mõtlevad"
"1149" "kapistvalja_result.TextGrid" 55 "kapist" "kapist"
"1150" "kapistvalja_result.TextGrid" 55 "välja" "välja"
"1151" "kapistvalja_result.TextGrid" 55 "tulemisele" "tulemisele"
"1152" "kapistvalja_result.TextGrid" 55 "mõtlevad" "mõtlevad"
"1153" "kapistvalja_result.TextGrid" 55 "sellele" "sellele"
"1154" "kapistvalja_result.TextGrid" 55 "kuidas" "kuidas"
"1155" "kapistvalja_result.TextGrid" 55 "rääkida" "rääkida"
"1156" "kapistvalja_result.TextGrid" 56 "oma" "oma"
"1157" "kapistvalja_result.TextGrid" 56 "lähedastega" "lähedastega"
"1158" "kapistvalja_result.TextGrid" 57 "oma" "oma"
"1159" "kapistvalja_result.TextGrid" 57 "soost" "soost"
"1160" "kapistvalja_result.TextGrid" 57 "oma" "oma"
"1161" "kapistvalja_result.TextGrid" 57 "seksuaalsusest" "seksuaalsusest"
"1162" "kapistvalja_result.TextGrid" 57 "ma" "ma"
"1163" "kapistvalja_result.TextGrid" 57 "ei" "ei"
"1164" "kapistvalja_result.TextGrid" 57 "tea" "tea"
"1165" "kapistvalja_result.TextGrid" 57 "või" "või"
"1166" "kapistvalja_result.TextGrid" 57 "ka" "ka"
"1167" "kapistvalja_result.TextGrid" 57 "näiteks" "näiteks"
"1168" "kapistvalja_result.TextGrid" 57 "muudest" "muudest"
"1169" "kapistvalja_result.TextGrid" 57 "asjadest" "asjadest"
"1170" "kapistvalja_result.TextGrid" 57 "nagu" "nagu"
"1171" "kapistvalja_result.TextGrid" 57 "vaimne" "vaimne"
"1172" "kapistvalja_result.TextGrid" 57 "tervis" "tervis"
"1173" "kapistvalja_result.TextGrid" 58 "ja" "ja"
"1174" "kapistvalja_result.TextGrid" 58 "seal" "seal"
"1175" "kapistvalja_result.TextGrid" 58 "on" "on"
"1176" "kapistvalja_result.TextGrid" 58 "isegi" "isegi"
"1177" "kapistvalja_result.TextGrid" 58 "võimalus" "võimalus"
"1178" "kapistvalja_result.TextGrid" 58 "et" "et"
"1179" "kapistvalja_result.TextGrid" 58 "sa" "sa"
"1180" "kapistvalja_result.TextGrid" 58 "saad" "saad"
"1181" "kapistvalja_result.TextGrid" 58 "võtta" "võtta"
"1182" "kapistvalja_result.TextGrid" 58 "näiteks" "näiteks"
"1183" "kapistvalja_result.TextGrid" 58 "oma" "oma"
"1184" "kapistvalja_result.TextGrid" 58 "vanema" "vanema"
"1185" "kapistvalja_result.TextGrid" 58 "kaasa" "kaasa"
"1186" "kapistvalja_result.TextGrid" 58 "või" "või"
"1187" "kapistvalja_result.TextGrid" 58 "siis" "siis"
"1188" "kapistvalja_result.TextGrid" 58 "saata" "saata"
"1189" "kapistvalja_result.TextGrid" 58 "oma" "oma"
"1190" "kapistvalja_result.TextGrid" 58 "vanema" "vanema"
"1191" "kapistvalja_result.TextGrid" 58 "sinna" "sinna"
"1192" "kapistvalja_result.TextGrid" 58 "et" "et"
"1193" "kapistvalja_result.TextGrid" 59 "et" "et"
"1194" "kapistvalja_result.TextGrid" 59 "paremini" "paremini"
"1195" "kapistvalja_result.TextGrid" 59 "selgeks" "selgeks"
"1196" "kapistvalja_result.TextGrid" 59 "teha" "teha"
"1197" "kapistvalja_result.TextGrid" 60 "millega" "millega"
"1198" "kapistvalja_result.TextGrid" 60 "on" "on"
"1199" "kapistvalja_result.TextGrid" 60 "tegu" "tegu"
"1200" "kapistvalja_result.TextGrid" 61 "aitäh" "aitäh"
"1201" "kapistvalja_result.TextGrid" 61 "mel" "mel"
"1202" "kapistvalja_result.TextGrid" 61 "ja" "ja"
"1203" "kapistvalja_result.TextGrid" 61 "aitäh" "aitäh"
"1204" "kapistvalja_result.TextGrid" 61 "kuulajad" "kuulajad"
"1205" "kapistvalja_result.TextGrid" 61 "et" "et"
"1206" "kapistvalja_result.TextGrid" 61 "võtsite" "võtsite"
"1207" "kapistvalja_result.TextGrid" 61 "aega" "aega"
"1208" "kapistvalja_result.TextGrid" 61 "ja" "ja"
"1209" "kapistvalja_result.TextGrid" 61 "kohtumiseni" "kohtumiseni"
"1210" "kapistvalja_result.TextGrid" 61 "järgmine" "järgmine"
"1211" "kapistvalja_result.TextGrid" 61 "kord" "kord"
"1212" "kapistvalja_result.TextGrid" 62 "ja" "ja"
"1213" "kapistvalja_result.TextGrid" 62 "se" "####"
"1214" "kapistvalja_result.TextGrid" 62 "ja" "ja"
"1215" "kapistvalja_result.TextGrid" 62 "seda" "seda"
"1216" "kapistvalja_result.TextGrid" 62 "sa" "sa"
"1217" "kapistvalja_result.TextGrid" 62 "lihtsalt" "lihtsalt"
"1218" "kapistvalja_result.TextGrid" 62 "ei" "ei"
"1219" "kapistvalja_result.TextGrid" 62 "oska" "oska"
"1220" "kapistvalja_result.TextGrid" 62 "planeerida" "planeerida"
"1221" "kapistvalja_result.TextGrid" 63 "või" "või"
"1222" "kapistvalja_result.TextGrid" 63 "siis" "siis"
"1223" "kapistvalja_result.TextGrid" 63 "kui" "kui"
"1224" "kapistvalja_result.TextGrid" 63 "see" "see"
"1225" "kapistvalja_result.TextGrid" 63 "park" "park"
"1226" "kapistvalja_result.TextGrid" 63 "on" "on"
"1227" "kapistvalja_result.TextGrid" 63 "väga" "väga"
"1228" "kapistvalja_result.TextGrid" 63 "väike" "väike"
"1229" "kapistvalja_result.TextGrid" 63 "j" "####"
"1230" "kapistvalja_result.TextGrid" 63 "ja" "ja"
"1231" "kapistvalja_result.TextGrid" 63 "kui" "kui"
"1232" "kapistvalja_result.TextGrid" 63 "see" "see"
"1233" "kapistvalja_result.TextGrid" 63 "on" "on"
"1234" "kapistvalja_result.TextGrid" 63 "trammipeatusest" "trammipeatuses"
"1235" "kapistvalja_result.TextGrid" 63 "kaugel" "kaugel"
"1236" "kapistvalja_result.TextGrid" 64 "kas" "kas"
"1237" "kapistvalja_result.TextGrid" 64 "see" "####"
"1238" "kapistvalja_result.TextGrid" 64 "oli" "sel"
"1239" "kapistvalja_result.TextGrid" 64 "kadrioru" "kadrioru"
"1240" "kapistvalja_result.TextGrid" 64 "park" "park"
"1241" "kapistvalja_result.TextGrid" 64 "see" "see"
"1242" "kapistvalja_result.TextGrid" 64 "oli" "####"
"1243" "kapistvalja_result.TextGrid" 64 "kadrioru" "kadrioru"
"1244" "kapistvalja_result.TextGrid" 64 "park" "####"
"1245" "kapistvalja_result.TextGrid" 64 "jah" "####"
"1246" "kapistvalja_result.TextGrid" 64 "ma" "ma"
"1247" "kapistvalja_result.TextGrid" 64 "just" "just"
"1248" "kapistvalja_result.TextGrid" 64 "kujutasin" "kujutasin"
"1249" "kapistvalja_result.TextGrid" 64 "seda" "seda"
"1250" "kapistvalja_result.TextGrid" 64 "ette" "ette"
"1251" "kapistvalja_result.TextGrid" 64 "nagu" "nagu"
"1252" "kapistvalja_result.TextGrid" 64 "seal" "seal"
"1253" "kapistvalja_result.TextGrid" 64 "ma" "ma"
"1254" "kapistvalja_result.TextGrid" 64 "ei" "ei"
"1255" "kapistvalja_result.TextGrid" 64 "tea" "tea"
"1256" "kapistvalja_result.TextGrid" 64 "miks" "miks"
"1257" "kapistvalja_result.TextGrid" 64 "see" "see"
"1258" "kapistvalja_result.TextGrid" 64 "on" "on"
"1259" "kapistvalja_result.TextGrid" 64 "nagu" "nagu"
"1260" "kapistvalja_result.TextGrid" 64 "minu" "minu"
"1261" "kapistvalja_result.TextGrid" 64 "jaoks" "jaoks"
"1262" "kapistvalja_result.TextGrid" 64 "see" "see"
"1263" "kapistvalja_result.TextGrid" 64 "parkide" "parkide"
"1264" "kapistvalja_result.TextGrid" 64 "park" "park"
"1265" "kapistvalja_result.TextGrid" 65 "jaa" "ja"
"1266" "kapistvalja_result.TextGrid" 65 "see" "see"
"1267" "kapistvalja_result.TextGrid" 65 "tundus" "tundus"
"1268" "kapistvalja_result.TextGrid" 65 "nagu" "nagu"
"1269" "kapistvalja_result.TextGrid" 65 "hea" "hea"
"1270" "kapistvalja_result.TextGrid" 65 "koht" "koht"
"1271" "kapistvalja_result.TextGrid" 65 "kus" "kus"
"1272" "kapistvalja_result.TextGrid" 65 "seda" "seda"
"1273" "kapistvalja_result.TextGrid" 65 "teha" "teha"
"1274" "kapistvalja_result.TextGrid" 65 "sest" "sest"
"1275" "kapistvalja_result.TextGrid" 65 "seal" "seal"
"1276" "kapistvalja_result.TextGrid" 65 "on" "on"
"1277" "kapistvalja_result.TextGrid" 65 "ilus" "ilus"
"1278" "kapistvalja_result.TextGrid" 65 "jaa" "####"
"1279" "kapistvalja_result.TextGrid" 65 "ja" "ja"
"1280" "kapistvalja_result.TextGrid" 65 "nii" "nii"
"1281" "kapistvalja_result.TextGrid" 65 "aga" "aga"
"1282" "kapistvalja_result.TextGrid" 65 "nagu" "nagu"
"1283" "kapistvalja_result.TextGrid" 65 "samas" "samas"
"1284" "kapistvalja_result.TextGrid" 65 "see" "see"
"1285" "kapistvalja_result.TextGrid" 65 "on" "on"
"1286" "kapistvalja_result.TextGrid" 65 "väga" "väga"
"1287" "kapistvalja_result.TextGrid" 65 "romantiline" "romantiline"
"1288" "kapistvalja_result.TextGrid" 65 "koht" "koht"
"1289" "kapistvalja_result.TextGrid" 65 "nii" "nii"
