"f" "voor" "ref" "hyp"
"3437" "ajalooeri_result.TextGrid" 99 "väga" "väga"
"3438" "ajalooeri_result.TextGrid" 99 "huvitav" "huvitav"
"3439" "ajalooeri_result.TextGrid" 99 "lugu" "lugu"
"3440" "ajalooeri_result.TextGrid" 99 "onju" "onju"
"3441" "ajalooeri_result.TextGrid" 99 "et" "et"
"3442" "ajalooeri_result.TextGrid" 99 "aga" "aga"
"3443" "ajalooeri_result.TextGrid" 99 "nüüd" "nüüd"
"3444" "ajalooeri_result.TextGrid" 99 "ma" "ma"
"3445" "ajalooeri_result.TextGrid" 99 "siis" "siis"
"3446" "ajalooeri_result.TextGrid" 99 "tsiteerin" "tsiteerin"
"3447" "ajalooeri_result.TextGrid" 99 "et" "et"
"3448" "ajalooeri_result.TextGrid" 99 "mul" "mul"
"3449" "ajalooeri_result.TextGrid" 99 "on" "on"
"3450" "ajalooeri_result.TextGrid" 99 "kolmteist" "kolmteist"
"3451" "ajalooeri_result.TextGrid" 99 "sellist" "sellist"
"3452" "ajalooeri_result.TextGrid" 99 "väikest" "väikest"
"3453" "ajalooeri_result.TextGrid" 99 "kuulutust" "kuulutust"
"3454" "ajalooeri_result.TextGrid" 99 "osad" "osad"
"3455" "ajalooeri_result.TextGrid" 99 "on" "on"
"3456" "ajalooeri_result.TextGrid" 99 "humoorikad" "humoorikad"
"3457" "ajalooeri_result.TextGrid" 99 "aga" "aga"
"3458" "ajalooeri_result.TextGrid" 99 "ma" "ma"
"3459" "ajalooeri_result.TextGrid" 99 "arvan" "####"
"3460" "ajalooeri_result.TextGrid" 99 "et" "####"
"3461" "ajalooeri_result.TextGrid" 100 "huumor" "huumor"
"3462" "ajalooeri_result.TextGrid" 100 "tuleb" "tuleb"
"3463" "ajalooeri_result.TextGrid" 100 "lihtsalt" "lihtsalt"
"3464" "ajalooeri_result.TextGrid" 100 "sellest" "sellest"
"3465" "ajalooeri_result.TextGrid" 100 "et" "et"
"3466" "ajalooeri_result.TextGrid" 100 "sõnad" "sõnad"
"3467" "ajalooeri_result.TextGrid" 100 "ja" "ja"
"3468" "ajalooeri_result.TextGrid" 100 "mõisted" "mõisted"
"3469" "ajalooeri_result.TextGrid" 100 "on" "on"
"3470" "ajalooeri_result.TextGrid" 100 "meile" "meile"
"3471" "ajalooeri_result.TextGrid" 100 "natuke" "natuke"
"3472" "ajalooeri_result.TextGrid" 100 "naljakad" "naljakad"
"3473" "ajalooeri_result.TextGrid" 100 "jah" "####"
"3474" "ajalooeri_result.TextGrid" 100 "natuke" "natuke"
"3475" "ajalooeri_result.TextGrid" 100 "võõrad" "võõrad"
"3476" "ajalooeri_result.TextGrid" 100 "võibolla" "võibolla"
"3477" "ajalooeri_result.TextGrid" 100 "sellised" "sellised"
"3478" "ajalooeri_result.TextGrid" 100 "lähenemised" "lähenemised"
"3479" "ajalooeri_result.TextGrid" 100 "noh" "noh"
"3480" "ajalooeri_result.TextGrid" 100 "olgem" "olgem"
"3481" "ajalooeri_result.TextGrid" 100 "ausad" "ausad"
"3482" "ajalooeri_result.TextGrid" 100 "ka" "ka"
"3483" "ajalooeri_result.TextGrid" 100 "tänapäevased" "####"
"3484" "ajalooeri_result.TextGrid" 100 "tinderi" "tänapäevase"
"3485" "ajalooeri_result.TextGrid" 100 "profiilikirjeldused" "tindeliprofiilikirjeldused"
"3486" "ajalooeri_result.TextGrid" 100 "on" "on"
"3487" "ajalooeri_result.TextGrid" 100 "natukene" "natukene"
"3488" "ajalooeri_result.TextGrid" 100 "kringlid" "kringlid"
"3489" "ajalooeri_result.TextGrid" 100 "mõnikord" "mõnikord"
"3490" "ajalooeri_result.TextGrid" 100 "on" "on"
"3491" "ajalooeri_result.TextGrid" 100 "ju" "ju"
"3492" "ajalooeri_result.TextGrid" 100 "et" "et"
"3493" "ajalooeri_result.TextGrid" 100 "siin" "siin"
"3494" "ajalooeri_result.TextGrid" 100 "on" "on"
"3495" "ajalooeri_result.TextGrid" 100 "ka" "ka"
"3496" "ajalooeri_result.TextGrid" 100 "seda" "seda"
"3497" "ajalooeri_result.TextGrid" 100 "natukene" "natukene"
"3498" "ajalooeri_result.TextGrid" 100 "sees" "sees"
"3499" "ajalooeri_result.TextGrid" 100 "on" "on"
"3500" "ajalooeri_result.TextGrid" 100 "ju" "ju"
"3501" "ajalooeri_result.TextGrid" 101 "vot" "vot"
"3502" "ajalooeri_result.TextGrid" 101 "et" "et"
"3503" "ajalooeri_result.TextGrid" 101 "esimene" "esimene"
"3504" "ajalooeri_result.TextGrid" 101 "tsiteerin" "tsiteerin"
"3505" "ajalooeri_result.TextGrid" 102 "see" "see"
"3506" "ajalooeri_result.TextGrid" 102 "on" "on"
"3507" "ajalooeri_result.TextGrid" 102 "põhimõtteliselt" "põhimõtteliselt"
"3508" "ajalooeri_result.TextGrid" 102 "siis" "siis"
"3509" "ajalooeri_result.TextGrid" 102 "esimene" "esimene"
"3510" "ajalooeri_result.TextGrid" 102 "eesti" "eesti"
"3511" "ajalooeri_result.TextGrid" 102 "ekspressis" "ekspressis"
"3512" "ajalooeri_result.TextGrid" 102 "mis" "mis"
"3513" "ajalooeri_result.TextGrid" 102 "ma" "ma"
"3514" "ajalooeri_result.TextGrid" 102 "leidsin" "leidsin"
"3515" "ajalooeri_result.TextGrid" 102 "et" "et"
"3516" "ajalooeri_result.TextGrid" 102 "mis" "mis"
"3517" "ajalooeri_result.TextGrid" 102 "võiks" "võiks"
"3518" "ajalooeri_result.TextGrid" 102 "olla" "olla"
"3519" "ajalooeri_result.TextGrid" 102 "lgbt" "lkt"
"3520" "ajalooeri_result.TextGrid" 102 "kogukonna" "kogukonna"
"3521" "ajalooeri_result.TextGrid" 102 "inimese" "inimese"
"3522" "ajalooeri_result.TextGrid" 102 "poolt" "poolt"
"3523" "ajalooeri_result.TextGrid" 102 "kirjutatud" "kirjutatud"
"3524" "ajalooeri_result.TextGrid" 102 "tutvumiskuulutus" "tutvumiskuulutus"
"3525" "ajalooeri_result.TextGrid" 103 "kui" "kui"
"3526" "ajalooeri_result.TextGrid" 103 "keegi" "keegi"
"3527" "ajalooeri_result.TextGrid" 103 "teab" "teab"
"3528" "ajalooeri_result.TextGrid" 103 "varasemat" "varasemat"
"3529" "ajalooeri_result.TextGrid" 103 "võite" "võite"
"3530" "ajalooeri_result.TextGrid" 103 "teada" "teada"
"3531" "ajalooeri_result.TextGrid" 103 "anda" "anda"
"3532" "ajalooeri_result.TextGrid" 103 "et" "et"
"3533" "ajalooeri_result.TextGrid" 103 "see" "see"
"3534" "ajalooeri_result.TextGrid" 103 "on" "on"
"3535" "ajalooeri_result.TextGrid" 103 "kahekümne" "kahekümne"
"3536" "ajalooeri_result.TextGrid" 103 "kuuendast" "kuuendast"
"3537" "ajalooeri_result.TextGrid" 103 "jaanuarist" "jaanuarist"
"3538" "ajalooeri_result.TextGrid" 103 "tuhat" "tuhat"
"3539" "ajalooeri_result.TextGrid" 103 "üheksasada" "üheksasada"
"3540" "ajalooeri_result.TextGrid" 103 "üheksakümmend" "üheksakümmend"
"3541" "ajalooeri_result.TextGrid" 103 "tsiteerin" "tsiteerin"
"3542" "ajalooeri_result.TextGrid" 103 "oleks" "oleks"
"3543" "ajalooeri_result.TextGrid" 103 "ehk" "ehk"
"3544" "ajalooeri_result.TextGrid" 103 "kena" "kena"
"3545" "ajalooeri_result.TextGrid" 103 "või" "või"
"3546" "ajalooeri_result.TextGrid" 103 "vähemalt" "vähemalt"
"3547" "ajalooeri_result.TextGrid" 103 "lohutav" "lohutav"
"3548" "ajalooeri_result.TextGrid" 103 "tutvuda" "tutvuda"
"3549" "ajalooeri_result.TextGrid" 103 "####" "umbes"
"3550" "ajalooeri_result.TextGrid" 103 "umbes" "oma"
"3551" "ajalooeri_result.TextGrid" 103 "omavanuse" "vanuse"
"3552" "ajalooeri_result.TextGrid" 103 "noormehega" "noormehega"
"3553" "ajalooeri_result.TextGrid" 103 "keda" "keda"
"3554" "ajalooeri_result.TextGrid" 103 "vaevab" "vaevab"
"3555" "ajalooeri_result.TextGrid" 103 "üksindus" "üksindus"
"3556" "ajalooeri_result.TextGrid" 103 "ja" "ja"
"3557" "ajalooeri_result.TextGrid" 103 "armastuse" "armastuse"
"3558" "ajalooeri_result.TextGrid" 103 "puudumine" "puudumine"
"3559" "ajalooeri_result.TextGrid" 103 "kuigi" "kuigi"
"3560" "ajalooeri_result.TextGrid" 103 "pealtnäha" "pealtnäha"
"3561" "ajalooeri_result.TextGrid" 103 "võib" "võib"
"3562" "ajalooeri_result.TextGrid" 103 "ju" "ju"
"3563" "ajalooeri_result.TextGrid" 103 "olla" "olla"
"3564" "ajalooeri_result.TextGrid" 103 "nüüd" "nüüd"
"3565" "ajalooeri_result.TextGrid" 103 "on" "on"
"3566" "ajalooeri_result.TextGrid" 103 "minu" "minu"
"3567" "ajalooeri_result.TextGrid" 103 "kohutav" "kohutav"
"3568" "ajalooeri_result.TextGrid" 103 "prantsuse" "prantsuse"
"3569" "ajalooeri_result.TextGrid" 103 "keel" "keel"
"3570" "ajalooeri_result.TextGrid" 103 "mida" "mida"
"3571" "ajalooeri_result.TextGrid" 103 "ma" "ma"
"3572" "ajalooeri_result.TextGrid" 103 "ei" "ei"
"3573" "ajalooeri_result.TextGrid" 103 "oska" "####"
"3574" "ajalooeri_result.TextGrid" 103 "comme" "oska"
"3575" "ajalooeri_result.TextGrid" 103 "il" "kommeil"
"3576" "ajalooeri_result.TextGrid" 103 "faut" "faut"
"3577" "ajalooeri_result.TextGrid" 103 "mis" "mis"
"3578" "ajalooeri_result.TextGrid" 103 "peaks" "peaks"
"3579" "ajalooeri_result.TextGrid" 103 "olema" "####"
"3580" "ajalooeri_result.TextGrid" 103 "kas" "####"
"3581" "ajalooeri_result.TextGrid" 104 "või" "või"
"3582" "ajalooeri_result.TextGrid" 104 "nagu" "nagu"
"3583" "ajalooeri_result.TextGrid" 104 "vist" "mis"
"3584" "ajalooeri_result.TextGrid" 104 "on" "tal"
"3585" "ajalooeri_result.TextGrid" 104 "nagu" "nagu"
"3586" "ajalooeri_result.TextGrid" 104 "sünnis" "sünnis"
"3587" "ajalooeri_result.TextGrid" 104 "või" "või"
"3588" "ajalooeri_result.TextGrid" 104 "ei" "ei"
"3589" "ajalooeri_result.TextGrid" 104 "jaa" "ja"
"3590" "ajalooeri_result.TextGrid" 104 "jah" "jah"
"3591" "ajalooeri_result.TextGrid" 104 "ma" "ma"
"3592" "ajalooeri_result.TextGrid" 104 "google" "guugle"
"3593" "ajalooeri_result.TextGrid" 104 "translate" "translit"
"3594" "ajalooeri_result.TextGrid" 104 "natuke" "natuke"
"3595" "ajalooeri_result.TextGrid" 105 "et" "et"
"3596" "ajalooeri_result.TextGrid" 105 "ühesõnaga" "ühesõnaga"
"3597" "ajalooeri_result.TextGrid" 105 "see" "see"
"3598" "ajalooeri_result.TextGrid" 105 "on" "on"
"3599" "ajalooeri_result.TextGrid" 105 "siis" "siis"
"3600" "ajalooeri_result.TextGrid" 105 "kuulutuste" "kuulutuste"
"3601" "ajalooeri_result.TextGrid" 105 "rubriigid" "rubriigid"
"3602" "ajalooeri_result.TextGrid" 105 "läksid" "läksid"
"3603" "ajalooeri_result.TextGrid" 105 "n" "####"
"3604" "ajalooeri_result.TextGrid" 105 "niimoodi" "niimoodi"
"3605" "ajalooeri_result.TextGrid" 105 "et" "et"
"3606" "ajalooeri_result.TextGrid" 105 "kes" "kes"
"3607" "ajalooeri_result.TextGrid" 105 "keda" "keda"
"3608" "ajalooeri_result.TextGrid" 105 "otsib" "otsib"
"3609" "ajalooeri_result.TextGrid" 105 "on" "on"
"3610" "ajalooeri_result.TextGrid" 105 "ju" "ju"
"3611" "ajalooeri_result.TextGrid" 105 "et" "et"
"3612" "ajalooeri_result.TextGrid" 105 "et" "et"
"3613" "ajalooeri_result.TextGrid" 105 "on" "on"
"3614" "ajalooeri_result.TextGrid" 105 "neid" "neid"
"3615" "ajalooeri_result.TextGrid" 105 "nii" "nii"
"3616" "ajalooeri_result.TextGrid" 105 "et" "et"
"3617" "ajalooeri_result.TextGrid" 105 "otsin" "otsin"
"3618" "ajalooeri_result.TextGrid" 105 "meest" "meest"
"3619" "ajalooeri_result.TextGrid" 105 "otsin" "otsin"
"3620" "ajalooeri_result.TextGrid" 105 "naist" "naist"
"3621" "ajalooeri_result.TextGrid" 105 "on" "on"
"3622" "ajalooeri_result.TextGrid" 105 "ju" "ju"
"3623" "ajalooeri_result.TextGrid" 105 "üldiselt" "üldiselt"
"3624" "ajalooeri_result.TextGrid" 105 "oli" "oli"
"3625" "ajalooeri_result.TextGrid" 105 "niimoodi" "niimoodi"
"3626" "ajalooeri_result.TextGrid" 105 "jagatud" "jagatud"
"3627" "ajalooeri_result.TextGrid" 105 "kuigi" "kui"
"3628" "ajalooeri_result.TextGrid" 105 "alguses" "alguses"
"3629" "ajalooeri_result.TextGrid" 105 "vist" "vist"
"3630" "ajalooeri_result.TextGrid" 105 "oli" "oli"
"3631" "ajalooeri_result.TextGrid" 105 "nagu" "nagu"
"3632" "ajalooeri_result.TextGrid" 105 "segamini" "segamini"
"3633" "ajalooeri_result.TextGrid" 105 "ka" "ka"
"3634" "ajalooeri_result.TextGrid" 105 "et" "et"
"3635" "ajalooeri_result.TextGrid" 105 "siis" "siis"
"3636" "ajalooeri_result.TextGrid" 105 "ta" "ta"
"3637" "ajalooeri_result.TextGrid" 105 "nad" "nad"
"3638" "ajalooeri_result.TextGrid" 105 "läksid" "läks"
"3639" "ajalooeri_result.TextGrid" 105 "kui" "kui"
"3640" "ajalooeri_result.TextGrid" 105 "seal" "seal"
"3641" "ajalooeri_result.TextGrid" 105 "veits" "veits"
"3642" "ajalooeri_result.TextGrid" 105 "uputus" "uputas"
"3643" "ajalooeri_result.TextGrid" 105 "tuli" "tuli"
"3644" "ajalooeri_result.TextGrid" 105 "kuulutustest" "kuulutustest"
"3645" "ajalooeri_result.TextGrid" 105 "mingi" "mingi"
"3646" "ajalooeri_result.TextGrid" 105 "aeg" "aeg"
"3647" "ajalooeri_result.TextGrid" 105 "on" "on"
"3648" "ajalooeri_result.TextGrid" 105 "ju" "ju"
"3649" "ajalooeri_result.TextGrid" 105 "et" "et"
"3650" "ajalooeri_result.TextGrid" 105 "selline" "selline"
"3651" "ajalooeri_result.TextGrid" 105 "ja" "ja"
"3652" "ajalooeri_result.TextGrid" 105 "siis" "siis"
"3653" "ajalooeri_result.TextGrid" 105 "teine" "teine"
"3654" "ajalooeri_result.TextGrid" 105 "noor" "noor"
"3655" "ajalooeri_result.TextGrid" 105 "naine" "naine"
"3656" "ajalooeri_result.TextGrid" 105 "soovib" "soovib"
"3657" "ajalooeri_result.TextGrid" 105 "tutvuda" "tutvuda"
"3658" "ajalooeri_result.TextGrid" 105 "vanemate" "vanemate"
"3659" "ajalooeri_result.TextGrid" 105 "lesbiliste" "lesbiliste"
"3660" "ajalooeri_result.TextGrid" 105 "prouadega" "prouadega"
"3661" "ajalooeri_result.TextGrid" 105 "et" "et"
"3662" "ajalooeri_result.TextGrid" 105 "see" "see"
"3663" "ajalooeri_result.TextGrid" 105 "on" "on"
"3664" "ajalooeri_result.TextGrid" 105 "siis" "siis"
"3665" "ajalooeri_result.TextGrid" 105 "see" "see"
"3666" "ajalooeri_result.TextGrid" 105 "lilian" "lilian"
"3667" "ajalooeri_result.TextGrid" 105 "kotter" "kotter"
"3668" "ajalooeri_result.TextGrid" 105 "ma" "ma"
"3669" "ajalooeri_result.TextGrid" 105 "arvan" "arvan"
"3670" "ajalooeri_result.TextGrid" 105 "see" "####"
"3671" "ajalooeri_result.TextGrid" 105 "jaa" "siis"
"3672" "ajalooeri_result.TextGrid" 105 "peaks" "peaks"
"3673" "ajalooeri_result.TextGrid" 105 "olema" "olema"
"3674" "ajalooeri_result.TextGrid" 105 "pole" "pole"
"3675" "ajalooeri_result.TextGrid" 105 "ühtegi" "ühtegi"
"3676" "ajalooeri_result.TextGrid" 105 "teist" "teist"
"3677" "ajalooeri_result.TextGrid" 105 "mis" "mis"
"3678" "ajalooeri_result.TextGrid" 105 "võiks" "võiks"
"3679" "ajalooeri_result.TextGrid" 105 "lilian" "lille"
"3680" "ajalooeri_result.TextGrid" 105 "kotter" "kotter"
"3681" "ajalooeri_result.TextGrid" 105 "olla" "olla"
"3682" "ajalooeri_result.TextGrid" 105 "et" "et"
"3683" "ajalooeri_result.TextGrid" 105 "kes" "kes"
"3684" "ajalooeri_result.TextGrid" 105 "siis" "siis"
"3685" "ajalooeri_result.TextGrid" 105 "tahtis" "tahtis"
"3686" "ajalooeri_result.TextGrid" 105 "neid" "neid"
"3687" "ajalooeri_result.TextGrid" 105 "a" "####"
"3688" "ajalooeri_result.TextGrid" 105 "ajalugu" "ajalugu"
"3689" "ajalooeri_result.TextGrid" 105 "talletada" "talletada"
"3690" "ajalooeri_result.TextGrid" 105 "ja" "ja"
"3691" "ajalooeri_result.TextGrid" 105 "enda" "enda"
"3692" "ajalooeri_result.TextGrid" 105 "artiklit" "artiklit"
"3693" "ajalooeri_result.TextGrid" 105 "selleks" "selleks"
"3694" "ajalooeri_result.TextGrid" 105 "konverentsiks" "konverentsiks"
"3695" "ajalooeri_result.TextGrid" 105 "teha" "teha"
"3696" "ajalooeri_result.TextGrid" 105 "mhmh" "####"
"3697" "ajalooeri_result.TextGrid" 105 "ja" "####"
"3698" "ajalooeri_result.TextGrid" 105 "millest" "millest"
"3699" "ajalooeri_result.TextGrid" 105 "siis" "siis"
"3700" "ajalooeri_result.TextGrid" 105 "hakkas" "hakkas"
"3701" "ajalooeri_result.TextGrid" 105 "see" "see"
"3702" "ajalooeri_result.TextGrid" 105 "lesbiliit" "lesbiliit"
"3703" "ajalooeri_result.TextGrid" 105 "nagu" "nagu"
"3704" "ajalooeri_result.TextGrid" 105 "vaikselt" "vaikselt"
"3705" "ajalooeri_result.TextGrid" 105 "nagu" "nagu"
"3706" "ajalooeri_result.TextGrid" 105 "kooruma" "kooruma"
"3707" "ajalooeri_result.TextGrid" 106 "tsiteerin" "tsiteerin"
"3708" "ajalooeri_result.TextGrid" 106 "edasi" "edasi"
"3709" "ajalooeri_result.TextGrid" 106 "noormees" "noormees"
"3710" "ajalooeri_result.TextGrid" 106 "soovib" "soovib"
"3711" "ajalooeri_result.TextGrid" 106 "luua" "luua"
"3712" "ajalooeri_result.TextGrid" 106 "sõprussidemeid" "sõprussidemeid"
"3713" "ajalooeri_result.TextGrid" 106 "noormeestega" "noormeestega"
"3714" "ajalooeri_result.TextGrid" 106 "kes" "kes"
"3715" "ajalooeri_result.TextGrid" 106 "tunnevad" "tunnevad"
"3716" "ajalooeri_result.TextGrid" 106 "sügavamat" "sügavamat"
"3717" "ajalooeri_result.TextGrid" 106 "huvi" "huvi"
"3718" "ajalooeri_result.TextGrid" 106 "meessoo" "meessoo"
"3719" "ajalooeri_result.TextGrid" 106 "vastu" "vastu"
"3720" "ajalooeri_result.TextGrid" 106 "seda" "seda"
"3721" "ajalooeri_result.TextGrid" 106 "kusjuures" "kusjuures"
"3722" "ajalooeri_result.TextGrid" 106 "süga" "####"
"3723" "ajalooeri_result.TextGrid" 106 "kui" "####"
"3724" "ajalooeri_result.TextGrid" 106 "sügavat" "####"
"3725" "ajalooeri_result.TextGrid" 107 "kusjuures" "kusjuures"
"3726" "ajalooeri_result.TextGrid" 107 "see" "see"
"3727" "ajalooeri_result.TextGrid" 107 "s" "####"
"3728" "ajalooeri_result.TextGrid" 108 "kusjuures" "kusjuures"
"3729" "ajalooeri_result.TextGrid" 108 "see" "see"
"3730" "ajalooeri_result.TextGrid" 108 "sõnastus" "sõnastus"
"3731" "ajalooeri_result.TextGrid" 108 "sügavam" "sügavam"
"3732" "ajalooeri_result.TextGrid" 108 "huvi" "huvi"
"3733" "ajalooeri_result.TextGrid" 108 "meessoo" "meessoo"
"3734" "ajalooeri_result.TextGrid" 108 "vastu" "vastu"
"3735" "ajalooeri_result.TextGrid" 108 "on" "on"
"3736" "ajalooeri_result.TextGrid" 108 "hästi" "hästi"
"3737" "ajalooeri_result.TextGrid" 108 "tüüpiline" "####"
"3738" "ajalooeri_result.TextGrid" 108 "on" "####"
"3739" "ajalooeri_result.TextGrid" 108 "jah" "tüüpiline"
"3740" "ajalooeri_result.TextGrid" 108 "lüüa" "lüüa"
"3741" "ajalooeri_result.TextGrid" 108 "see" "see"
"3742" "ajalooeri_result.TextGrid" 108 "on" "on"
"3743" "ajalooeri_result.TextGrid" 108 "kuidagiviisi" "kuidagiviisi"
"3744" "ajalooeri_result.TextGrid" 108 "vaat" "vaat"
"3745" "ajalooeri_result.TextGrid" 108 "siin" "siin"
"3746" "ajalooeri_result.TextGrid" 108 "on" "on"
"3747" "ajalooeri_result.TextGrid" 108 "jälle" "jälle"
"3748" "ajalooeri_result.TextGrid" 108 "see" "see"
"3749" "ajalooeri_result.TextGrid" 108 "et" "et"
"3750" "ajalooeri_result.TextGrid" 108 "mida" "mida"
"3751" "ajalooeri_result.TextGrid" 108 "need" "need"
"3752" "ajalooeri_result.TextGrid" 108 "mälestuste" "mälestuste"
"3753" "ajalooeri_result.TextGrid" 108 "uurijad" "uurijad"
"3754" "ajalooeri_result.TextGrid" 108 "on" "on"
"3755" "ajalooeri_result.TextGrid" 108 "rääkinud" "rääkinud"
"3756" "ajalooeri_result.TextGrid" 108 "et" "et"
"3757" "ajalooeri_result.TextGrid" 108 "et" "et"
"3758" "ajalooeri_result.TextGrid" 108 "ka" "ka"
"3759" "ajalooeri_result.TextGrid" 108 "näiteks" "näiteks"
"3760" "ajalooeri_result.TextGrid" 108 "mingite" "mingite"
"3761" "ajalooeri_result.TextGrid" 108 "küüditamislugude" "küüditamislugude"
"3762" "ajalooeri_result.TextGrid" 108 "kogemuste" "kogemuste"
"3763" "ajalooeri_result.TextGrid" 108 "puhul" "puhul"
"3764" "ajalooeri_result.TextGrid" 108 "et" "et"
"3765" "ajalooeri_result.TextGrid" 108 "kuidas" "kuidas"
"3766" "ajalooeri_result.TextGrid" 108 "sa" "sa"
"3767" "ajalooeri_result.TextGrid" 108 "räägid" "räägid"
"3768" "ajalooeri_result.TextGrid" 108 "sellest" "sellest"
"3769" "ajalooeri_result.TextGrid" 108 "et" "et"
"3770" "ajalooeri_result.TextGrid" 108 "keegi" "keegi"
"3771" "ajalooeri_result.TextGrid" 108 "ees" "ees"
"3772" "ajalooeri_result.TextGrid" 108 "on" "on"
"3773" "ajalooeri_result.TextGrid" 108 "kirjutanud" "kirjutanud"
"3774" "ajalooeri_result.TextGrid" 108 "niimoodi" "####"
"3775" "ajalooeri_result.TextGrid" 108 "jaa" "niimoodi"
"3776" "ajalooeri_result.TextGrid" 108 "ja" "ja"
"3777" "ajalooeri_result.TextGrid" 108 "siis" "siis"
"3778" "ajalooeri_result.TextGrid" 108 "sa" "sa"
"3779" "ajalooeri_result.TextGrid" 108 "saad" "saad"
"3780" "ajalooeri_result.TextGrid" 108 "selle" "selle"
"3781" "ajalooeri_result.TextGrid" 108 "raamid" "raamid"
"3782" "ajalooeri_result.TextGrid" 108 "kätte" "####"
"3783" "ajalooeri_result.TextGrid" 108 "jaa" "kätte"
"3784" "ajalooeri_result.TextGrid" 108 "ja" "ja"
"3785" "ajalooeri_result.TextGrid" 108 "sinu" "sinu"
"3786" "ajalooeri_result.TextGrid" 108 "kogemus" "kogemus"
"3787" "ajalooeri_result.TextGrid" 108 "paigutub" "paigutub"
"3788" "ajalooeri_result.TextGrid" 108 "sinna" "sinna"
"3789" "ajalooeri_result.TextGrid" 108 "et" "et"
"3790" "ajalooeri_result.TextGrid" 108 "see" "see"
"3791" "ajalooeri_result.TextGrid" 108 "sügavam" "sügavam"
"3792" "ajalooeri_result.TextGrid" 108 "####" "huvi"
"3793" "ajalooeri_result.TextGrid" 108 "huvi" "mees"
"3794" "ajalooeri_result.TextGrid" 108 "meessoo" "su"
"3795" "ajalooeri_result.TextGrid" 108 "vastu" "vastu"
"3796" "ajalooeri_result.TextGrid" 108 "on" "on"
"3797" "ajalooeri_result.TextGrid" 108 "see" "see"
"3798" "ajalooeri_result.TextGrid" 108 "üks" "üks"
"3799" "ajalooeri_result.TextGrid" 108 "üks" "üks"
"3800" "ajalooeri_result.TextGrid" 108 "nendest" "nendest"
"3801" "ajalooeri_result.TextGrid" 108 "raamidest" "####"
"3802" "ajalooeri_result.TextGrid" 109 "või" "või"
"3803" "ajalooeri_result.TextGrid" 109 "nagu" "nagu"
"3804" "ajalooeri_result.TextGrid" 109 "et" "####"
"3805" "ajalooeri_result.TextGrid" 109 "jah" "jah"
"3806" "ajalooeri_result.TextGrid" 109 "jah" "jah"
"3807" "ajalooeri_result.TextGrid" 109 "et" "et"
"3808" "ajalooeri_result.TextGrid" 109 "see" "see"
"3809" "ajalooeri_result.TextGrid" 109 "on" "on"
"3810" "ajalooeri_result.TextGrid" 109 "et" "####"
"3811" "ajalooeri_result.TextGrid" 109 "juhtus" "####"
"3812" "ajalooeri_result.TextGrid" 109 "niimoodi" "####"
"3813" "ajalooeri_result.TextGrid" 109 "kuidas" "kuidas"
"3814" "ajalooeri_result.TextGrid" 109 "asja" "asja"
"3815" "ajalooeri_result.TextGrid" 109 "kuidas" "kuidas"
"3816" "ajalooeri_result.TextGrid" 109 "asju" "asju"
"3817" "ajalooeri_result.TextGrid" 109 "tehakse" "tehakse"
"3818" "ajalooeri_result.TextGrid" 109 "on" "on"
"3819" "ajalooeri_result.TextGrid" 109 "ju" "ju"
"3820" "ajalooeri_result.TextGrid" 109 "jaa" "####"
"3821" "ajalooeri_result.TextGrid" 109 "see" "####"
"3822" "ajalooeri_result.TextGrid" 109 "on" "####"
"3823" "ajalooeri_result.TextGrid" 109 "jaa" "####"
"3824" "ajalooeri_result.TextGrid" 109 "vot" "vot"
"3825" "ajalooeri_result.TextGrid" 109 "ja" "ja"
"3826" "ajalooeri_result.TextGrid" 109 "ja" "ja"
"3827" "ajalooeri_result.TextGrid" 109 "temal" "temal"
"3828" "ajalooeri_result.TextGrid" 109 "siis" "siis"
"3829" "ajalooeri_result.TextGrid" 109 "on" "on"
"3830" "ajalooeri_result.TextGrid" 109 "üleskutse" "üleskutse"
"3831" "ajalooeri_result.TextGrid" 109 "siis" "siis"
"3832" "ajalooeri_result.TextGrid" 109 "sisuliselt" "sisuliselt"
"3833" "ajalooeri_result.TextGrid" 109 "ma" "ma"
"3834" "ajalooeri_result.TextGrid" 109 "näen" "näen"
"3835" "ajalooeri_result.TextGrid" 109 "siin" "siin"
"3836" "ajalooeri_result.TextGrid" 109 "lgbt" "eel"
"3837" "ajalooeri_result.TextGrid" 109 "organisatsiooni" "organisatsiooni"
"3838" "ajalooeri_result.TextGrid" 109 "ku" "####"
"3839" "ajalooeri_result.TextGrid" 109 "üleskutset" "üleskutse"
"3840" "ajalooeri_result.TextGrid" 109 "onju" "onju"
"3841" "ajalooeri_result.TextGrid" 109 "võidelda" "võidelda"
"3842" "ajalooeri_result.TextGrid" 109 "õiguste" "õiguste"
"3843" "ajalooeri_result.TextGrid" 109 "eest" "eest"
"3844" "ajalooeri_result.TextGrid" 109 "mitut" "mitut"
"3845" "ajalooeri_result.TextGrid" 109 "noormeest" "noormeest"
"3846" "ajalooeri_result.TextGrid" 109 "otsib" "otsib"
"3847" "ajalooeri_result.TextGrid" 109 "on" "on"
"3848" "ajalooeri_result.TextGrid" 109 "ju" "####"
"3849" "ajalooeri_result.TextGrid" 109 "kirju" "ja"
"3850" "ajalooeri_result.TextGrid" 109 "loe" "loe"
"3851" "ajalooeri_result.TextGrid" 109 "äkki" "äkki"
"3852" "ajalooeri_result.TextGrid" 109 "lõpuni" "lõpuni"
