"f" "voor" "ref" "hyp"
"6575" "05082021_result.TextGrid" 110 "soovid" "soovid"
"6576" "05082021_result.TextGrid" 110 "seda" "seda"
"6577" "05082021_result.TextGrid" 110 "lugu" "lugu"
"6578" "05082021_result.TextGrid" 110 "natuke" "natuke"
"6579" "05082021_result.TextGrid" 110 "sisse" "sisse"
"6580" "05082021_result.TextGrid" 110 "juhatada" "juhatada"
"6581" "05082021_result.TextGrid" 110 "ka" "ka"
"6582" "05082021_result.TextGrid" 110 "millest" "millest"
"6583" "05082021_result.TextGrid" 110 "laul" "laul"
"6584" "05082021_result.TextGrid" 110 "räägib" "räägib"
"6585" "05082021_result.TextGrid" 110 "mis" "mis"
"6586" "05082021_result.TextGrid" 110 "see" "see"
"6587" "05082021_result.TextGrid" 110 "on" "on"
"6588" "05082021_result.TextGrid" 110 "ei" "####"
"6589" "05082021_result.TextGrid" 110 "ei" "####"
"6590" "05082021_result.TextGrid" 110 "ei" "ei"
"6591" "05082021_result.TextGrid" 111 "ma" "ma"
"6592" "05082021_result.TextGrid" 111 "ei" "ei"
"6593" "05082021_result.TextGrid" 111 "kuulnud" "kuulnud"
"6594" "05082021_result.TextGrid" 111 "sest" "sest"
"6595" "05082021_result.TextGrid" 111 "ma" "ma"
"6596" "05082021_result.TextGrid" 111 "olin" "olin"
"6597" "05082021_result.TextGrid" 111 "õues" "õues"
"6598" "05082021_result.TextGrid" 112 "aga" "aga"
"6599" "05082021_result.TextGrid" 112 "ma" "ma"
"6600" "05082021_result.TextGrid" 112 "usun" "usun"
"6601" "05082021_result.TextGrid" 112 "et" "et"
"6602" "05082021_result.TextGrid" 112 "see" "see"
"6603" "05082021_result.TextGrid" 112 "oli" "oli"
"6604" "05082021_result.TextGrid" 112 "väga" "väga"
"6605" "05082021_result.TextGrid" 112 "kringel" "kringel"
"6606" "05082021_result.TextGrid" 113 "mulle" "mulle"
"6607" "05082021_result.TextGrid" 113 "tundub" "tundub"
"6608" "05082021_result.TextGrid" 113 "et" "et"
"6609" "05082021_result.TextGrid" 113 "eestis" "eestis"
"6610" "05082021_result.TextGrid" 113 "nagu" "nagu"
"6611" "05082021_result.TextGrid" 113 "kogu" "kogu"
"6612" "05082021_result.TextGrid" 113 "see" "see"
"6613" "05082021_result.TextGrid" 113 "niiöelda" "niiöelda"
"6614" "05082021_result.TextGrid" 113 "representatsioon" "representatsioon"
"6615" "05082021_result.TextGrid" 113 "mida" "mida"
"6616" "05082021_result.TextGrid" 113 "me" "me"
"6617" "05082021_result.TextGrid" 113 "saame" "saame"
"6618" "05082021_result.TextGrid" 113 "ilukirurgia" "ilukirurgia"
"6619" "05082021_result.TextGrid" 113 "kohta" "kohta"
"6620" "05082021_result.TextGrid" 113 "ongi" "ongi"
"6621" "05082021_result.TextGrid" 113 "meedias" "meedias"
"6622" "05082021_result.TextGrid" 113 "sihuke" "niisugune"
"6623" "05082021_result.TextGrid" 113 "väga" "väga"
"6624" "05082021_result.TextGrid" 113 "jällegi" "jällegi"
"6625" "05082021_result.TextGrid" 113 "sensialisit" "seni"
"6626" "05082021_result.TextGrid" 113 "nagu" "nagu"
"6627" "05082021_result.TextGrid" 113 "sens" "####"
"6628" "05082021_result.TextGrid" 113 "appi" "####"
"6629" "05082021_result.TextGrid" 113 "sensalisatsioon" "seni"
"6630" "05082021_result.TextGrid" 114 "sensalisatsioonitud" "see"
"6631" "05082021_result.TextGrid" 114 "et" "tuli"
"6632" "05082021_result.TextGrid" 114 "teemad" "sotsiooritud"
"6633" "05082021_result.TextGrid" 114 "kus" "teemad"
"6634" "05082021_result.TextGrid" 114 "ongi" "####"
"6635" "05082021_result.TextGrid" 114 "halvas" "####"
"6636" "05082021_result.TextGrid" 114 "mõttes" "####"
"6637" "05082021_result.TextGrid" 114 "üle" "####"
"6638" "05082021_result.TextGrid" 114 "võlli" "####"
"6639" "05082021_result.TextGrid" 114 "keeratud" "####"
"6640" "05082021_result.TextGrid" 114 "hal" "####"
"6641" "05082021_result.TextGrid" 114 "on" "####"
"6642" "05082021_result.TextGrid" 114 "jah" "####"
"6643" "05082021_result.TextGrid" 115 "just" "just"
"6644" "05082021_result.TextGrid" 115 "et" "et"
"6645" "05082021_result.TextGrid" 115 "tuuakse" "tuuakse"
"6646" "05082021_result.TextGrid" 115 "välja" "####"
"6647" "05082021_result.TextGrid" 115 "aa" "välja"
"6648" "05082021_result.TextGrid" 115 "siin" "siin"
"6649" "05082021_result.TextGrid" 115 "on" "on"
"6650" "05082021_result.TextGrid" 115 "mingi" "mingi"
"6651" "05082021_result.TextGrid" 115 "inimbarbie" "inimbarbi"
"6652" "05082021_result.TextGrid" 115 "või" "####"
"6653" "05082021_result.TextGrid" 115 "inimken" "####"
"6654" "05082021_result.TextGrid" 115 "jaa" "või"
"6655" "05082021_result.TextGrid" 115 "et" "inimgenn"
"6656" "05082021_result.TextGrid" 115 "kus" "kus"
"6657" "05082021_result.TextGrid" 115 "on" "on"
"6658" "05082021_result.TextGrid" 115 "nagu" "nagu"
"6659" "05082021_result.TextGrid" 115 "####" "väga"
"6660" "05082021_result.TextGrid" 115 "väga" "või"
"6661" "05082021_result.TextGrid" 115 "võibolla" "ole"
"6662" "05082021_result.TextGrid" 115 "liiale" "liiale"
"6663" "05082021_result.TextGrid" 115 "läidud" "läinud"
"6664" "05082021_result.TextGrid" 115 "enda" "enda"
"6665" "05082021_result.TextGrid" 115 "välimuse" "välimuse"
"6666" "05082021_result.TextGrid" 115 "muutmisega" "muutmisega"
"6667" "05082021_result.TextGrid" 115 "kuigi" "kuigi"
"6668" "05082021_result.TextGrid" 115 "see" "see"
"6669" "05082021_result.TextGrid" 115 "inimene" "inimene"
"6670" "05082021_result.TextGrid" 115 "võibolla" "võibolla"
"6671" "05082021_result.TextGrid" 115 "on" "on"
"6672" "05082021_result.TextGrid" 115 "õnnelik" "õnnelik"
"6673" "05082021_result.TextGrid" 115 "selles" "selles"
"6674" "05082021_result.TextGrid" 115 "kehas" "kehas"
"6675" "05082021_result.TextGrid" 115 "aga" "aga"
"6676" "05082021_result.TextGrid" 115 "siis" "siis"
"6677" "05082021_result.TextGrid" 115 "näidatakse" "näidatakse"
"6678" "05082021_result.TextGrid" 115 "et" "####"
"6679" "05082021_result.TextGrid" 115 "aa" "et"
"6680" "05082021_result.TextGrid" 115 "näe" "näe"
"6681" "05082021_result.TextGrid" 115 "see" "see"
"6682" "05082021_result.TextGrid" 115 "inimene" "inimene"
"6683" "05082021_result.TextGrid" 115 "tegi" "tegi"
"6684" "05082021_result.TextGrid" 115 "liiga" "liiga"
"6685" "05082021_result.TextGrid" 115 "palju" "palju"
"6686" "05082021_result.TextGrid" 115 "nüüd" "nüüd"
"6687" "05082021_result.TextGrid" 115 "ta" "ta"
"6688" "05082021_result.TextGrid" 115 "näeb" "näeb"
"6689" "05082021_result.TextGrid" 115 "niiöelda" "niiöelda"
"6690" "05082021_result.TextGrid" 115 "väärakas" "väärakas"
"6691" "05082021_result.TextGrid" 115 "välja" "välja"
"6692" "05082021_result.TextGrid" 115 "või" "või"
"6693" "05082021_result.TextGrid" 115 "mis" "mis"
"6694" "05082021_result.TextGrid" 116 "aga" "####"
"6695" "05082021_result.TextGrid" 116 "aga" "aga"
"6696" "05082021_result.TextGrid" 116 "ma" "ma"
"6697" "05082021_result.TextGrid" 116 "arvan" "arvan"
"6698" "05082021_result.TextGrid" 116 "nagu" "nagu"
"6699" "05082021_result.TextGrid" 116 "sebastien" "sebastien"
"6700" "05082021_result.TextGrid" 116 "enne" "enne"
"6701" "05082021_result.TextGrid" 116 "mainiski" "mainiski"
"6702" "05082021_result.TextGrid" 116 "et" "et"
"6703" "05082021_result.TextGrid" 116 "nagu" "nagu"
"6704" "05082021_result.TextGrid" 116 "enamuste" "enamuste"
"6705" "05082021_result.TextGrid" 116 "puhul" "puhul"
"6706" "05082021_result.TextGrid" 116 "te" "####"
"6707" "05082021_result.TextGrid" 116 "kes" "kes"
"6708" "05082021_result.TextGrid" 116 "tegelikult" "tegelikult"
"6709" "05082021_result.TextGrid" 116 "teevad" "teevad"
"6710" "05082021_result.TextGrid" 116 "mingeid" "mingeid"
"6711" "05082021_result.TextGrid" 116 "iluprotseduure" "iluprotseduure"
"6712" "05082021_result.TextGrid" 116 "botox" "potox"
"6713" "05082021_result.TextGrid" 116 "kasvõi" "kasvõi"
"6714" "05082021_result.TextGrid" 116 "mis" "mis"
"6715" "05082021_result.TextGrid" 116 "iganes" "iganes"
"6716" "05082021_result.TextGrid" 116 "seda" "seda"
"6717" "05082021_result.TextGrid" 116 "tegelikult" "tegelikult"
"6718" "05082021_result.TextGrid" 116 "ei" "ei"
"6719" "05082021_result.TextGrid" 116 "ole" "ole"
"6720" "05082021_result.TextGrid" 116 "isegi" "isegi"
"6721" "05082021_result.TextGrid" 116 "aru" "aru"
"6722" "05082021_result.TextGrid" 116 "saada" "saada"
"6723" "05082021_result.TextGrid" 116 "mhmh" "####"
"6724" "05082021_result.TextGrid" 116 "jaa" "####"
"6725" "05082021_result.TextGrid" 116 "loomulikult" "####"
"6726" "05082021_result.TextGrid" 116 "et" "####"
"6727" "05082021_result.TextGrid" 116 "nagu" "####"
"6728" "05082021_result.TextGrid" 117 "mina" "mina"
"6729" "05082021_result.TextGrid" 117 "isiklikult" "isiklikult"
"6730" "05082021_result.TextGrid" 117 "ei" "ei"
"6731" "05082021_result.TextGrid" 117 "teeks" "teeks"
"6732" "05082021_result.TextGrid" 117 "ma" "ma"
"6733" "05082021_result.TextGrid" 117 "arvan" "arvan"
"6734" "05082021_result.TextGrid" 117 "sest" "sest"
"6735" "05082021_result.TextGrid" 117 "et" "et"
"6736" "05082021_result.TextGrid" 117 "nagu" "nagu"
"6737" "05082021_result.TextGrid" 117 "ilmselgelt" "ilmselgelt"
"6738" "05082021_result.TextGrid" 117 "ma" "ma"
"6739" "05082021_result.TextGrid" 117 "austan" "austan"
"6740" "05082021_result.TextGrid" 117 "inimesi" "inimesi"
"6741" "05082021_result.TextGrid" 117 "kes" "kes"
"6742" "05082021_result.TextGrid" 117 "otsustavad" "otsustavad"
"6743" "05082021_result.TextGrid" 117 "enda" "enda"
"6744" "05082021_result.TextGrid" 117 "kehaga" "kehaga"
"6745" "05082021_result.TextGrid" 117 "teha" "teha"
"6746" "05082021_result.TextGrid" 117 "mida" "mida"
"6747" "05082021_result.TextGrid" 117 "nad" "nad"
"6748" "05082021_result.TextGrid" 117 "tahavad" "tahavad"
"6749" "05082021_result.TextGrid" 117 "aga" "aga"
"6750" "05082021_result.TextGrid" 117 "ma" "ma"
"6751" "05082021_result.TextGrid" 117 "isiklikult" "isiklikult"
"6752" "05082021_result.TextGrid" 117 "olen" "olen"
"6753" "05082021_result.TextGrid" 117 "väga" "väga"
"6754" "05082021_result.TextGrid" 117 "sihuke" "selline"
"6755" "05082021_result.TextGrid" 117 "loomuliku" "loomuliku"
"6756" "05082021_result.TextGrid" 117 "ilu" "ilu"
"6757" "05082021_result.TextGrid" 117 "kuidas" "kuidas"
"6758" "05082021_result.TextGrid" 117 "nüüd" "nüüd"
"6759" "05082021_result.TextGrid" 117 "öelda" "öelda"
"6760" "05082021_result.TextGrid" 117 "armastaja" "armastan"
"6761" "05082021_result.TextGrid" 117 "et" "et"
"6762" "05082021_result.TextGrid" 117 "minu" "minu"
"6763" "05082021_result.TextGrid" 117 "jaoks" "jaoks"
"6764" "05082021_result.TextGrid" 117 "fanaatik" "####"
"6765" "05082021_result.TextGrid" 117 "fanaatik" "banaatik"
"6766" "05082021_result.TextGrid" 117 "jah" "ja"
"6767" "05082021_result.TextGrid" 117 "võibolla" "võibolla"
"6768" "05082021_result.TextGrid" 117 "või" "või"
"6769" "05082021_result.TextGrid" 117 "ma" "####"
"6770" "05082021_result.TextGrid" 117 "ma" "####"
"6771" "05082021_result.TextGrid" 117 "ei" "####"
"6772" "05082021_result.TextGrid" 117 "ma" "ma"
"6773" "05082021_result.TextGrid" 117 "ei" "ei"
"6774" "05082021_result.TextGrid" 117 "tea" "tea"
"6775" "05082021_result.TextGrid" 117 "kuidagi" "aga"
"6776" "05082021_result.TextGrid" 117 "mul" "mul"
"6777" "05082021_result.TextGrid" 117 "enda" "enda"
"6778" "05082021_result.TextGrid" 117 "välimusega" "välimusega"
"6779" "05082021_result.TextGrid" 117 "on" "on"
"6780" "05082021_result.TextGrid" 117 "ikka" "ikka"
"6781" "05082021_result.TextGrid" 117 "mingi" "mingi"
"6782" "05082021_result.TextGrid" 117 "probleem" "probleem"
"6783" "05082021_result.TextGrid" 117 "olnud" "olnud"
"6784" "05082021_result.TextGrid" 117 "et" "et"
"6785" "05082021_result.TextGrid" 117 "nagu" "nagu"
"6786" "05082021_result.TextGrid" 117 "te" "te"
"6787" "05082021_result.TextGrid" 117 "rääkisite" "rääkisite"
"6788" "05082021_result.TextGrid" 117 "enda" "enda"
"6789" "05082021_result.TextGrid" 117 "ilusa" "ilusa"
"6790" "05082021_result.TextGrid" 117 "inimese" "inimese"
"6791" "05082021_result.TextGrid" 117 "privileegidest" "privileegidest"
"6792" "05082021_result.TextGrid" 117 "mul" "mul"
"6793" "05082021_result.TextGrid" 117 "seda" "seda"
"6794" "05082021_result.TextGrid" 117 "pole" "pole"
"6795" "05082021_result.TextGrid" 117 "olnud" "olnud"
"6796" "05082021_result.TextGrid" 117 "mul" "mul"
"6797" "05082021_result.TextGrid" 117 "on" "on"
"6798" "05082021_result.TextGrid" 117 "võibolla" "võibolla"
"6799" "05082021_result.TextGrid" 117 "aga" "aga"
"6800" "05082021_result.TextGrid" 117 "ma" "ma"
"6801" "05082021_result.TextGrid" 117 "ei" "ei"
"6802" "05082021_result.TextGrid" 117 "ma" "ma"
"6803" "05082021_result.TextGrid" 117 "ei" "ei"
"6804" "05082021_result.TextGrid" 117 "ütle" "ütle"
"6805" "05082021_result.TextGrid" 117 "et" "####"
"6806" "05082021_result.TextGrid" 117 "ma" "####"
"6807" "05082021_result.TextGrid" 117 "olen" "n"
"6808" "05082021_result.TextGrid" 117 "kole" "kole"
"6809" "05082021_result.TextGrid" 117 "aga" "aga"
"6810" "05082021_result.TextGrid" 117 "nagu" "nagu"
"6811" "05082021_result.TextGrid" 117 "võibolla" "võibolla"
"6812" "05082021_result.TextGrid" 117 "average" "aberagh"
"6813" "05082021_result.TextGrid" 117 "looking" "looking"
"6814" "05082021_result.TextGrid" 117 "person" "person"
"6815" "05082021_result.TextGrid" 117 "privilege" "priviledge"
"6816" "05082021_result.TextGrid" 117 "on" "on"
"6817" "05082021_result.TextGrid" 117 "esiteks" "esiteks"
"6818" "05082021_result.TextGrid" 117 "see" "see"
"6819" "05082021_result.TextGrid" 117 "et" "et"
"6820" "05082021_result.TextGrid" 117 "average" "####"
"6821" "05082021_result.TextGrid" 117 "person" "####"
"6822" "05082021_result.TextGrid" 117 "privilege" "####"
"6823" "05082021_result.TextGrid" 117 "we" "####"
"6824" "05082021_result.TextGrid" 117 "coined" "####"
"6825" "05082021_result.TextGrid" 117 "it" "####"
"6826" "05082021_result.TextGrid" 117 "we" "####"
"6827" "05082021_result.TextGrid" 117 "coined" "####"
"6828" "05082021_result.TextGrid" 117 "it" "####"
"6829" "05082021_result.TextGrid" 118 "on" "####"
"6830" "05082021_result.TextGrid" 118 "on" "on"
"6831" "05082021_result.TextGrid" 118 "näiteks" "näiteks"
"6832" "05082021_result.TextGrid" 118 "see" "see"
"6833" "05082021_result.TextGrid" 118 "et" "et"
"6834" "05082021_result.TextGrid" 118 "kas" "kas"
"6835" "05082021_result.TextGrid" 118 "või" "või"
"6836" "05082021_result.TextGrid" 118 "et" "et"
"6837" "05082021_result.TextGrid" 118 "mulle" "mul"
"6838" "05082021_result.TextGrid" 118 "ei" "ei"
"6839" "05082021_result.TextGrid" 118 "aeta" "aeta"
"6840" "05082021_result.TextGrid" 118 "nii" "nii"
"6841" "05082021_result.TextGrid" 118 "palju" "palju"
"6842" "05082021_result.TextGrid" 118 "külge" "külge"
"6843" "05082021_result.TextGrid" 118 "mulle" "mulle"
"6844" "05082021_result.TextGrid" 118 "ei" "####"
"6845" "05082021_result.TextGrid" 118 "aja" "aja"
"6846" "05082021_result.TextGrid" 118 "mingid" "mingid"
"6847" "05082021_result.TextGrid" 118 "tüütud" "tüütud"
"6848" "05082021_result.TextGrid" 118 "mehed" "mehed"
"6849" "05082021_result.TextGrid" 118 "klubides" "klubides"
"6850" "05082021_result.TextGrid" 118 "külge" "külge"
"6851" "05082021_result.TextGrid" 118 "nii" "nii"
"6852" "05082021_result.TextGrid" 118 "palju" "palju"
"6853" "05082021_result.TextGrid" 118 "kui" "kui"
"6854" "05082021_result.TextGrid" 118 "minu" "minu"
"6855" "05082021_result.TextGrid" 118 "ilusatele" "ilusatele"
"6856" "05082021_result.TextGrid" 118 "sõpradele" "sõpradele"
"6857" "05082021_result.TextGrid" 118 "mille" "mille"
"6858" "05082021_result.TextGrid" 118 "eest" "eest"
"6859" "05082021_result.TextGrid" 118 "ma" "ma"
"6860" "05082021_result.TextGrid" 118 "olen" "olen"
"6861" "05082021_result.TextGrid" 118 "väga" "väga"
"6862" "05082021_result.TextGrid" 118 "nagu" "nagu"
"6863" "05082021_result.TextGrid" 118 "tänulik" "tänulik"
"6864" "05082021_result.TextGrid" 118 "aga" "aga"
"6865" "05082021_result.TextGrid" 118 "siis" "siis"
"6866" "05082021_result.TextGrid" 118 "ajavad" "ajavad"
"6867" "05082021_result.TextGrid" 118 "ka" "ka"
"6868" "05082021_result.TextGrid" 118 "mulle" "mulle"
"6869" "05082021_result.TextGrid" 118 "vähem" "vähem"
"6870" "05082021_result.TextGrid" 118 "tšikke" "tsikke"
"6871" "05082021_result.TextGrid" 118 "külge" "külge"
"6872" "05082021_result.TextGrid" 118 "mis" "mis"
"6873" "05082021_result.TextGrid" 118 "on" "on"
"6874" "05082021_result.TextGrid" 118 "nagu" "####"
"6875" "05082021_result.TextGrid" 118 "the" "down"
"6876" "05082021_result.TextGrid" 118 "downside" "sid"
"6877" "05082021_result.TextGrid" 118 "aga" "aga"
"6878" "05082021_result.TextGrid" 118 "aga" "aga"
"6879" "05082021_result.TextGrid" 118 "jah" "jah"
"6880" "05082021_result.TextGrid" 118 "või" "või"
"6881" "05082021_result.TextGrid" 118 "ma" "####"
"6882" "05082021_result.TextGrid" 118 "shes" "####"
"6883" "05082021_result.TextGrid" 118 "still" "####"
"6884" "05082021_result.TextGrid" 118 "single" "####"
"6885" "05082021_result.TextGrid" 118 "everyone" "####"
"6886" "05082021_result.TextGrid" 118 "get" "####"
"6887" "05082021_result.TextGrid" 118 "her" "####"
"6888" "05082021_result.TextGrid" 118 "while" "####"
"6889" "05082021_result.TextGrid" 118 "you" "####"
"6890" "05082021_result.TextGrid" 118 "can" "####"
"6891" "05082021_result.TextGrid" 118 "jep" "####"
"6892" "05082021_result.TextGrid" 118 "jep" "####"
"6893" "05082021_result.TextGrid" 118 "jep" "####"
"6894" "05082021_result.TextGrid" 119 "they" "####"
"6895" "05082021_result.TextGrid" 119 "küll" "####"
"6896" "05082021_result.TextGrid" 119 "this" "####"
"6897" "05082021_result.TextGrid" 119 "is" "####"
"6898" "05082021_result.TextGrid" 119 "they" "####"
"6899" "05082021_result.TextGrid" 119 "them" "####"
"6900" "05082021_result.TextGrid" 119 "they" "####"
"6901" "05082021_result.TextGrid" 119 "them" "####"
"6902" "05082021_result.TextGrid" 119 "they" "####"
"6903" "05082021_result.TextGrid" 119 "them" "####"
"6904" "05082021_result.TextGrid" 119 "sorry" "####"
"6905" "05082021_result.TextGrid" 119 "ei" "####"
"6906" "05082021_result.TextGrid" 119 "its" "####"
"6907" "05082021_result.TextGrid" 119 "okay" "####"
"6908" "05082021_result.TextGrid" 119 "oh" "####"
"6909" "05082021_result.TextGrid" 119 "wow" "####"
"6910" "05082021_result.TextGrid" 119 "cancelled" "####"
"6911" "05082021_result.TextGrid" 119 "its" "####"
"6912" "05082021_result.TextGrid" 119 "okay" "####"
"6913" "05082021_result.TextGrid" 119 "cancelled" "####"
"6914" "05082021_result.TextGrid" 119 "cancelled" "####"
"6915" "05082021_result.TextGrid" 119 "meil" "####"
"6916" "05082021_result.TextGrid" 119 "pole" "####"
"6917" "05082021_result.TextGrid" 119 "ikka" "####"
"6918" "05082021_result.TextGrid" 119 "veel" "####"
"6919" "05082021_result.TextGrid" 119 "seda" "####"
"6920" "05082021_result.TextGrid" 119 "sound" "####"
"6921" "05082021_result.TextGrid" 119 "effecti" "####"
"6922" "05082021_result.TextGrid" 119 "canceli" "####"
"6923" "05082021_result.TextGrid" 119 "jaoks" "####"
"6924" "05082021_result.TextGrid" 119 "meil" "####"
"6925" "05082021_result.TextGrid" 119 "ei" "ei"
"6926" "05082021_result.TextGrid" 119 "ole" "####"
"6927" "05082021_result.TextGrid" 119 "seda" "####"
"6928" "05082021_result.TextGrid" 119 "sound" "####"
"6929" "05082021_result.TextGrid" 119 "effecti" "####"
"6930" "05082021_result.TextGrid" 119 "ta" "####"
"6931" "05082021_result.TextGrid" 119 "taavet" "####"
"6932" "05082021_result.TextGrid" 119 "palun" "####"
"6933" "05082021_result.TextGrid" 119 "sebi" "####"
"6934" "05082021_result.TextGrid" 119 "meile" "####"
"6935" "05082021_result.TextGrid" 119 "see" "####"
"6936" "05082021_result.TextGrid" 119 "sound" "####"
"6937" "05082021_result.TextGrid" 119 "effect" "küll"
"6938" "05082021_result.TextGrid" 120 "aga" "aga"
"6939" "05082021_result.TextGrid" 120 "ei" "ei"
"6940" "05082021_result.TextGrid" 120 "nagu" "nagu"
"6941" "05082021_result.TextGrid" 120 "minu" "minu"
"6942" "05082021_result.TextGrid" 120 "minu" "minu"
"6943" "05082021_result.TextGrid" 120 "kogemus" "kogemus"
"6944" "05082021_result.TextGrid" 120 "iluga" "iluga"
"6945" "05082021_result.TextGrid" 120 "ongi" "ongi"
"6946" "05082021_result.TextGrid" 120 "see" "see"
"6947" "05082021_result.TextGrid" 120 "et" "et"
"6948" "05082021_result.TextGrid" 120 "ma" "ma"
"6949" "05082021_result.TextGrid" 120 "mäletan" "mäletan"
"6950" "05082021_result.TextGrid" 120 "reaalselt" "reaalselt"
"6951" "05082021_result.TextGrid" 120 "kui" "kui"
"6952" "05082021_result.TextGrid" 120 "ma" "ma"
"6953" "05082021_result.TextGrid" 120 "olin" "olin"
"6954" "05082021_result.TextGrid" 120 "mingi" "mingi"
"6955" "05082021_result.TextGrid" 120 "kolmteist" "kolmteist"
"6956" "05082021_result.TextGrid" 120 "sihuke" "niisugune"
"6957" "05082021_result.TextGrid" 120 "eriti" "eriti"
"6958" "05082021_result.TextGrid" 120 "kaksteist" "kaksteist"
"6959" "05082021_result.TextGrid" 120 "kolmteist" "####"
"6960" "05082021_result.TextGrid" 120 "mhmh" "kolmteist"
"6961" "05082021_result.TextGrid" 120 "eriti" "eriti"
"6962" "05082021_result.TextGrid" 120 "sihukeses" "sellises"
"6963" "05082021_result.TextGrid" 120 "haavatavas" "haavatavas"
"6964" "05082021_result.TextGrid" 120 "seisus" "seisus"
"6965" "05082021_result.TextGrid" 120 "ja" "ja"
"6966" "05082021_result.TextGrid" 120 "mingi" "mingi"
"6967" "05082021_result.TextGrid" 120 "kehalises" "kehalises"
"6968" "05082021_result.TextGrid" 120 "jooksen" "jooksen"
"6969" "05082021_result.TextGrid" 120 "ja" "ja"
"6970" "05082021_result.TextGrid" 120 "siis" "siis"
"6971" "05082021_result.TextGrid" 120 "mu" "mu"
"6972" "05082021_result.TextGrid" 120 "klassivend" "klassivend"
"6973" "05082021_result.TextGrid" 120 "tuleb" "tuleb"
"6974" "05082021_result.TextGrid" 120 "minu" "minu"
"6975" "05082021_result.TextGrid" 120 "juurde" "juurde"
"6976" "05082021_result.TextGrid" 120 "karjub" "karjub"
"6977" "05082021_result.TextGrid" 120 "mulle" "mulle"
"6978" "05082021_result.TextGrid" 120 "näkku" "näkku"
"6979" "05082021_result.TextGrid" 120 "sa" "sa"
"6980" "05082021_result.TextGrid" 120 "oled" "oled"
"6981" "05082021_result.TextGrid" 120 "kole" "####"
"6982" "05082021_result.TextGrid" 120 "okei" "####"
"6983" "05082021_result.TextGrid" 120 "wow" "kole"
"6984" "05082021_result.TextGrid" 120 "kujuta" "kujuta"
"6985" "05082021_result.TextGrid" 120 "ette" "####"
"6986" "05082021_result.TextGrid" 120 "et" "####"
"6987" "05082021_result.TextGrid" 120 "sa" "####"
"6988" "05082021_result.TextGrid" 120 "kujuta" "ette"
"6989" "05082021_result.TextGrid" 120 "et" "et"
"6990" "05082021_result.TextGrid" 120 "sa" "sa"
"6991" "05082021_result.TextGrid" 120 "oled" "kujutad"
"6992" "05082021_result.TextGrid" 120 "kolmteist" "kolmteist"
"6993" "05082021_result.TextGrid" 120 "ja" "ja"
"6994" "05082021_result.TextGrid" 120 "sa" "sa"
"6995" "05082021_result.TextGrid" 120 "kuuled" "kuuled"
"6996" "05082021_result.TextGrid" 120 "sihukest" "niisugust"
"6997" "05082021_result.TextGrid" 120 "asja" "asja"
"6998" "05082021_result.TextGrid" 120 "kus" "kus"
"6999" "05082021_result.TextGrid" 120 "on" "on"
"7000" "05082021_result.TextGrid" 120 "niigi" "niigi"
"7001" "05082021_result.TextGrid" 120 "nagu" "nagu"
"7002" "05082021_result.TextGrid" 120 "suurim" "suurim"
"7003" "05082021_result.TextGrid" 120 "ebakindlusaeg" "ebakindlusaeg"
"7004" "05082021_result.TextGrid" 120 "ja" "####"
"7005" "05082021_result.TextGrid" 120 "mingi" "ja"
"7006" "05082021_result.TextGrid" 120 "hetk" "mingit"
"7007" "05082021_result.TextGrid" 120 "ma" "ma"
"7008" "05082021_result.TextGrid" 120 "strugglesin" "tragilisin"
"7009" "05082021_result.TextGrid" 120 "sellega" "sellega"
"7010" "05082021_result.TextGrid" 120 "küll" "küll"
"7011" "05082021_result.TextGrid" 120 "eriti" "eriti"
"7012" "05082021_result.TextGrid" 120 "kuna" "kuna"
"7013" "05082021_result.TextGrid" 120 "noh" "noh"
"7014" "05082021_result.TextGrid" 120 "minu" "minu"
"7015" "05082021_result.TextGrid" 120 "klassis" "klassis"
"7016" "05082021_result.TextGrid" 120 "käisid" "käisid"
"7017" "05082021_result.TextGrid" 120 "ka" "ka"
"7018" "05082021_result.TextGrid" 120 "sihukesed" "niisugused"
"7019" "05082021_result.TextGrid" 120 "modelli" "modelli"
"7020" "05082021_result.TextGrid" 120 "välimusega" "välimusega"
"7021" "05082021_result.TextGrid" 120 "neiud" "neiud"
"7022" "05082021_result.TextGrid" 120 "kes" "kes"
"7023" "05082021_result.TextGrid" 120 "olid" "olid"
"7024" "05082021_result.TextGrid" 120 "kõik" "kõik"
"7025" "05082021_result.TextGrid" 120 "väga" "väga"
"7026" "05082021_result.TextGrid" 120 "ilusad" "####"
"7027" "05082021_result.TextGrid" 120 "väga" "####"
"7028" "05082021_result.TextGrid" 120 "skinnyd" "ilusad"
"7029" "05082021_result.TextGrid" 120 "blablabla" "väinabla"
"7030" "05082021_result.TextGrid" 120 "ja" "ja"
"7031" "05082021_result.TextGrid" 120 "mingi" "mingi"
"7032" "05082021_result.TextGrid" 120 "hetk" "hetk"
"7033" "05082021_result.TextGrid" 120 "ma" "ma"
"7034" "05082021_result.TextGrid" 120 "nagu" "nagu"
"7035" "05082021_result.TextGrid" 120 "strugglesin" "stragelisin"
"7036" "05082021_result.TextGrid" 120 "ja" "ja"
"7037" "05082021_result.TextGrid" 120 "ma" "ma"
"7038" "05082021_result.TextGrid" 120 "soovisin" "soovisin"
"7039" "05082021_result.TextGrid" 120 "et" "et"
"7040" "05082021_result.TextGrid" 120 "ma" "ma"
"7041" "05082021_result.TextGrid" 120 "####" "oleks"
